id,brand,model,year,price,mileage,fuel,location,color,color_group,source,url,crawl_date
4721,Other,Other,2022,435000000,30000,Điện,Hà Nội,Trắng,Trắng,chotot,https://www.chotot.com/129815178.htm,2026-01-09
4722,Other,Other,2022,435000000,53,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/128820732.htm,2026-01-09
4723,Nissan,Almera,2022,435000000,52000,Điện,Khác,Trắng,Trắng,chotot,https://www.chotot.com/129951793.htm,2026-01-09
4724,Honda,City,2022,435000000,60000,Dầu,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129376928.htm,2026-01-09
4725,Hyundai,Cần,2022,435000000,60000,Điện,Hà Nội,Trắng,Trắng,chotot,https://www.chotot.com/129946339.htm,2026-01-09
4726,Hyundai,Accent,2022,435000000,1,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-hyundai-accent-ha-noi/2022-aidxc23400147,2026-01-09
4727,Mitsubishi,Xpander,2022,436000000,69000,Xăng,Hà Nội,Nâu,Nâu,bonbanh,https://bonbanh.com/xe-mitsubishi-xpander-1.5-at-2022-6558411,2026-01-09
4728,Suzuki,Xl7,2022,436000000,59000,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-suzuki-xl7-1.5-at-2022-6595943,2026-01-09
4729,Suzuki,Xl7,2022,438000000,63000,Xăng,Hà Nội,Nâu,Nâu,bonbanh,https://bonbanh.com/xe-suzuki-xl7-1.5-at-2022-6595938,2026-01-09
4730,Hyundai,Accent,2022,439000000,60000,Xăng,Hải Phòng,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2022-6540568,2026-01-09
4731,Vinfast,Vf E34,2022,439000000,55000,Điện,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-vinfast-vf-e34-at-2022-6562239,2026-01-09
4732,Hyundai,Accent,2022,439000000,35000,Xăng,Lâm Đồng,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-hyundai-accent-1.4-at-2022-6541672,2026-01-09
4733,Toyota,Vios,2022,439000000,40000,Xăng,Khác,Trắng,Trắng,chotot,https://www.chotot.com/130153609.htm,2026-01-09
4734,Hyundai,Accent,2022,439000000,27000,Điện,Tp.Hcm,Đen,Đen,chotot,https://www.chotot.com/130013563.htm,2026-01-09
4735,Hyundai,Accent,2022,439000000,70000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-hyundai-accent-ha-noi/2022-so-tu-dong-tai-aidxc23399957,2026-01-09
4736,Hyundai,Accent,2022,440000000,60000,Xăng,Hải Phòng,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2022-6552504,2026-01-09
4737,Honda,City,2022,440000000,12000,Xăng,Tp.Hcm,Đen,Đen,bonbanh,https://bonbanh.com/xe-honda-city-l-1.5-at-2022-6614774,2026-01-09
4738,Hyundai,Accent,2022,440000000,50000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2022-6594799,2026-01-09
4739,Mitsubishi,Xpander,2022,440000000,90000,Điện,Tp.Hcm,Đen,Đen,chotot,https://www.chotot.com/129965338.htm,2026-01-09
4740,Other,Other,2022,440000000,5,Xăng,Thanh Hóa,Đỏ,Đỏ,chotot,https://www.chotot.com/129879941.htm,2026-01-09
4741,Toyota,Vios,2022,443000000,330000,Xăng,Thanh Hóa,Trắng,Trắng,chotot,https://www.chotot.com/129671225.htm,2026-01-09
4742,Toyota,Vios,2022,444000000,43000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-6524461,2026-01-09
4743,Toyota,Vios,2022,445000000,76000,Xăng,Khác,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-vios-e-cvt-2022-6600799,2026-01-09
4744,Mazda,2,2022,445000000,15000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-mazda-2-sport-luxury-2022-6607074,2026-01-09
4745,Hyundai,Accent,2022,445000000,49000,Xăng,Hà Nội,Đen,Đen,bonbanh,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2022-6524915,2026-01-09
4746,Vinfast,Vf E34,2022,445000000,350000,Điện,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-vinfast-vf-e34-at-2022-6594928,2026-01-09
4747,Other,Other,2022,445000000,1,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/130088096.htm,2026-01-09
4748,Mitsubishi,Xpander,2022,445000000,100,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130051885.htm,2026-01-09
4749,Mitsubishi,Xpander,2022,445000000,81966,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130155190.htm,2026-01-09
4750,Hyundai,Accent,2022,445000000,20000,Điện,Hà Nội,Trắng,Trắng,chotot,https://www.chotot.com/124504598.htm,2026-01-09
4751,Vinfast,Vf E34,2022,445000000,53000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/128485367.htm,2026-01-09
4752,Toyota,Vios,2022,445000000,63000,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129812280.htm,2026-01-09
4753,Hyundai,Accent,2022,445000000,40000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-hyundai-accent-ha-noi/2022-aidxc23399690,2026-01-09
4754,Mitsubishi,Xpander,2022,445000000,0,Xăng,Tp.Hcm,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-hcm/2022-so-tu-dong-tai-tp-aidxc23399975,2026-01-09
4755,Hyundai,Stargazer,2022,448000000,41000,Xăng,Tp.Hcm,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-hyundai-stargazer-dac-biet-1.5-at-2022-6510230,2026-01-09
4756,Suzuki,Ertiga,2022,448000000,65000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129059470.htm,2026-01-09
4757,Suzuki,Xl,2022,448000000,62000,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129501039.htm,2026-01-09
4758,Suzuki,Xl7,2022,448000000,68000,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129497039.htm,2026-01-09
4759,Suzuki,Xl7,2022,448000000,57000,Xăng,Hà Nội,Đỏ,Đỏ,otocomvn,https://oto.com.vn/mua-ban-xe-suzuki-xl7-ha-noi/xe-cuc-dep-xem-xe-tai-aidxc23396767,2026-01-09
4760,Suzuki,Xl7,2022,449000000,70000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-suzuki-xl7-1.5-at-2022-6597716,2026-01-09
4761,Toyota,Vios,2022,449000000,51368,Xăng,Tp.Hcm,Bạc,Bạc,bonbanh,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-6593806,2026-01-09
4762,Mazda,2,2022,449000000,21000,Xăng,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130180853.htm,2026-01-09
4763,Honda,City,2022,450000000,0,Xăng,Bình Dương,Xám,Xám,bonbanh,https://bonbanh.com/xe-honda-city-rs-1.5-at-2022-6608898,2026-01-09
4764,Hyundai,Stargazer,2022,450000000,29000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-hyundai-stargazer-dac-biet-1.5-at-2022-6587513,2026-01-09
4765,Hyundai,Accent,2022,450000000,70000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2022-6610438,2026-01-09
4766,Toyota,Veloz,2022,450000000,0,Điện,Thái Nguyên,Trắng,Trắng,chotot,https://www.chotot.com/130186162.htm,2026-01-09
4767,Hyundai,Elantra,2022,450000000,47000,Xăng,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130107055.htm,2026-01-09
4768,Hyundai,Accent,2022,450000000,60000,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/130136568.htm,2026-01-09
4769,Vinfast,Vf E34,2022,450000000,87000,Điện,Tp.Hcm,Đen,Đen,chotot,https://www.chotot.com/130133407.htm,2026-01-09
4770,Hyundai,Accent,2022,450000000,46830,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129882499.htm,2026-01-09
4771,Suzuki,Xl,2022,450000000,66000,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129767016.htm,2026-01-09
4772,Kia,Rondo,2022,450000000,61000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130053003.htm,2026-01-09
4773,Suzuki,Xl7,2022,450000000,68000,Xăng,Hà Nội,Trắng,Trắng,chotot,https://www.chotot.com/129766892.htm,2026-01-09
4774,Suzuki,Xl,2022,450000000,62000,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129500992.htm,2026-01-09
4775,Hyundai,Accent,2022,452000000,16000,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129994496.htm,2026-01-09
4776,Suzuki,Xl7,2022,452000000,68000,Xăng,Hà Nội,Đen,Đen,chotot,https://www.chotot.com/129497235.htm,2026-01-09
4777,Honda,City,2022,455000000,40000,Xăng,Bình Dương,Bạc,Bạc,bonbanh,https://bonbanh.com/xe-honda-city-rs-1.5-at-2022-6482220,2026-01-09
4778,Mg,5,2022,455000000,10422,Xăng,Tp.Hcm,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-mg-5-standard-1.5-at-2022-6351930,2026-01-09
4779,Mazda,2,2022,455000000,50000,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-mazda-2-sport-luxury-2022-6612476,2026-01-09
4780,Toyota,Vios,2022,455000000,58300,Xăng,Khác,Đen,Đen,bonbanh,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-6582052,2026-01-09
4781,Hyundai,Accent,2022,455000000,0,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2022-6598726,2026-01-09
4782,Toyota,Raize,2022,455000000,5000,Xăng,Đà Nẵng,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2022-6613833,2026-01-09
4783,Hyundai,Accent,2022,455000000,40000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2022-6566401,2026-01-09
4784,Hyundai,Accent,2022,455000000,60000,Xăng,Thái Nguyên,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2022-6611079,2026-01-09
4785,Kia,Rondo,2022,455000000,34000,Điện,Khác,Trắng,Trắng,chotot,https://www.chotot.com/129109586.htm,2026-01-09
4786,Toyota,Raize,2022,455000000,29000,Điện,Hà Nội,Đen,Đen,chotot,https://www.chotot.com/130038227.htm,2026-01-09
4787,Mitsubishi,Xpander,2022,455000000,72000,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/130010587.htm,2026-01-09
4788,Other,Other,2022,455000000,40000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129985023.htm,2026-01-09
4789,Suzuki,Ertiga,2022,455000000,50000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/125049130.htm,2026-01-09
4790,Toyota,Raize,2022,455000000,40000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-raize-ha-noi/nho-gon-nhe-nhang-aidxc23387258,2026-01-09
4791,Mitsubishi,Xe,2022,458000000,86000,Dầu,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130099419.htm,2026-01-09
4792,Toyota,Raize,2022,459000000,29000,Điện,Tp.Hcm,Đen,Đen,chotot,https://www.chotot.com/128886306.htm,2026-01-09
4793,Hyundai,Accent,2022,459000000,40000,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/130128756.htm,2026-01-09
4794,Toyota,Vios,2022,459000000,22000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130024136.htm,2026-01-09
4795,Suzuki,Ertiga,2022,460000000,50000,Điện,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-suzuki-ertiga-hybrid-sport-1.5-at-2022-6516207,2026-01-09
4796,Toyota,Raize,2022,460000000,0,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2022-6590206,2026-01-09
4797,Toyota,Vios,2022,460000000,48000,Xăng,Đồng Nai,Vàng,Vàng,bonbanh,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-6555957,2026-01-09
4798,Suzuki,Xl7,2022,460000000,80000,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129801488.htm,2026-01-09
4799,Honda,City,2022,460000000,20000,Điện,Đồng Nai,Đỏ,Đỏ,chotot,https://www.chotot.com/129599218.htm,2026-01-09
4800,Hyundai,Stargazer,2022,460000000,56000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129618785.htm,2026-01-09
4801,Mitsubishi,Xpander,2022,460000000,60000,Điện,Đà Nẵng,Đỏ,Đỏ,chotot,https://www.chotot.com/129846304.htm,2026-01-09
4802,Honda,City,2022,460000000,40000,Xăng,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129751444.htm,2026-01-09
4803,Hyundai,Accent,2022,460000000,31000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129984761.htm,2026-01-09
4804,Hyundai,Accent,2022,460000000,34000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129966684.htm,2026-01-09
4805,Other,Other,2022,460000000,2,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129425310.htm,2026-01-09
4806,Toyota,Raize,2022,460000000,20000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-raize-ha-noi/2022-mua-ban-xe-o-to-cu-uy-tin-tai-aidxc23398510,2026-01-09
4807,Hyundai,Stargazer,2022,460000000,50000,Xăng,Hà Nội,Đỏ,Đỏ,otocomvn,https://oto.com.vn/mua-ban-xe-hyundai-stargazer-ha-noi/xe-tu-nhan-mot-chu-aidxc23396722,2026-01-09
4808,Mitsubishi,Xpander,2022,463000000,45000,Xăng,Khác,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-mitsubishi-xpander-1.5-mt-2022-6614490,2026-01-09
4809,Toyota,Raize,2022,463000000,0,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2022-6580884,2026-01-09
4810,Toyota,Raize,2022,463000000,510000,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2022-6575660,2026-01-09
4811,Toyota,Raize,2022,463000000,50000,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2022-6607818,2026-01-09
4812,Toyota,Raize,2022,463000000,58000,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/116467666.htm,2026-01-09
4813,Mitsubishi,Xpander,2022,465000000,65000,Xăng,Hà Nội,Đen,Đen,bonbanh,https://bonbanh.com/xe-mitsubishi-xpander-1.5-at-2022-6551934,2026-01-09
4814,Toyota,Avanza,2022,465000000,65000,Xăng,Tp.Hcm,Đen,Đen,bonbanh,https://bonbanh.com/xe-toyota-avanza-premio-1.5-at-2022-6433427,2026-01-09
4815,Toyota,Raize,2022,465000000,20000,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2022-6608756,2026-01-09
4816,Toyota,Raize,2022,465000000,23000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2022-6462290,2026-01-09
4817,Toyota,Vios,2022,465000000,54000,Xăng,Hà Nội,Bạc,Bạc,bonbanh,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-6610627,2026-01-09
4818,Toyota,Raize,2022,465000000,29000,Xăng,Bình Dương,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2022-6613787,2026-01-09
4819,Honda,City,2022,465000000,39000,Dầu,Hà Nội,Xám,Xám,bonbanh,https://bonbanh.com/xe-honda-city-rs-1.5-at-2022-5578601,2026-01-09
4820,Toyota,Vios,2022,465000000,40000,Xăng,Tp.Hcm,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-vios-gr-s-1.5-cvt-2022-6465051,2026-01-09
4821,Mitsubishi,Xpander,2022,465000000,70000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129974952.htm,2026-01-09
4822,Toyota,Vios,2022,465000000,41000,Xăng,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130182736.htm,2026-01-09
4823,Other,Other,2022,465000000,60000,Điện,Hải Phòng,Đỏ,Đỏ,chotot,https://www.chotot.com/129779102.htm,2026-01-09
4824,Honda,City,2022,465000000,40000,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/130152870.htm,2026-01-09
4825,Other,Other,2022,465000000,0,Dầu,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129975261.htm,2026-01-09
4826,Mitsubishi,Xpander,2022,465000000,66000,Xăng,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129551492.htm,2026-01-09
4827,Suzuki,Cần,2022,465000000,6,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129752969.htm,2026-01-09
4828,Toyota,Veloz,2022,465000000,6,Điện,Nghệ An,Trắng,Trắng,chotot,https://www.chotot.com/129997861.htm,2026-01-09
4829,Hyundai,Cần,2022,465000000,50000,Điện,Hà Nội,Trắng,Trắng,chotot,https://www.chotot.com/129633570.htm,2026-01-09
4830,Kia,Sonet,2022,468000000,20000,Xăng,Hải Phòng,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-kia-sonet-deluxe-1.5-at-2022-6460680,2026-01-09
4831,Honda,City,2022,468000000,20000,Xăng,Bình Dương,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-honda-city-rs-1.5-at-2022-6606390,2026-01-09
4832,Other,Other,2022,468000000,70000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129973155.htm,2026-01-09
4833,Toyota,Vios,2022,468000000,84000,Xăng,Cần Thơ,Trắng,Trắng,chotot,https://www.chotot.com/129596131.htm,2026-01-09
4834,Toyota,Vios,2022,468000000,48000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130030461.htm,2026-01-09
4835,Mitsubishi,Xpander,2022,468000000,90000,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129994676.htm,2026-01-09
4836,Other,Other,2022,468000000,84000,Xăng,Cần Thơ,Trắng,Trắng,chotot,https://www.chotot.com/129603260.htm,2026-01-09
4837,Toyota,Vios,2022,469000000,20000,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-6593338,2026-01-09
4838,Toyota,Raize,2022,469000000,58000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2022-6608798,2026-01-09
4839,Suzuki,Xl,2022,469000000,42000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130164839.htm,2026-01-09
4840,Honda,City,2022,469000000,18000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130056934.htm,2026-01-09
4841,Toyota,Veloz,2022,469000000,57000,Xăng,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129982765.htm,2026-01-09
4842,Mitsubishi,Xpander,2022,469000000,91000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129153809.htm,2026-01-09
4843,Suzuki,Xl7,2022,469000000,42000,Xăng,Tp.Hcm,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-suzuki-xl7-hcm/gia-chi-469-trieu-aidxc23399888,2026-01-09
4844,Toyota,Raize,2022,470000000,0,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2022-6608880,2026-01-09
4845,Mitsubishi,Xpander,2022,470000000,0,Xăng,Khác,Nâu,Nâu,bonbanh,https://bonbanh.com/xe-mitsubishi-xpander-1.5-at-2022-6570446,2026-01-09
4846,Honda,City,2022,470000000,25000,Xăng,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130120677.htm,2026-01-09
4847,Toyota,Xe,2022,470000000,38900,Xăng,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129130500.htm,2026-01-09
4848,Volkswagen,Polo,2022,470000000,15000,Xăng,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/130070698.htm,2026-01-09
4849,Toyota,Raize,2022,470000000,39000,Xăng,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130049194.htm,2026-01-09
4850,Toyota,Raize,2022,470000000,38900,Xăng,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129941273.htm,2026-01-09
4851,Toyota,Vios,2022,470000000,59000,Xăng,Cần Thơ,Trắng,Trắng,chotot,https://www.chotot.com/129988684.htm,2026-01-09
4852,Mitsubishi,Xpander,2022,470000000,145123,Xăng,Hà Nội,Trắng,Trắng,chotot,https://www.chotot.com/129997383.htm,2026-01-09
4853,Toyota,Raize,2022,470000000,40000,Xăng,Hà Nội,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-toyota-raize-ha-noi/2022-mua-ban-xe-o-to-cu-uy-tin-tai-aidxc23399728,2026-01-09
4854,Mitsubishi,Xpander,2022,470000000,60000,Xăng,Khác,Unknown,Khác,otocomvn,https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-gia-lai/so-tu-dong-aidxc23398925,2026-01-09
4855,Toyota,Raize,2022,472000000,58000,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/129966914.htm,2026-01-09
4856,Toyota,Raize,2022,475000000,19000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/130170957.htm,2026-01-09
4857,Toyota,Veloz,2022,475000000,100,Điện,Cần Thơ,Trắng,Trắng,chotot,https://www.chotot.com/129723850.htm,2026-01-09
4858,Mitsubishi,Xpander,2022,475000000,123459,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130105747.htm,2026-01-09
4859,Honda,City,2022,475000000,28000,Điện,Khác,Trắng,Trắng,chotot,https://www.chotot.com/130026483.htm,2026-01-09
4860,Honda,City,2022,475000000,70000,Xăng,Hà Nội,Trắng,Trắng,chotot,https://www.chotot.com/129642163.htm,2026-01-09
4861,Other,Other,2022,475000000,77000,Dầu,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129840579.htm,2026-01-09
4862,Toyota,Vios,2022,477000000,40000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129628639.htm,2026-01-09
4863,Mitsubishi,Xpander,2022,479000000,68000,Xăng,Hà Nội,Bạc,Bạc,bonbanh,https://bonbanh.com/xe-mitsubishi-xpander-1.5-at-2022-6483297,2026-01-09
4864,Toyota,Veloz,2022,479000000,91000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/129921979.htm,2026-01-09
4865,Toyota,Raize,2022,479000000,78000,Xăng,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129879416.htm,2026-01-09
4866,Toyota,Raize,2022,480000000,25000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2022-6599274,2026-01-09
4867,Suzuki,Ertiga,2022,480000000,65000,Hybrid,Khác,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-suzuki-ertiga-hybrid-1.5-at-2022-6593352,2026-01-09
4868,Vinfast,Vf E34,2022,480000000,5,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/127329961.htm,2026-01-09
4869,Toyota,Raize,2022,480000000,30008,Xăng,Tp.Hcm,Đen,Đen,chotot,https://www.chotot.com/130171892.htm,2026-01-09
4870,Kia,Sonet,2022,485000000,30000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-kia-sonet-luxury-1.5-at-2022-6611903,2026-01-09
4871,Vinfast,Lux A,2022,485000000,0,Xăng,Hà Nội,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-vinfast-lux_a_2.0-nang-cao-2022-6329109,2026-01-09
4872,Kia,Sonet,2022,485000000,6800,Xăng,Khác,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-kia-sonet-deluxe-1.5-at-2022-6611239,2026-01-09
4873,Toyota,Veloz,2022,485000000,0,Điện,Nghệ An,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-veloz-cross-1.5-cvt-2022-6597854,2026-01-09
4874,Hyundai,Elantra,2022,485000000,80000,Xăng,Khánh Hòa,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-hyundai-elantra-1.6-at-2022-6614373,2026-01-09
4875,Mitsubishi,Xpander,2022,485000000,10000,Xăng,Khác,Đen,Đen,bonbanh,https://bonbanh.com/xe-mitsubishi-xpander-1.5-at-2022-6582275,2026-01-09
4876,Toyota,Veloz,2022,485000000,73000,Điện,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-veloz-cross-1.5-cvt-2022-6578170,2026-01-09
4877,Vinfast,Vf E34,2022,485000000,20000,Điện,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-vinfast-vf-e34-at-2022-6607755,2026-01-09
4878,Toyota,Veloz,2022,485000000,80000,Xăng,Hà Nội,Trắng,Trắng,bonbanh,https://bonbanh.com/xe-toyota-veloz-cross-1.5-cvt-2022-6600653,2026-01-09
4879,Toyota,Veloz,2022,485000000,57000,Xăng,Tp.Hcm,Đỏ,Đỏ,bonbanh,https://bonbanh.com/xe-toyota-veloz-cross-1.5-cvt-2022-6536282,2026-01-09
4880,Other,Other,2022,485000000,20000,Điện,Hà Nội,Trắng,Trắng,chotot,https://www.chotot.com/130111151.htm,2026-01-09
4881,Other,Other,2022,485000000,80000,Điện,Hà Nội,Trắng,Trắng,chotot,https://www.chotot.com/129765461.htm,2026-01-09
4882,Other,Other,2022,485000000,40500,Điện,Hà Nội,Đỏ,Đỏ,chotot,https://www.chotot.com/130142786.htm,2026-01-09
4883,Suzuki,Xl7,2022,485000000,70000,Điện,Tp.Hcm,Trắng,Trắng,chotot,https://www.chotot.com/130052624.htm,2026-01-09
4884,Toyota,Veloz,2022,485000000,13600,Điện,Đồng Nai,Đỏ,Đỏ,chotot,https://www.chotot.com/130031977.htm,2026-01-09
4885,Mazda,3,2022,485000000,27000,Điện,Tp.Hcm,Đỏ,Đỏ,chotot,https://www.chotot.com/129737716.htm,2026-01-09
