listing_id,listing_url,brand,model,year,price,mileage_v2,fuel,carcolor_name,region_name,crawled_at,source
129915641,https://www.chotot.com/mua-ban-o-to/129915641.htm,Ford,Laser,2003,79000000,139000,Xăng,xanh,Bình Dương,2025-12-26 15:26:23,chotot
128980180,https://www.chotot.com/mua-ban-o-to/128980180.htm,Ford,Everest,2009,245000000,120000,Dầu,,Bình Dương,2025-12-26 15:26:23,chotot
129081633,https://www.chotot.com/mua-ban-o-to/129081633.htm,Honda,HR-V,2018,465000000,60000,Xăng,,Bình Dương,2025-12-26 15:26:23,chotot
129583938,https://www.chotot.com/mua-ban-o-to/129583938.htm,Toyota,Vios,2019,280000000,88000,Xăng,trắng,Bình Dương,2025-12-26 15:26:23,chotot
129914931,https://www.chotot.com/mua-ban-o-to/129914931.htm,Suzuki,XL 7,2021,430000000,113000,Xăng,,Bình Dương,2025-12-26 15:26:23,chotot
129762811,https://www.chotot.com/mua-ban-o-to/129762811.htm,Kia,Carnival,2023,1160000000,58000,Dầu,,Bình Dương,2025-12-26 15:26:23,chotot
129291972,https://www.chotot.com/mua-ban-o-to/129291972.htm,Kia,Sedona,2019,730000000,80000,Dầu,,Bình Dương,2025-12-26 15:26:23,chotot
129588880,https://www.chotot.com/mua-ban-o-to/129588880.htm,Toyota,Camry,2019,815000000,66000,Xăng,đen cam,Bình Dương,2025-12-26 15:26:23,chotot
128889025,https://www.chotot.com/mua-ban-o-to/128889025.htm,Suzuki,Ertiga,2022,465000000,60000,Điện,,Bình Dương,2025-12-26 15:26:23,chotot
129913253,https://www.chotot.com/mua-ban-o-to/129913253.htm,VinFast,Fadil,2020,325000000,54688,Xăng,,Bình Dương,2025-12-26 15:26:23,chotot
129793057,https://www.chotot.com/mua-ban-o-to/129793057.htm,Toyota,Vios,2024,435000000,60000,Xăng,trắng,Bình Dương,2025-12-26 15:26:23,chotot
129478345,https://www.chotot.com/mua-ban-o-to/129478345.htm,MG,MGZS,2021,399000000,30000,Xăng,,Bình Dương,2025-12-26 15:26:23,chotot
129912583,https://www.chotot.com/mua-ban-o-to/129912583.htm,Toyota,Vios,2018,299000000,30000,Xăng,vàng,Bình Dương,2025-12-26 15:26:23,chotot
129912580,https://www.chotot.com/mua-ban-o-to/129912580.htm,Daewoo,Matiz,2005,28000000,11111,Xăng,,Bình Dương,2025-12-26 15:26:23,chotot
129622945,https://www.chotot.com/mua-ban-o-to/129622945.htm,Ford,Laser,2000,45000000,450000,Xăng,xanh,Bình Dương,2025-12-26 15:26:23,chotot
128497577,https://www.chotot.com/mua-ban-o-to/128497577.htm,Ford,EcoSport,2019,375000000,92000,Xăng,,Bình Dương,2025-12-26 15:26:23,chotot
129912289,https://www.chotot.com/mua-ban-o-to/129912289.htm,Toyota,Fortuner,2016,495000000,123456,Dầu,,Bình Dương,2025-12-26 15:26:25,chotot
129912182,https://www.chotot.com/mua-ban-o-to/129912182.htm,Toyota,RAV4,2007,230000000,145000,Xăng,,Bình Dương,2025-12-26 15:26:25,chotot
129478018,https://www.chotot.com/mua-ban-o-to/129478018.htm,Ford,Ranger,2022,579000000,45000,Dầu,,Bình Dương,2025-12-26 15:26:25,chotot
128985431,https://www.chotot.com/mua-ban-o-to/128985431.htm,Mercedes Benz,S Class,2015,1050000000,76000,Xăng,,Bình Dương,2025-12-26 15:26:25,chotot
129911820,https://www.chotot.com/mua-ban-o-to/129911820.htm,Mitsubishi,Triton,2016,350000000,33000,Dầu,xanh,Bình Dương,2025-12-26 15:26:25,chotot
129746535,https://www.chotot.com/mua-ban-o-to/129746535.htm,Honda,City,2022,435000000,60000,Xăng,trắng,Bình Dương,2025-12-26 15:26:25,chotot
129911673,https://www.chotot.com/mua-ban-o-to/129911673.htm,Chevrolet,Cruze,2016,250000000,20000,Xăng,đen,Bình Dương,2025-12-26 15:26:25,chotot
129777040,https://www.chotot.com/mua-ban-o-to/129777040.htm,Ford,EcoSport,2017,325000000,100000,Xăng,,Bình Dương,2025-12-26 15:26:25,chotot
129588035,https://www.chotot.com/mua-ban-o-to/129588035.htm,Toyota,Fortuner,2017,615000000,70000,Dầu,bạc,Bình Dương,2025-12-26 15:26:25,chotot
129583752,https://www.chotot.com/mua-ban-o-to/129583752.htm,VinFast,VF3,2024,208000000,13000,Hybrid,xanh,Bình Dương,2025-12-26 15:26:25,chotot
129389613,https://www.chotot.com/mua-ban-o-to/129389613.htm,Kia,Morning,2014,140000000,92000,Xăng,trắng,Bình Dương,2025-12-26 15:26:25,chotot
116742242,https://www.chotot.com/mua-ban-o-to/116742242.htm,Mercedes Benz,V Class,2015,950000000,76000,Dầu,,Bình Dương,2025-12-26 15:26:25,chotot
129261018,https://www.chotot.com/mua-ban-o-to/129261018.htm,Ford,EcoSport,2017,288000000,93000,Xăng,,Bình Dương,2025-12-26 15:26:25,chotot
129910496,https://www.chotot.com/mua-ban-o-to/129910496.htm,Hyundai,Grand i10,2019,235000000,100000,Xăng,trắng,Bình Dương,2025-12-26 15:26:25,chotot
129156517,https://www.chotot.com/mua-ban-o-to/129156517.htm,Toyota,Camry,2007,275000000,126000,Xăng,cam,Bình Dương,2025-12-26 15:26:25,chotot
129729948,https://www.chotot.com/mua-ban-o-to/129729948.htm,Kia,Carnival,2022,1225000000,45000,Dầu,,Bình Dương,2025-12-26 15:26:25,chotot
129479263,https://www.chotot.com/mua-ban-o-to/129479263.htm,Daewoo,Gentra,2009,108000000,93000,Xăng,,Bình Dương,2025-12-26 15:26:25,chotot
129908715,https://www.chotot.com/mua-ban-o-to/129908715.htm,VinFast,VFe34,2023,370000000,160000,Hybrid,trắng,Bình Dương,2025-12-26 15:26:25,chotot
129919107,https://www.chotot.com/mua-ban-o-to/129919107.htm,Ford,Everest,2019,800000000,1,Dầu,,Bình Phước,2025-12-26 15:26:26,chotot
129919046,https://www.chotot.com/mua-ban-o-to/129919046.htm,Hyundai,Elantra,2019,460000000,1,Xăng,,Bình Phước,2025-12-26 15:26:26,chotot
129918990,https://www.chotot.com/mua-ban-o-to/129918990.htm,Ford,Everest,2021,870000000,1,Dầu,,Bình Phước,2025-12-26 15:26:26,chotot
129918916,https://www.chotot.com/mua-ban-o-to/129918916.htm,Ford,Everest,2019,800000000,1,Dầu,,Bình Phước,2025-12-26 15:26:26,chotot
129918807,https://www.chotot.com/mua-ban-o-to/129918807.htm,Ford,EcoSport,2018,350000000,1,Xăng,,Bình Phước,2025-12-26 15:26:26,chotot
129918712,https://www.chotot.com/mua-ban-o-to/129918712.htm,Ford,Fiesta,2011,170000000,120000,Xăng,,Đồng Nai,2025-12-26 15:26:30,chotot
129917999,https://www.chotot.com/mua-ban-o-to/129917999.htm,Isuzu,Dmax,2025,575000000,,Dầu,,Đồng Nai,2025-12-26 15:26:30,chotot
129917758,https://www.chotot.com/mua-ban-o-to/129917758.htm,Ford,Tourneo,2019,685000000,72000,Xăng,,Đồng Nai,2025-12-26 15:26:30,chotot
129914123,https://www.chotot.com/mua-ban-o-to/129914123.htm,Mazda,CX 8,2020,755000000,45000,Xăng,,Đồng Nai,2025-12-26 15:26:30,chotot
129914048,https://www.chotot.com/mua-ban-o-to/129914048.htm,Mazda,CX 8,2020,755000000,45000,Xăng,,Đồng Nai,2025-12-26 15:26:30,chotot
129913992,https://www.chotot.com/mua-ban-o-to/129913992.htm,Toyota,Zace,2004,140000000,200000,Xăng,,Đồng Nai,2025-12-26 15:26:30,chotot
129913667,https://www.chotot.com/mua-ban-o-to/129913667.htm,Toyota,Zace,2004,140000000,200000,Xăng,,Đồng Nai,2025-12-26 15:26:30,chotot
129782542,https://www.chotot.com/mua-ban-o-to/129782542.htm,Honda,CR V,2020,789000000,55000,Xăng,bạc,Đồng Nai,2025-12-26 15:26:30,chotot
129711059,https://www.chotot.com/mua-ban-o-to/129711059.htm,Hyundai,Accent,2022,419000000,50000,Xăng,,Đồng Nai,2025-12-26 15:26:30,chotot
129911378,https://www.chotot.com/mua-ban-o-to/129911378.htm,Peugeot,3008,2020,575000000,99000,Xăng,,Đồng Nai,2025-12-26 15:26:30,chotot
129911233,https://www.chotot.com/mua-ban-o-to/129911233.htm,Toyota,Fortuner,2011,338000000,151084,Dầu,xám,Đồng Nai,2025-12-26 15:26:30,chotot
129910584,https://www.chotot.com/mua-ban-o-to/129910584.htm,Toyota,Zace,2002,137000000,105000,Xăng,,Đồng Nai,2025-12-26 15:26:30,chotot
129720616,https://www.chotot.com/mua-ban-o-to/129720616.htm,Suzuki,Wagon R+,2002,55000000,268888,Xăng,,Đồng Nai,2025-12-26 15:26:30,chotot
129909840,https://www.chotot.com/mua-ban-o-to/129909840.htm,Daihatsu,Dòng khác,1989,33000000,50000,Xăng,bạc,Đồng Nai,2025-12-26 15:26:30,chotot
129909640,https://www.chotot.com/mua-ban-o-to/129909640.htm,Kia,Morning,2011,160000000,146000,Xăng,bạc,Đồng Nai,2025-12-26 15:26:30,chotot
129908705,https://www.chotot.com/mua-ban-o-to/129908705.htm,Toyota,Avanza Premio,2020,320000000,41420,Xăng,bạc,Đồng Nai,2025-12-26 15:26:30,chotot
129408245,https://www.chotot.com/mua-ban-o-to/129408245.htm,Toyota,Zace,2004,115000000,170000,Xăng,xanh,Đồng Nai,2025-12-26 15:26:30,chotot
129908281,https://www.chotot.com/mua-ban-o-to/129908281.htm,Daewoo,Lacetti,2005,80000000,180000,Xăng,,Đồng Nai,2025-12-26 15:26:30,chotot
129647053,https://www.chotot.com/mua-ban-o-to/129647053.htm,Toyota,Innova,2015,285000000,80000,Xăng,vàng,Đồng Nai,2025-12-26 15:26:30,chotot
129919235,https://www.chotot.com/mua-ban-o-to/129919235.htm,Ford,Everest,2022,1159000000,27000,Xăng,,Tây Ninh,2025-12-26 15:26:33,chotot
129919232,https://www.chotot.com/mua-ban-o-to/129919232.htm,Ford,Ranger,2023,1130000000,51000,Dầu,,Tây Ninh,2025-12-26 15:26:33,chotot
129916217,https://www.chotot.com/mua-ban-o-to/129916217.htm,Toyota,Vios,2019,295000000,71000,Xăng,bạc,Tây Ninh,2025-12-26 15:26:33,chotot
129661641,https://www.chotot.com/mua-ban-o-to/129661641.htm,Hyundai,Tucson,2018,570000000,80000,Xăng,trắng,Đà Nẵng,2025-12-26 15:26:39,chotot
129546485,https://www.chotot.com/mua-ban-o-to/129546485.htm,Mitsubishi,Xpander,2021,380000000,51000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
111179328,https://www.chotot.com/mua-ban-o-to/111179328.htm,Toyota,Yaris Cross,2025,638000000,,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
129917074,https://www.chotot.com/mua-ban-o-to/129917074.htm,VinFast,VF5,2024,400000000,64000,Hybrid,đen,Đà Nẵng,2025-12-26 15:26:39,chotot
129562771,https://www.chotot.com/mua-ban-o-to/129562771.htm,Toyota,Vios,2019,315000000,91,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
129916267,https://www.chotot.com/mua-ban-o-to/129916267.htm,Hyundai,Grand i10,2016,130000000,117,Xăng,trắng,Đà Nẵng,2025-12-26 15:26:39,chotot
96992962,https://www.chotot.com/mua-ban-o-to/96992962.htm,Toyota,Raize,2024,498000000,1,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
129916148,https://www.chotot.com/mua-ban-o-to/129916148.htm,Kia,Cerato,2019,430000000,90000,Xăng,trắng,Đà Nẵng,2025-12-26 15:26:39,chotot
129916002,https://www.chotot.com/mua-ban-o-to/129916002.htm,Mazda,3,2018,410000000,80000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
127498072,https://www.chotot.com/mua-ban-o-to/127498072.htm,Ford,Focus,2013,225000000,115000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
124107933,https://www.chotot.com/mua-ban-o-to/124107933.htm,Peugeot,408,2024,979000000,11000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
126546610,https://www.chotot.com/mua-ban-o-to/126546610.htm,BMW,7 Series,2018,1890000000,50000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
129630720,https://www.chotot.com/mua-ban-o-to/129630720.htm,Nissan,Juke,2015,440000000,80000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
126259228,https://www.chotot.com/mua-ban-o-to/126259228.htm,Jaguar,XJ series,2016,1379000000,53000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
129585805,https://www.chotot.com/mua-ban-o-to/129585805.htm,Ford,Territory,2023,378000000,30000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
129620072,https://www.chotot.com/mua-ban-o-to/129620072.htm,Mercedes Benz,C Class,2021,378000000,60000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
129493909,https://www.chotot.com/mua-ban-o-to/129493909.htm,Honda,Brio,2020,380000000,10000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
124498201,https://www.chotot.com/mua-ban-o-to/124498201.htm,Kia,Seltos,2021,507000000,65000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
129215957,https://www.chotot.com/mua-ban-o-to/129215957.htm,Mitsubishi,Xpander,2023,429000000,120000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
124670609,https://www.chotot.com/mua-ban-o-to/124670609.htm,VinFast,Lux SA2.0,2021,655000000,69000,Xăng,,Đà Nẵng,2025-12-26 15:26:39,chotot
129918317,https://www.chotot.com/mua-ban-o-to/129918317.htm,Toyota,Camry,2025,1220000000,,Xăng,cam,Hải Phòng,2025-12-26 15:26:42,chotot
129918159,https://www.chotot.com/mua-ban-o-to/129918159.htm,Toyota,Veloz Cross,2025,560000000,,Xăng,,Hải Phòng,2025-12-26 15:26:42,chotot
129907592,https://www.chotot.com/mua-ban-o-to/129907592.htm,Toyota,Innova,2013,269000000,15500,Xăng,bạc,Hải Phòng,2025-12-26 15:26:42,chotot
129916687,https://www.chotot.com/mua-ban-o-to/129916687.htm,Toyota,Fortuner,2014,420000000,139,Dầu,,An Giang,2025-12-26 15:26:51,chotot
129913029,https://www.chotot.com/mua-ban-o-to/129913029.htm,Toyota,Innova,2020,579000000,139000,Xăng,,An Giang,2025-12-26 15:26:51,chotot
129911009,https://www.chotot.com/mua-ban-o-to/129911009.htm,Mitsubishi,Attrage,2016,17500000,124000,Xăng,,An Giang,2025-12-26 15:26:51,chotot
129914242,https://www.chotot.com/mua-ban-o-to/129914242.htm,Daewoo,Lanos,2003,42000000,200000,Xăng,trắng,Bến Tre,2025-12-26 15:26:56,chotot
129918450,https://www.chotot.com/mua-ban-o-to/129918450.htm,VinFast,Fadil,2022,290000000,72000,Xăng,,Cần Thơ,2025-12-26 15:26:59,chotot
129914431,https://www.chotot.com/mua-ban-o-to/129914431.htm,Daewoo,Gentra,2008,83000000,12390,Xăng,,Cần Thơ,2025-12-26 15:26:59,chotot
129914344,https://www.chotot.com/mua-ban-o-to/129914344.htm,Toyota,Corolla,2000,62000000,123456,Xăng,,Cần Thơ,2025-12-26 15:26:59,chotot
129914269,https://www.chotot.com/mua-ban-o-to/129914269.htm,Kia,CD5,2001,42000000,123456,Xăng,,Cần Thơ,2025-12-26 15:26:59,chotot
121989331,https://www.chotot.com/mua-ban-o-to/121989331.htm,Kia,Soluto,2019,225000000,67800,Xăng,,Cần Thơ,2025-12-26 15:26:59,chotot
129723396,https://www.chotot.com/mua-ban-o-to/129723396.htm,Suzuki,Celerio,2019,185000000,123,Xăng,xanh,Cần Thơ,2025-12-26 15:26:59,chotot
129583735,https://www.chotot.com/mua-ban-o-to/129583735.htm,Hyundai,i30,2011,225000000,156789,Xăng,,Cần Thơ,2025-12-26 15:26:59,chotot
129911276,https://www.chotot.com/mua-ban-o-to/129911276.htm,Mercedes Benz,C Class,2015,635000000,94183,Xăng,trắng,Cần Thơ,2025-12-26 15:26:59,chotot
124417491,https://www.chotot.com/mua-ban-o-to/124417491.htm,Suzuki,Ertiga,2020,390000000,46000,Xăng,,Cần Thơ,2025-12-26 15:26:59,chotot
129716622,https://www.chotot.com/mua-ban-o-to/129716622.htm,Suzuki,Swift,2013,269000000,70000,Xăng,,Cần Thơ,2025-12-26 15:26:59,chotot
129909875,https://www.chotot.com/mua-ban-o-to/129909875.htm,Toyota,Corolla Altis,2010,230000000,120149,Xăng,bạc,Cần Thơ,2025-12-26 15:26:59,chotot
129909870,https://www.chotot.com/mua-ban-o-to/129909870.htm,Toyota,Vios,2017,270000000,98000,Xăng,trắng,Cần Thơ,2025-12-26 15:26:59,chotot
129909360,https://www.chotot.com/mua-ban-o-to/129909360.htm,Mitsubishi,Xpander,2022,495000000,85925,Xăng,,Cần Thơ,2025-12-26 15:26:59,chotot
124424051,https://www.chotot.com/mua-ban-o-to/124424051.htm,Lexus,RX,2008,385000000,90909,Xăng,,Cần Thơ,2025-12-26 15:26:59,chotot
129609061,https://www.chotot.com/mua-ban-o-to/129609061.htm,Toyota,Corolla,1997,40000000,100000,Xăng,xám,Cần Thơ,2025-12-26 15:26:59,chotot
129916307,https://www.chotot.com/mua-ban-o-to/129916307.htm,Toyota,Corolla,1988,25000000,200000,Xăng,xanh,Đồng Tháp,2025-12-26 15:27:05,chotot
129915438,https://www.chotot.com/mua-ban-o-to/129915438.htm,Nissan,Tiida,1992,50000000,200000,Xăng,hồng,Đồng Tháp,2025-12-26 15:27:05,chotot
129912277,https://www.chotot.com/mua-ban-o-to/129912277.htm,Ford,Escape,2003,95000000,200000,Xăng,đỏ,Đồng Tháp,2025-12-26 15:27:05,chotot
129907373,https://www.chotot.com/mua-ban-o-to/129907373.htm,Honda,City,2018,340000000,149000,Xăng,trắng,Kiên Giang,2025-12-26 15:27:10,chotot
129917978,https://www.chotot.com/mua-ban-o-to/129917978.htm,Daewoo,Nubira,2003,45000000,100000,Xăng,xanh,Long An,2025-12-26 15:27:13,chotot
129918585,https://www.chotot.com/mua-ban-o-to/129918585.htm,Chevrolet,Spark,2010,50000000,123456,Xăng,trắng,Tiền Giang,2025-12-26 15:27:19,chotot
129916564,https://www.chotot.com/mua-ban-o-to/129916564.htm,Mercedes Benz,E Class,1996,73000000,123,Xăng,xám,Trà Vinh,2025-12-26 15:27:22,chotot
129913183,https://www.chotot.com/mua-ban-o-to/129913183.htm,Chevrolet,Spark,2011,50000000,1,Xăng,,Thừa Thiên Huế,2025-12-26 15:27:33,chotot
129908271,https://www.chotot.com/mua-ban-o-to/129908271.htm,Toyota,Fortuner,2016,675000000,150000,Xăng,đen,Thừa Thiên Huế,2025-12-26 15:27:33,chotot
129919425,https://www.chotot.com/mua-ban-o-to/129919425.htm,Mitsubishi,Jolie,2004,72000000,220000,Xăng,,Phú Yên,2025-12-26 15:29:42,chotot
129911679,https://www.chotot.com/mua-ban-o-to/129911679.htm,Mitsubishi,Pajero Sport,2013,249000000,90000,Xăng,bạc,Phú Yên,2025-12-26 15:29:42,chotot
128287247,https://www.chotot.com/mua-ban-o-to/128287247.htm,Kia,Morning,2018,165000000,81000,Xăng,,Nghệ An,2025-12-26 15:29:51,chotot
128428297,https://www.chotot.com/mua-ban-o-to/128428297.htm,Hyundai,Tucson,2018,560000000,100000,Xăng,đỏ,Nghệ An,2025-12-26 15:29:52,chotot
129909912,https://www.chotot.com/mua-ban-o-to/129909912.htm,Hyundai,Accent,2019,350000000,1,Xăng,trắng,Thanh Hóa,2025-12-26 15:29:54,chotot
129918821,https://www.chotot.com/mua-ban-o-to/129918821.htm,Mitsubishi,Xpander Cross,2021,570000000,62593,Xăng,,Đắk Lắk,2025-12-26 15:29:57,chotot
129915828,https://www.chotot.com/mua-ban-o-to/129915828.htm,Toyota,Corolla Cross,2021,720000000,67814,Điện,,Đắk Lắk,2025-12-26 15:29:57,chotot
129914481,https://www.chotot.com/mua-ban-o-to/129914481.htm,Toyota,Raize,2024,489000000,14000,Xăng,đỏ,Đắk Lắk,2025-12-26 15:29:57,chotot
129913894,https://www.chotot.com/mua-ban-o-to/129913894.htm,Chevrolet,Matiz,2009,137000000,112000,Xăng,đỏ,Đắk Lắk,2025-12-26 15:29:57,chotot
129235267,https://www.chotot.com/mua-ban-o-to/129235267.htm,Mitsubishi,Xpander,2020,440000000,87,Xăng,,Đắk Lắk,2025-12-26 15:29:57,chotot
129048945,https://www.chotot.com/mua-ban-o-to/129048945.htm,Toyota,Innova,2018,420000000,100000,Xăng,,Đắk Lắk,2025-12-26 15:29:57,chotot
128829890,https://www.chotot.com/mua-ban-o-to/128829890.htm,Toyota,Vios,2020,405000000,75000,Xăng,,Đắk Lắk,2025-12-26 15:29:57,chotot
129911777,https://www.chotot.com/mua-ban-o-to/129911777.htm,Kia,Carens,2009,170000000,11111,Xăng,,Đắk Lắk,2025-12-26 15:29:57,chotot
129911672,https://www.chotot.com/mua-ban-o-to/129911672.htm,Isuzu,Dmax,2013,268000000,121000,Dầu,,Đắk Lắk,2025-12-26 15:29:57,chotot
129910235,https://www.chotot.com/mua-ban-o-to/129910235.htm,Daewoo,Lacetti,2009,98000000,98000,Xăng,,Đắk Lắk,2025-12-26 15:29:57,chotot
129910026,https://www.chotot.com/mua-ban-o-to/129910026.htm,Mazda,2,2015,298000000,87000,Xăng,trắng,Đắk Lắk,2025-12-26 15:29:57,chotot
129909843,https://www.chotot.com/mua-ban-o-to/129909843.htm,Toyota,Fortuner,2011,370000000,11000,Dầu,,Đắk Lắk,2025-12-26 15:29:57,chotot
129909482,https://www.chotot.com/mua-ban-o-to/129909482.htm,Mitsubishi,Xpander,2023,475000000,70000,Xăng,,Đắk Lắk,2025-12-26 15:29:57,chotot
128673136,https://www.chotot.com/mua-ban-o-to/128673136.htm,Mitsubishi,Xforce,2024,620000000,18000,Xăng,,Đắk Lắk,2025-12-26 15:29:57,chotot
129918896,https://www.chotot.com/mua-ban-o-to/129918896.htm,Nissan,Grand livina,2011,139000000,125000,Xăng,đen,Gia Lai,2025-12-26 15:30:06,chotot
129917015,https://www.chotot.com/mua-ban-o-to/129917015.htm,Hyundai,Santa Fe,2016,595000000,160000,Dầu,,Gia Lai,2025-12-26 15:30:06,chotot
129914668,https://www.chotot.com/mua-ban-o-to/129914668.htm,Toyota,Hilux,2014,345000000,155,Dầu,,Gia Lai,2025-12-26 15:30:06,chotot
129914630,https://www.chotot.com/mua-ban-o-to/129914630.htm,Toyota,Hilux,2014,345000000,155,Dầu,,Gia Lai,2025-12-26 15:30:06,chotot
129914594,https://www.chotot.com/mua-ban-o-to/129914594.htm,Toyota,Hilux,2014,345000000,155,Dầu,,Gia Lai,2025-12-26 15:30:06,chotot
129914560,https://www.chotot.com/mua-ban-o-to/129914560.htm,Toyota,Hilux,2014,345000000,155,Dầu,,Gia Lai,2025-12-26 15:30:06,chotot
129914502,https://www.chotot.com/mua-ban-o-to/129914502.htm,Toyota,Hilux,2014,345000000,155,Dầu,,Gia Lai,2025-12-26 15:30:06,chotot
129909817,https://www.chotot.com/mua-ban-o-to/129909817.htm,Toyota,Fortuner,2014,388000000,17000,Dầu,,Gia Lai,2025-12-26 15:30:06,chotot
129909459,https://www.chotot.com/mua-ban-o-to/129909459.htm,Toyota,Camry,2004,150000000,100000,Xăng,đen cam,Gia Lai,2025-12-26 15:30:06,chotot
129909063,https://www.chotot.com/mua-ban-o-to/129909063.htm,Mazda,BT 50,2016,370000000,100000,Dầu,,Gia Lai,2025-12-26 15:30:06,chotot
129908726,https://www.chotot.com/mua-ban-o-to/129908726.htm,Ford,Everest,2019,879000000,165000,Dầu,,Gia Lai,2025-12-26 15:30:06,chotot
129908724,https://www.chotot.com/mua-ban-o-to/129908724.htm,Ford,Everest,2019,879000000,160000,Dầu,đen,Gia Lai,2025-12-26 15:30:06,chotot
129918814,https://www.chotot.com/mua-ban-o-to/129918814.htm,BMW,3 Series,2013,650000000,1,Xăng,,Lâm Đồng,2025-12-26 15:30:09,chotot
129915277,https://www.chotot.com/mua-ban-o-to/129915277.htm,Toyota,Corolla Cross,2022,643000000,63000,Xăng,,Lâm Đồng,2025-12-26 15:30:09,chotot
128932724,https://www.chotot.com/mua-ban-o-to/128932724.htm,Ford,EcoSport,2019,420000000,69000,Xăng,,Lâm Đồng,2025-12-26 15:30:09,chotot
127784427,https://www.chotot.com/mua-ban-o-to/127784427.htm,Ford,Ranger,2020,490000000,189000,Dầu,,Lâm Đồng,2025-12-26 15:30:09,chotot
129911317,https://www.chotot.com/mua-ban-o-to/129911317.htm,Mazda,BT 50,2021,628000000,63000,Dầu,,Lâm Đồng,2025-12-26 15:30:09,chotot
129911364,https://www.chotot.com/mua-ban-o-to/129911364.htm,Kia,Morning,2021,339000000,62000,Xăng,xanh,Hải Dương,2025-12-26 15:30:20,chotot
129919859,https://www.chotot.com/mua-ban-o-to/129919859.htm,Hyundai,Santa Fe,2020,805000000,38000,Dầu,,Đắk Lắk,2025-12-26 15:38:59,chotot
