listing_id,listing_url,brand,model,year,price,mileage_v2,fuel,carcolor_name,region_name,crawled_at,source,car_age,brand_model
129924373,https://www.chotot.com/mua-ban-o-to/129924373.htm,Chevrolet,Spark,2014,120000000,95000.0,Xăng,bạc,Đồng Nai,2025-12-27 13:03:14,chotot,12,Chevrolet Spark
129529051,https://www.chotot.com/mua-ban-o-to/129529051.htm,Dongfeng,Dòng khác,2009,65000000,10000.0,Xăng,Unknown,Đồng Nai,2025-12-27 13:03:14,chotot,17,Dongfeng Dòng khác
129923786,https://www.chotot.com/mua-ban-o-to/129923786.htm,Daewoo,Matiz,2009,95000000,85000.0,Xăng,Unknown,Đồng Nai,2025-12-27 13:03:14,chotot,17,Daewoo Matiz
129188681,https://www.chotot.com/mua-ban-o-to/129188681.htm,Hyundai,Accent,2018,335000000,80000.0,Xăng,bạc,Đồng Nai,2025-12-27 13:03:14,chotot,8,Hyundai Accent
129921761,https://www.chotot.com/mua-ban-o-to/129921761.htm,Kia,K3,2016,270000000,110000.0,Xăng,Unknown,Đồng Nai,2025-12-27 13:03:14,chotot,10,Kia K3
129321583,https://www.chotot.com/mua-ban-o-to/129321583.htm,LandRover,Range Rover Evoque,2015,720000000,100000.0,Xăng,Unknown,Đồng Nai,2025-12-27 13:03:14,chotot,11,LandRover Range Rover Evoque
129925951,https://www.chotot.com/mua-ban-o-to/129925951.htm,Chevrolet,Spark,2011,129000000,52000.0,Xăng,Unknown,Tây Ninh,2025-12-27 13:03:18,chotot,15,Chevrolet Spark
129920282,https://www.chotot.com/mua-ban-o-to/129920282.htm,Hyundai,Getz,2007,145000000,200000.0,Xăng,xanh,Tây Ninh,2025-12-27 13:03:18,chotot,19,Hyundai Getz
129934864,https://www.chotot.com/mua-ban-o-to/129934864.htm,Toyota,Vios,2019,325000000,85000.0,Xăng,trắng,Đà Nẵng,2025-12-27 13:03:27,chotot,7,Toyota Vios
129934790,https://www.chotot.com/mua-ban-o-to/129934790.htm,MG,Express,2021,360000000,80000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,5,MG Express
129562557,https://www.chotot.com/mua-ban-o-to/129562557.htm,VinFast,VF5 Plus,2024,414000000,40000.0,Hybrid,trắng,Đà Nẵng,2025-12-27 13:03:27,chotot,2,VinFast VF5 Plus
129932649,https://www.chotot.com/mua-ban-o-to/129932649.htm,Mazda,3,2016,365000000,120000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,10,Mazda 3
129931715,https://www.chotot.com/mua-ban-o-to/129931715.htm,Hyundai,Creta,2022,545000000,60000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,4,Hyundai Creta
129833819,https://www.chotot.com/mua-ban-o-to/129833819.htm,Ford,EcoSport,2015,285000000,95000.0,Xăng,bạc,Đà Nẵng,2025-12-27 13:03:27,chotot,11,Ford EcoSport
129795200,https://www.chotot.com/mua-ban-o-to/129795200.htm,Hyundai,Tucson,2023,695000000,28000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,3,Hyundai Tucson
129930317,https://www.chotot.com/mua-ban-o-to/129930317.htm,Toyota,Fortuner,2017,618000000,86000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,9,Toyota Fortuner
110607134,https://www.chotot.com/mua-ban-o-to/110607134.htm,Toyota,Vios,2025,479000000,,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,1,Toyota Vios
129326388,https://www.chotot.com/mua-ban-o-to/129326388.htm,Mazda,5,2016,465000000,95000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,10,Mazda 5
128606320,https://www.chotot.com/mua-ban-o-to/128606320.htm,Toyota,Hiace,2008,161000000,190000.0,Dầu,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,18,Toyota Hiace
98246823,https://www.chotot.com/mua-ban-o-to/98246823.htm,Toyota,Raize,2024,498000000,,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,2,Toyota Raize
129928958,https://www.chotot.com/mua-ban-o-to/129928958.htm,Hyundai,Elantra,2019,425000000,100000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,7,Hyundai Elantra
129637652,https://www.chotot.com/mua-ban-o-to/129637652.htm,Daewoo,Lacetti,2013,205000000,97000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,13,Daewoo Lacetti
129122532,https://www.chotot.com/mua-ban-o-to/129122532.htm,Chevrolet,Spark,2010,50000000,126000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,16,Chevrolet Spark
129928498,https://www.chotot.com/mua-ban-o-to/129928498.htm,Mitsubishi,Xpander,2025,525000000,50000.0,Xăng,trắng,Đà Nẵng,2025-12-27 13:03:27,chotot,1,Mitsubishi Xpander
129463715,https://www.chotot.com/mua-ban-o-to/129463715.htm,Chevrolet,Aveo,2016,99000000,18000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,10,Chevrolet Aveo
128534742,https://www.chotot.com/mua-ban-o-to/128534742.htm,Mercedes Benz,C Class,2008,195000000,145.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,18,Mercedes Benz C Class
129925801,https://www.chotot.com/mua-ban-o-to/129925801.htm,Mercedes Benz,C Class,2020,750000000,106000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,6,Mercedes Benz C Class
129924802,https://www.chotot.com/mua-ban-o-to/129924802.htm,Toyota,Wigo,2018,185000000,85000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,8,Toyota Wigo
128212868,https://www.chotot.com/mua-ban-o-to/128212868.htm,Ssangyong,Musso,2003,70000000,300000.0,Dầu,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,23,Ssangyong Musso
129467331,https://www.chotot.com/mua-ban-o-to/129467331.htm,Mitsubishi,Xpander,2023,535000000,80000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,3,Mitsubishi Xpander
129755306,https://www.chotot.com/mua-ban-o-to/129755306.htm,VinFast,VF9,2023,890000000,36000.0,Hybrid,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,3,VinFast VF9
128764895,https://www.chotot.com/mua-ban-o-to/128764895.htm,Hyundai,Sonata,2012,339000000,140000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,14,Hyundai Sonata
125375365,https://www.chotot.com/mua-ban-o-to/125375365.htm,Hãng khác,Dòng khác,2017,935535444,123456.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,9,Hãng khác Dòng khác
129922405,https://www.chotot.com/mua-ban-o-to/129922405.htm,Kia,Morning,2013,219000000,90000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,13,Kia Morning
129123332,https://www.chotot.com/mua-ban-o-to/129123332.htm,Hyundai,Accent,2022,429000000,86000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:27,chotot,4,Hyundai Accent
129922266,https://www.chotot.com/mua-ban-o-to/129922266.htm,Kia,Morning,2017,179000000,136745.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:29,chotot,9,Kia Morning
129146277,https://www.chotot.com/mua-ban-o-to/129146277.htm,MG,MG4,2022,399000000,40000.0,Xăng,vàng,Đà Nẵng,2025-12-27 13:03:29,chotot,4,MG MG4
128178669,https://www.chotot.com/mua-ban-o-to/128178669.htm,Ford,EcoSport,2019,399000000,80000.0,Xăng,Unknown,Đà Nẵng,2025-12-27 13:03:29,chotot,7,Ford EcoSport
129698977,https://www.chotot.com/mua-ban-o-to/129698977.htm,Hyundai,Tucson,2016,525000000,90000.0,Xăng,đỏ,Đà Nẵng,2025-12-27 13:03:29,chotot,10,Hyundai Tucson
129487591,https://www.chotot.com/mua-ban-o-to/129487591.htm,Mitsubishi,Pajero Sport,2017,355000000,120000.0,Dầu,Unknown,Đà Nẵng,2025-12-27 13:03:29,chotot,9,Mitsubishi Pajero Sport
129928505,https://www.chotot.com/mua-ban-o-to/129928505.htm,Toyota,Wigo,2021,269000000,3.0,Xăng,đỏ,Hải Phòng,2025-12-27 13:03:31,chotot,5,Toyota Wigo
129925880,https://www.chotot.com/mua-ban-o-to/129925880.htm,Chevrolet,Spark,2011,43000000,8888.0,Xăng,trắng,Hải Phòng,2025-12-27 13:03:31,chotot,15,Chevrolet Spark
129925778,https://www.chotot.com/mua-ban-o-to/129925778.htm,Toyota,Vios,2020,405000000,61234.0,Xăng,Unknown,Hải Phòng,2025-12-27 13:03:31,chotot,6,Toyota Vios
129924606,https://www.chotot.com/mua-ban-o-to/129924606.htm,MG,HS,2024,500000000,5000.0,Xăng,Unknown,Hải Phòng,2025-12-27 13:03:31,chotot,2,MG HS
129923085,https://www.chotot.com/mua-ban-o-to/129923085.htm,Kia,Cerato,2019,455000000,1.0,Xăng,Unknown,Hải Phòng,2025-12-27 13:03:31,chotot,7,Kia Cerato
129923044,https://www.chotot.com/mua-ban-o-to/129923044.htm,Toyota,Innova,2015,315000000,1.0,Xăng,Unknown,Hải Phòng,2025-12-27 13:03:31,chotot,11,Toyota Innova
129923023,https://www.chotot.com/mua-ban-o-to/129923023.htm,Toyota,Vios,2021,399000000,1.0,Xăng,Unknown,Hải Phòng,2025-12-27 13:03:31,chotot,5,Toyota Vios
129922988,https://www.chotot.com/mua-ban-o-to/129922988.htm,Chevrolet,Spark,2015,178000000,1.0,Dầu,Unknown,Hải Phòng,2025-12-27 13:03:31,chotot,11,Chevrolet Spark
129922961,https://www.chotot.com/mua-ban-o-to/129922961.htm,VinFast,Fadil,2019,299000000,1.0,Xăng,Unknown,Hải Phòng,2025-12-27 13:03:31,chotot,7,VinFast Fadil
129928627,https://www.chotot.com/mua-ban-o-to/129928627.htm,Hyundai,Tucson,2021,610000000,70000.0,Xăng,đen,Thái Bình,2025-12-27 13:03:37,chotot,5,Hyundai Tucson
129925577,https://www.chotot.com/mua-ban-o-to/129925577.htm,Kia,Cerato,2016,351000000,130000.0,Xăng,Unknown,Thái Bình,2025-12-27 13:03:37,chotot,10,Kia Cerato
117095224,https://www.chotot.com/mua-ban-o-to/117095224.htm,Toyota,Camry,2011,450000000,105000.0,Xăng,xanh cam,An Giang,2025-12-27 13:03:40,chotot,15,Toyota Camry
129928664,https://www.chotot.com/mua-ban-o-to/129928664.htm,Kia,Carnival,2024,639000000,21000.0,Dầu,đen,An Giang,2025-12-27 13:03:40,chotot,2,Kia Carnival
129927783,https://www.chotot.com/mua-ban-o-to/129927783.htm,Lexus,RX,2012,979000000,97000.0,Xăng,trắng,An Giang,2025-12-27 13:03:40,chotot,14,Lexus RX
129921612,https://www.chotot.com/mua-ban-o-to/129921612.htm,Hyundai,Grand i10,2023,383000000,15000.0,Xăng,Unknown,An Giang,2025-12-27 13:03:40,chotot,3,Hyundai Grand i10
129934725,https://www.chotot.com/mua-ban-o-to/129934725.htm,Toyota,Vios,2015,300000000,85000.0,Xăng,Unknown,Bến Tre,2025-12-27 13:03:46,chotot,11,Toyota Vios
129934076,https://www.chotot.com/mua-ban-o-to/129934076.htm,Suzuki,Celerio,2019,175000000,80000.0,Xăng,trắng,Cần Thơ,2025-12-27 13:03:50,chotot,7,Suzuki Celerio
129933437,https://www.chotot.com/mua-ban-o-to/129933437.htm,Toyota,Vios,2019,388000000,126000.0,Xăng,trắng,Cần Thơ,2025-12-27 13:03:50,chotot,7,Toyota Vios
129933258,https://www.chotot.com/mua-ban-o-to/129933258.htm,Honda,City,2017,315000000,170000.0,Xăng,trắng,Cần Thơ,2025-12-27 13:03:50,chotot,9,Honda City
129931892,https://www.chotot.com/mua-ban-o-to/129931892.htm,Ford,Ranger,2017,360000000,195000.0,Dầu,xám,Cần Thơ,2025-12-27 13:03:50,chotot,9,Ford Ranger
129507271,https://www.chotot.com/mua-ban-o-to/129507271.htm,Ford,Focus,2006,115000000,199999.0,Xăng,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,20,Ford Focus
129438596,https://www.chotot.com/mua-ban-o-to/129438596.htm,Toyota,Vios,2023,468000000,26900.0,Xăng,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,3,Toyota Vios
129930139,https://www.chotot.com/mua-ban-o-to/129930139.htm,Honda,Civic,2020,560000000,65000.0,Xăng,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,6,Honda Civic
127873032,https://www.chotot.com/mua-ban-o-to/127873032.htm,Toyota,Innova,2019,160000000,100000.0,Xăng,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,7,Toyota Innova
129928850,https://www.chotot.com/mua-ban-o-to/129928850.htm,Suzuki,Ciaz,2019,279000000,120000.0,Xăng,đen,Cần Thơ,2025-12-27 13:03:50,chotot,7,Suzuki Ciaz
129928427,https://www.chotot.com/mua-ban-o-to/129928427.htm,Toyota,Vios,2024,160000000,60000.0,Xăng,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,2,Toyota Vios
126571784,https://www.chotot.com/mua-ban-o-to/126571784.htm,Chevrolet,Spark,2016,165000000,1.0,Xăng,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,10,Chevrolet Spark
129923875,https://www.chotot.com/mua-ban-o-to/129923875.htm,VinFast,VF8,2023,669000000,59431.0,Hybrid,xanh đen,Cần Thơ,2025-12-27 13:03:50,chotot,3,VinFast VF8
129923317,https://www.chotot.com/mua-ban-o-to/129923317.htm,Toyota,Innova,2017,440000000,200000.0,Xăng,trắng,Cần Thơ,2025-12-27 13:03:50,chotot,9,Toyota Innova
129922594,https://www.chotot.com/mua-ban-o-to/129922594.htm,Honda,City,2018,295000000,50000.0,Xăng,trắng,Cần Thơ,2025-12-27 13:03:50,chotot,8,Honda City
129922370,https://www.chotot.com/mua-ban-o-to/129922370.htm,VinFast,VF5,2025,457000000,,Hybrid,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,1,VinFast VF5
129922361,https://www.chotot.com/mua-ban-o-to/129922361.htm,VinFast,Limo Green,2025,704000000,,Hybrid,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,1,VinFast Limo Green
129922192,https://www.chotot.com/mua-ban-o-to/129922192.htm,VinFast,Limo Green,2025,707000000,,Hybrid,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,1,VinFast Limo Green
129922152,https://www.chotot.com/mua-ban-o-to/129922152.htm,VinFast,VF5,2025,495000000,,Hybrid,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,1,VinFast VF5
129922046,https://www.chotot.com/mua-ban-o-to/129922046.htm,Toyota,Vios,2020,358000000,108000.0,Xăng,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,6,Toyota Vios
129921914,https://www.chotot.com/mua-ban-o-to/129921914.htm,VinFast,VF3,2025,36000000,,Hybrid,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,1,VinFast VF3
129921853,https://www.chotot.com/mua-ban-o-to/129921853.htm,Toyota,Corolla Altis,2022,679000000,24000.0,Xăng,Unknown,Cần Thơ,2025-12-27 13:03:50,chotot,4,Toyota Corolla Altis
129921611,https://www.chotot.com/mua-ban-o-to/129921611.htm,Toyota,Camry,2011,340000000,139000.0,Xăng,cam,Cần Thơ,2025-12-27 13:03:50,chotot,15,Toyota Camry
129927870,https://www.chotot.com/mua-ban-o-to/129927870.htm,Chevrolet,Spark,2014,179000000,75000.0,Xăng,Unknown,Kiên Giang,2025-12-27 13:04:11,chotot,12,Chevrolet Spark
129926417,https://www.chotot.com/mua-ban-o-to/129926417.htm,Mazda,CX 8,2020,720000000,116000.0,Xăng,Unknown,Kiên Giang,2025-12-27 13:04:11,chotot,6,Mazda CX 8
129921157,https://www.chotot.com/mua-ban-o-to/129921157.htm,Mitsubishi,Jolie,2004,98000000,200000.0,Xăng,Unknown,Tiền Giang,2025-12-27 13:04:22,chotot,22,Mitsubishi Jolie
129922104,https://www.chotot.com/mua-ban-o-to/129922104.htm,Toyota,Fortuner,2010,299000000,147000.0,Dầu,Unknown,Vĩnh Long,2025-12-27 13:04:28,chotot,16,Toyota Fortuner
129927762,https://www.chotot.com/mua-ban-o-to/129927762.htm,Daewoo,Dòng khác,2010,60000000,1.0,Xăng,Unknown,Quảng Bình,2025-12-27 13:04:31,chotot,16,Daewoo Dòng khác
129928070,https://www.chotot.com/mua-ban-o-to/129928070.htm,Kia,Sonet,2023,560000000,18000.0,Xăng,Unknown,Thừa Thiên Huế,2025-12-27 13:04:38,chotot,3,Kia Sonet
129935400,https://www.chotot.com/mua-ban-o-to/129935400.htm,Chevrolet,Cruze,2015,270000000,51000.0,Xăng,Unknown,Bình Thuận,2025-12-27 13:04:41,chotot,11,Chevrolet Cruze
129929001,https://www.chotot.com/mua-ban-o-to/129929001.htm,Honda,HR-V,2023,620000000,12000.0,Xăng,Unknown,Bình Thuận,2025-12-27 13:04:41,chotot,3,Honda HR-V
129924397,https://www.chotot.com/mua-ban-o-to/129924397.htm,Toyota,Vios,2020,358000000,86743.0,Xăng,Unknown,Bình Thuận,2025-12-27 13:04:41,chotot,6,Toyota Vios
129924349,https://www.chotot.com/mua-ban-o-to/129924349.htm,Toyota,Vios,2020,358000000,86743.0,Xăng,Unknown,Bình Thuận,2025-12-27 13:04:41,chotot,6,Toyota Vios
129932008,https://www.chotot.com/mua-ban-o-to/129932008.htm,Isuzu,Hi lander,2004,74000000,123.0,Dầu,xanh,Bình Định,2025-12-27 13:04:43,chotot,22,Isuzu Hi lander
129929487,https://www.chotot.com/mua-ban-o-to/129929487.htm,Kia,Morning,2016,150000000,25000.0,Xăng,Unknown,Bình Định,2025-12-27 13:04:43,chotot,10,Kia Morning
129923963,https://www.chotot.com/mua-ban-o-to/129923963.htm,Kia,Morning,2012,100000000,200000.0,Xăng,bạc,Khánh Hòa,2025-12-27 13:04:46,chotot,14,Kia Morning
129920615,https://www.chotot.com/mua-ban-o-to/129920615.htm,Mazda,3,2023,600000000,59000.0,Xăng,đỏ,Khánh Hòa,2025-12-27 13:04:46,chotot,3,Mazda 3
129935281,https://www.chotot.com/mua-ban-o-to/129935281.htm,Mazda,BT 50,2017,375000000,235000.0,Dầu,trắng,Phú Yên,2025-12-27 13:04:52,chotot,9,Mazda BT 50
129928776,https://www.chotot.com/mua-ban-o-to/129928776.htm,Hyundai,Avante,2012,265000000,120000.0,Xăng,trắng,Quảng Ngãi,2025-12-27 13:04:54,chotot,14,Hyundai Avante
129920817,https://www.chotot.com/mua-ban-o-to/129920817.htm,Toyota,Wigo,2019,195000000,60000.0,Xăng,Unknown,Hà Tĩnh,2025-12-27 13:04:57,chotot,7,Toyota Wigo
129921689,https://www.chotot.com/mua-ban-o-to/129921689.htm,Ford,EcoSport,2015,258000000,125686.0,Xăng,Unknown,Nghệ An,2025-12-27 13:05:27,chotot,11,Ford EcoSport
128413865,https://www.chotot.com/mua-ban-o-to/128413865.htm,Hyundai,Accent,2021,375000000,50000.0,Xăng,Unknown,Nghệ An,2025-12-27 13:05:29,chotot,5,Hyundai Accent
128342484,https://www.chotot.com/mua-ban-o-to/128342484.htm,Ford,Escape,2006,120000000,250000.0,Xăng,Unknown,Nghệ An,2025-12-27 13:05:29,chotot,20,Ford Escape
129927868,https://www.chotot.com/mua-ban-o-to/129927868.htm,Honda,Civic,2008,175000000,10000.0,Xăng,Unknown,Thanh Hóa,2025-12-27 13:05:30,chotot,18,Honda Civic
128224459,https://www.chotot.com/mua-ban-o-to/128224459.htm,Ford,Escape,2003,90000000,198222.0,Xăng,Unknown,Thanh Hóa,2025-12-27 13:05:30,chotot,23,Ford Escape
129924762,https://www.chotot.com/mua-ban-o-to/129924762.htm,Ford,Laser,2003,65000000,13000.0,Xăng,đen,Thanh Hóa,2025-12-27 13:05:30,chotot,23,Ford Laser
129920839,https://www.chotot.com/mua-ban-o-to/129920839.htm,Mazda,6,2018,500000000,96000.0,Xăng,trắng,Thanh Hóa,2025-12-27 13:05:30,chotot,8,Mazda 6
129935466,https://www.chotot.com/mua-ban-o-to/129935466.htm,VinFast,VF3,2024,205000000,22000.0,Hybrid,xanh,Đắk Lắk,2025-12-27 13:05:34,chotot,2,VinFast VF3
129935039,https://www.chotot.com/mua-ban-o-to/129935039.htm,Ford,Escape,2002,54000000,100000.0,Xăng,Unknown,Đắk Lắk,2025-12-27 13:05:34,chotot,24,Ford Escape
129226749,https://www.chotot.com/mua-ban-o-to/129226749.htm,Mitsubishi,Xpander,2021,355000000,70.0,Xăng,Unknown,Đắk Lắk,2025-12-27 13:05:34,chotot,5,Mitsubishi Xpander
129299330,https://www.chotot.com/mua-ban-o-to/129299330.htm,Hyundai,Creta,2022,578000000,13000.0,Xăng,Unknown,Đắk Lắk,2025-12-27 13:05:34,chotot,4,Hyundai Creta
129928620,https://www.chotot.com/mua-ban-o-to/129928620.htm,Kia,Soluto,2021,335000000,39000.0,Xăng,Unknown,Đắk Lắk,2025-12-27 13:05:34,chotot,5,Kia Soluto
129928361,https://www.chotot.com/mua-ban-o-to/129928361.htm,Mitsubishi,Xpander,2022,515000000,33000.0,Xăng,Unknown,Đắk Lắk,2025-12-27 13:05:34,chotot,4,Mitsubishi Xpander
128933086,https://www.chotot.com/mua-ban-o-to/128933086.htm,Nissan,Navara,2013,285000000,138271.0,Dầu,Unknown,Đắk Lắk,2025-12-27 13:05:34,chotot,13,Nissan Navara
129925962,https://www.chotot.com/mua-ban-o-to/129925962.htm,Ford,Ranger,2022,575000000,5600.0,Dầu,Unknown,Đắk Nông,2025-12-27 13:05:37,chotot,4,Ford Ranger
129926613,https://www.chotot.com/mua-ban-o-to/129926613.htm,Chevrolet,Captiva,2008,140000000,10000.0,Xăng,Unknown,Gia Lai,2025-12-27 13:05:42,chotot,18,Chevrolet Captiva
129925489,https://www.chotot.com/mua-ban-o-to/129925489.htm,Toyota,Fortuner,2020,1150000000,180000.0,Dầu,đen,Gia Lai,2025-12-27 13:05:42,chotot,6,Toyota Fortuner
129921876,https://www.chotot.com/mua-ban-o-to/129921876.htm,Ford,Ranger,2004,110000000,1.0,Dầu,Unknown,Gia Lai,2025-12-27 13:05:42,chotot,22,Ford Ranger
129921453,https://www.chotot.com/mua-ban-o-to/129921453.htm,Ford,Ranger,2016,460000000,150000.0,Dầu,Unknown,Bắc Ninh,2025-12-27 13:05:49,chotot,10,Ford Ranger
129921404,https://www.chotot.com/mua-ban-o-to/129921404.htm,Mazda,CX 5,2017,460000000,120000.0,Xăng,Unknown,Bắc Ninh,2025-12-27 13:05:49,chotot,9,Mazda CX 5
129921323,https://www.chotot.com/mua-ban-o-to/129921323.htm,Toyota,Venza,2009,450000000,83000.0,Xăng,Unknown,Bắc Ninh,2025-12-27 13:05:49,chotot,17,Toyota Venza
129932739,https://www.chotot.com/mua-ban-o-to/129932739.htm,Kia,Cerato,2010,190000000,15000.0,Xăng,trắng,Phú Thọ,2025-12-27 13:05:51,chotot,16,Kia Cerato
129925198,https://www.chotot.com/mua-ban-o-to/129925198.htm,Hyundai,Grand i10,2014,125000000,18000.0,Xăng,bạc,Phú Thọ,2025-12-27 13:05:51,chotot,12,Hyundai Grand i10
