listing_id,listing_url,brand,model,year,price,mileage_v2,fuel,carcolor_name,region_name,crawled_at,source,car_age,brand_model
129773006,https://www.chotot.com/mua-ban-o-to/129773006.htm,Ford,Tourneo,2019,664000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,7,Ford Tourneo
129763787,https://www.chotot.com/mua-ban-o-to/129763787.htm,Hyundai,Solati,2024,275000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,2,Hyundai Solati
129685041,https://www.chotot.com/mua-ban-o-to/129685041.htm,Kia,Sonet,2019,518000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,7,Kia Sonet
129767667,https://www.chotot.com/mua-ban-o-to/129767667.htm,Subaru,Crosstrek,2025,1030000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,1,Subaru Crosstrek
127808318,https://www.chotot.com/mua-ban-o-to/127808318.htm,MG,MGZS,2025,509000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,1,MG MGZS
129876441,https://www.chotot.com/mua-ban-o-to/129876441.htm,VinFast,Fadil,2022,260000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,4,VinFast Fadil
129584349,https://www.chotot.com/mua-ban-o-to/129584349.htm,Lynk&Co,06,2025,680000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,1,Lynk&Co 06
129343036,https://www.chotot.com/mua-ban-o-to/129343036.htm,Mercedes Benz,V Class,2018,979000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,8,Mercedes Benz V Class
129843767,https://www.chotot.com/mua-ban-o-to/129843767.htm,Mitsubishi,Xpander,2025,566000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,1,Mitsubishi Xpander
129424213,https://www.chotot.com/mua-ban-o-to/129424213.htm,Mercedes Benz,C Class,2019,780000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,7,Mercedes Benz C Class
129876388,https://www.chotot.com/mua-ban-o-to/129876388.htm,Ford,Transit,2019,440000000,,Dầu,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,7,Ford Transit
128877269,https://www.chotot.com/mua-ban-o-to/128877269.htm,Mitsubishi,Xpander,2019,410000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,7,Mitsubishi Xpander
129735689,https://www.chotot.com/mua-ban-o-to/129735689.htm,Suzuki,Ertiga,2020,375000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,6,Suzuki Ertiga
129028465,https://www.chotot.com/mua-ban-o-to/129028465.htm,Mercedes Benz,E Class,2019,1168000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,7,Mercedes Benz E Class
125728064,https://www.chotot.com/mua-ban-o-to/125728064.htm,Mercedes Benz,S Class,2022,4499000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,4,Mercedes Benz S Class
129049079,https://www.chotot.com/mua-ban-o-to/129049079.htm,Kia,Carnival,2024,1348000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,2,Kia Carnival
128772983,https://www.chotot.com/mua-ban-o-to/128772983.htm,Toyota,Innova,2020,480000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,6,Toyota Innova
129509422,https://www.chotot.com/mua-ban-o-to/129509422.htm,Toyota,Camry,2024,1286000000,,Hybrid,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,2,Toyota Camry
129756206,https://www.chotot.com/mua-ban-o-to/129756206.htm,Volvo,S90,2022,1579000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,4,Volvo S90
129795152,https://www.chotot.com/mua-ban-o-to/129795152.htm,Ford,Everest,2022,1320000000,,Dầu,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,4,Ford Everest
129545236,https://www.chotot.com/mua-ban-o-to/129545236.htm,VinFast,VF5 Plus,2024,385000000,,Điện,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,2,VinFast VF5 Plus
129831509,https://www.chotot.com/mua-ban-o-to/129831509.htm,Ford,Territory,2023,768000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,3,Ford Territory
129876074,https://www.chotot.com/mua-ban-o-to/129876074.htm,Hyundai,Santa Fe,2023,1100000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,3,Hyundai Santa Fe
129713699,https://www.chotot.com/mua-ban-o-to/129713699.htm,Toyota,Innova,2017,409000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,9,Toyota Innova
129191170,https://www.chotot.com/mua-ban-o-to/129191170.htm,Mercedes Benz,V Class,2021,1899000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,5,Mercedes Benz V Class
129843913,https://www.chotot.com/mua-ban-o-to/129843913.htm,Mitsubishi,Xpander Cross,2025,619000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,1,Mitsubishi Xpander Cross
129875991,https://www.chotot.com/mua-ban-o-to/129875991.htm,VinFast,VF3,2025,277540000,,Điện,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,1,VinFast VF3
129565436,https://www.chotot.com/mua-ban-o-to/129565436.htm,Toyota,Innova,2019,398000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,7,Toyota Innova
128484938,https://www.chotot.com/mua-ban-o-to/128484938.htm,Mercedes Benz,E Class,2019,1039000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,7,Mercedes Benz E Class
128478247,https://www.chotot.com/mua-ban-o-to/128478247.htm,Toyota,Vios,2020,239000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,6,Toyota Vios
129569291,https://www.chotot.com/mua-ban-o-to/129569291.htm,Hyundai,Santa Fe,2020,875000000,,Dầu,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,6,Hyundai Santa Fe
128751859,https://www.chotot.com/mua-ban-o-to/128751859.htm,Toyota,Vios,2019,295000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,7,Toyota Vios
129875871,https://www.chotot.com/mua-ban-o-to/129875871.htm,Hyundai,Starex,2015,350000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,11,Hyundai Starex
129520570,https://www.chotot.com/mua-ban-o-to/129520570.htm,Kia,Rondo,2017,320000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,9,Kia Rondo
113436445,https://www.chotot.com/mua-ban-o-to/113436445.htm,Mercedes Benz,GLC Class,2025,2089000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,1,Mercedes Benz GLC Class
129578395,https://www.chotot.com/mua-ban-o-to/129578395.htm,Mazda,3,2019,440000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,7,Mazda 3
129300454,https://www.chotot.com/mua-ban-o-to/129300454.htm,Mazda,6,2018,450000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:00:18,chotot,8,Mazda 6
129871578,https://www.chotot.com/mua-ban-o-to/129871578.htm,Chevrolet,Cruze,2012,179000000,,Xăng,Unknown,TP Hải Phòng,2025-12-24 12:00:55,chotot,14,Chevrolet Cruze
129781309,https://www.chotot.com/mua-ban-o-to/129781309.htm,Ford,Fiesta,2015,245000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:30,chotot,11,Ford Fiesta
129017665,https://www.chotot.com/mua-ban-o-to/129017665.htm,Hyundai,Accent,2022,435000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,4,Hyundai Accent
129876359,https://www.chotot.com/mua-ban-o-to/129876359.htm,Mazda,CX 8,2023,900000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,3,Mazda CX 8
129520792,https://www.chotot.com/mua-ban-o-to/129520792.htm,Chevrolet,Cruze,2012,168000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,14,Chevrolet Cruze
129344420,https://www.chotot.com/mua-ban-o-to/129344420.htm,Chevrolet,Cruze,2017,233000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,9,Chevrolet Cruze
129843212,https://www.chotot.com/mua-ban-o-to/129843212.htm,Chevrolet,Colorado,2017,318000000,,Dầu,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,9,Chevrolet Colorado
128886537,https://www.chotot.com/mua-ban-o-to/128886537.htm,Toyota,Innova,2012,295000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,14,Toyota Innova
129259602,https://www.chotot.com/mua-ban-o-to/129259602.htm,Kia,Carens,2012,199000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,14,Kia Carens
129706388,https://www.chotot.com/mua-ban-o-to/129706388.htm,Kia,Forte,2011,248888888,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,15,Kia Forte
128244802,https://www.chotot.com/mua-ban-o-to/128244802.htm,Hyundai,Accent,2021,419000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,5,Hyundai Accent
129006043,https://www.chotot.com/mua-ban-o-to/129006043.htm,Mitsubishi,Triton,2023,575000000,,Dầu,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,3,Mitsubishi Triton
129874195,https://www.chotot.com/mua-ban-o-to/129874195.htm,Hyundai,Santa Fe,2015,460000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,11,Hyundai Santa Fe
129874106,https://www.chotot.com/mua-ban-o-to/129874106.htm,Kia,Carens,2024,568000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,2,Kia Carens
129874008,https://www.chotot.com/mua-ban-o-to/129874008.htm,Mercedes Benz,C Class,2018,777000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,8,Mercedes Benz C Class
129873985,https://www.chotot.com/mua-ban-o-to/129873985.htm,Toyota,Innova,2016,369000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,10,Toyota Innova
129379515,https://www.chotot.com/mua-ban-o-to/129379515.htm,Toyota,Innova,2016,326000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,10,Toyota Innova
129873298,https://www.chotot.com/mua-ban-o-to/129873298.htm,Mazda,CX 5,2019,595000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,7,Mazda CX 5
129849874,https://www.chotot.com/mua-ban-o-to/129849874.htm,Honda,City,2017,338000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,9,Honda City
129667834,https://www.chotot.com/mua-ban-o-to/129667834.htm,Toyota,Camry,2012,399000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,14,Toyota Camry
129548367,https://www.chotot.com/mua-ban-o-to/129548367.htm,Ford,Everest,2024,1250000000,,Dầu,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,2,Ford Everest
129511575,https://www.chotot.com/mua-ban-o-to/129511575.htm,Hyundai,Elantra,2017,375000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,9,Hyundai Elantra
129871070,https://www.chotot.com/mua-ban-o-to/129871070.htm,Toyota,Vios,2021,369000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,5,Toyota Vios
129468163,https://www.chotot.com/mua-ban-o-to/129468163.htm,Toyota,Yaris,2017,365000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,9,Toyota Yaris
127340033,https://www.chotot.com/mua-ban-o-to/127340033.htm,Chevrolet,Cruze,2013,220000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,13,Chevrolet Cruze
129368831,https://www.chotot.com/mua-ban-o-to/129368831.htm,Mazda,3,2018,410000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,8,Mazda 3
129404768,https://www.chotot.com/mua-ban-o-to/129404768.htm,Mercedes Benz,GLC,2021,958000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,5,Mercedes Benz GLC
129552365,https://www.chotot.com/mua-ban-o-to/129552365.htm,Toyota,Innova,2014,280000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,12,Toyota Innova
126288320,https://www.chotot.com/mua-ban-o-to/126288320.htm,Kia,Morning,2012,172000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,14,Kia Morning
129507533,https://www.chotot.com/mua-ban-o-to/129507533.htm,Hyundai,Elantra,2022,508000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,4,Hyundai Elantra
129869768,https://www.chotot.com/mua-ban-o-to/129869768.htm,Mitsubishi,Xpander,2020,375000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,6,Mitsubishi Xpander
127948947,https://www.chotot.com/mua-ban-o-to/127948947.htm,Hyundai,Starex,2010,215000000,,Dầu,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,16,Hyundai Starex
129770016,https://www.chotot.com/mua-ban-o-to/129770016.htm,Mitsubishi,Outlander,2022,678000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,4,Mitsubishi Outlander
129006132,https://www.chotot.com/mua-ban-o-to/129006132.htm,Ford,Escape,2002,82000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,24,Ford Escape
128687065,https://www.chotot.com/mua-ban-o-to/128687065.htm,Toyota,Innova,2016,326000000,,Xăng,Unknown,TP Hồ Chí Minh,2025-12-24 12:01:39,chotot,10,Toyota Innova
129872781,https://www.chotot.com/mua-ban-o-to/129872781.htm,Ford,Ranger,2004,99000000,,Dầu,Unknown,Đồng Nai,2025-12-24 12:01:46,chotot,22,Ford Ranger
129443433,https://www.chotot.com/mua-ban-o-to/129443433.htm,Daewoo,Gentra,2010,110000000,,Xăng,Unknown,Đồng Nai,2025-12-24 12:01:46,chotot,16,Daewoo Gentra
129876372,https://www.chotot.com/mua-ban-o-to/129876372.htm,Hyundai,Accent,2022,320000000,,Xăng,Unknown,Đồng Nai,2025-12-24 12:01:54,chotot,4,Hyundai Accent
129876317,https://www.chotot.com/mua-ban-o-to/129876317.htm,Ford,Ranger,2016,468000000,,Dầu,Unknown,Đồng Nai,2025-12-24 12:01:54,chotot,10,Ford Ranger
129876225,https://www.chotot.com/mua-ban-o-to/129876225.htm,Toyota,Fortuner,2016,468000000,,Xăng,Unknown,Đồng Nai,2025-12-24 12:01:54,chotot,10,Toyota Fortuner
129067948,https://www.chotot.com/mua-ban-o-to/129067948.htm,Kia,Picanto,2013,228000000,,Xăng,Unknown,Đồng Nai,2025-12-24 12:01:54,chotot,13,Kia Picanto
129874077,https://www.chotot.com/mua-ban-o-to/129874077.htm,Suzuki,Dòng khác,2008,63000000,,Xăng,Unknown,Đồng Nai,2025-12-24 12:01:54,chotot,18,Suzuki Dòng khác
129871886,https://www.chotot.com/mua-ban-o-to/129871886.htm,VinFast,VF5 Plus,2024,420000000,,Điện,Unknown,Đồng Nai,2025-12-24 12:01:54,chotot,2,VinFast VF5 Plus
129871348,https://www.chotot.com/mua-ban-o-to/129871348.htm,Toyota,Innova,2018,439000000,,Xăng,Unknown,Đồng Nai,2025-12-24 12:01:54,chotot,8,Toyota Innova
129870738,https://www.chotot.com/mua-ban-o-to/129870738.htm,Ford,Fiesta,2014,265000000,,Xăng,Unknown,Đồng Nai,2025-12-24 12:01:54,chotot,12,Ford Fiesta
129728334,https://www.chotot.com/mua-ban-o-to/129728334.htm,Mitsubishi,Attrage,2023,260000000,,Xăng,Unknown,Đồng Nai,2025-12-24 12:01:54,chotot,3,Mitsubishi Attrage
129390191,https://www.chotot.com/mua-ban-o-to/129390191.htm,Toyota,Innova,2022,549000000,,Xăng,Unknown,Đồng Nai,2025-12-24 12:01:54,chotot,4,Toyota Innova
129869962,https://www.chotot.com/mua-ban-o-to/129869962.htm,Kia,Morning,2013,139000000,,Xăng,Unknown,Đồng Nai,2025-12-24 12:01:54,chotot,13,Kia Morning
129874973,https://www.chotot.com/mua-ban-o-to/129874973.htm,Toyota,Corona,1990,28000000,,Xăng,Unknown,Tây Ninh,2025-12-24 12:02:02,chotot,36,Toyota Corona
129871624,https://www.chotot.com/mua-ban-o-to/129871624.htm,Toyota,Corona,1980,19000000,,Xăng,Unknown,Tây Ninh,2025-12-24 12:02:02,chotot,46,Toyota Corona
129870165,https://www.chotot.com/mua-ban-o-to/129870165.htm,Toyota,Fortuner,2020,740000000,,Dầu,Unknown,Tây Ninh,2025-12-24 12:02:02,chotot,6,Toyota Fortuner
129873653,https://www.chotot.com/mua-ban-o-to/129873653.htm,MG,MG5,2024,299000000,,Xăng,Unknown,TP Đà Nẵng,2025-12-24 12:02:09,chotot,2,MG MG5
