brand,model,year,price,mileage,fuel,location,color,source,crawl_date,url
Other,Other,2020,325000000,80,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130148507.htm
Other,Other,2017,395000000,98000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129942360.htm
Honda,Cr V,2025,1099000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/128782382.htm
VinFast,Limo,2027,704000000,7,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/123549450.htm
Honda,Cr V,2017,550000000,100000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179943.htm
Other,Other,2010,799000000,100,Dầu,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179942.htm
Toyota,Innova,2024,810000000,36000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129962893.htm
Other,Other,2010,300000000,12345,Xăng,Đà Nẵng,Đỏ,chotot,2026-01-09,https://www.chotot.com/115107978.htm
Other,Other,2016,345000000,195000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129425439.htm
Kia,Morning,2016,169000000,200000,Xăng,Đồng Nai,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179913.htm
Other,Other,2022,615000000,40000,Điện,Hải Phòng,Đỏ,chotot,2026-01-09,https://www.chotot.com/129961528.htm
Other,Other,2019,605000000,50000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/126895906.htm
Other,Other,2020,355000000000,71000,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179846.htm
Mercedes-Benz,E Class,2019,1168000000,68000,Điện,TP.HCM,Đen,chotot,2026-01-09,https://www.chotot.com/130037311.htm
Chevrolet,Captiva,2015,365000000,86500,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130179779.htm
Hyundai,Starex,2010,280000000,185000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179772.htm
Ford,Ranger,2021,755000000,49000,Điện,TP.HCM,Đen,chotot,2026-01-09,https://www.chotot.com/130179757.htm
Other,Other,2019,760000000,94300,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179755.htm
Toyota,Fortuner,2017,632000000,112000,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130179740.htm
Mercedes-Benz,Glk,2014,635000000,100000,Dầu,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/124499854.htm
Volkswagen,Viloran,2024,1950000000,3,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179712.htm
Honda,Crv,2024,1199000000,12400,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129491464.htm
Chevrolet,Captiva,2008,135000000,108888,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129117181.htm
VinFast,Vf 8,2023,720000000,35000,Điện,TP.HCM,Đen,chotot,2026-01-09,https://www.chotot.com/130179629.htm
Kia,Sedona,2019,635000000,86000,Dầu,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129934285.htm
Hyundai,I30,2009,215000000,140000,Điện,Đà Nẵng,Đỏ,chotot,2026-01-09,https://www.chotot.com/130072698.htm
Toyota,Camry,2012,320000000,15000,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179556.htm
Mazda,3,2018,450000000,18880,Điện,Đà Nẵng,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179551.htm
Lexus,Rx300,2020,2590000000,60000,Xăng,Đà Nẵng,Đen,chotot,2026-01-09,https://www.chotot.com/125493914.htm
Other,Other,2025,665000000,3000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129584349.htm
Kia,New,2025,579000000,0,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/116012605.htm
Other,Other,2024,965000000,5000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130122851.htm
VinFast,Ecvan,2010,267000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/125021638.htm
Hyundai,Tucson,2025,956000000,1600,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129999091.htm
Honda,Cr V,2017,535000000,90000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/126707970.htm
Mercedes-Benz,Glc300,2021,1599000000,410000,Xăng,Hải Phòng,Trắng,chotot,2026-01-09,https://www.chotot.com/130133081.htm
Other,Other,2020,383000000,22,Điện,Hải Phòng,Đỏ,chotot,2026-01-09,https://www.chotot.com/130022485.htm
Kia,Carnival,2022,1185000000,560000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/130179425.htm
Other,Other,2019,760000000,94300,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179417.htm
Mitsubishi,Xpander Cross,2010,497000000,60654,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129564094.htm
VinFast,Vf 3,2024,215000000,1,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130179391.htm
Ford,Transit,2008,190000000,500000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179355.htm
Land Rover,Landrover,2018,2650000000,60000,Xăng,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/130179344.htm
Mercedes-Benz,E Class,2019,1199000000,41000,Xăng,TP.HCM,Đen,chotot,2026-01-09,https://www.chotot.com/130037192.htm
Other,Other,2019,125000000,80000,Điện,Tiền Giang,Trắng,chotot,2026-01-09,https://www.chotot.com/130179313.htm
Other,Other,2019,125000000,80000,Điện,Tiền Giang,Trắng,chotot,2026-01-09,https://www.chotot.com/130179313.htm
VinFast,Lux,2021,675000000,110000,Điện,Hà Nội,Đen,chotot,2026-01-09,https://www.chotot.com/130179301.htm
Mercedes-Benz,Glc300,2018,999000000,1,Điện,Hà Nội,Đen,chotot,2026-01-09,https://www.chotot.com/129613732.htm
Honda,Civic,2009,198000000,0,Điện,Hải Phòng,Đỏ,chotot,2026-01-09,https://www.chotot.com/130176008.htm
Ford,Focus,2017,378000000,28000,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130094300.htm
Toyota,Innova,2020,515000000,70000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179255.htm
Land Rover,Landrover,2019,4600000000,64000,Điện,Hà Nội,Đen,chotot,2026-01-09,https://www.chotot.com/130179247.htm
BYD,Atto,2025,669000000,500000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/127891633.htm
VinFast,Vf 5,2027,469970000,326,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129749326.htm
Other,Other,2025,660000000,600,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129395080.htm
Toyota,Hiace,2012,295000000,10000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129875742.htm
Mercedes-Benz,E200,2022,1590000000,30000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/130052918.htm
Kia,Sorento,2018,640000000,75000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129047486.htm
BMW,740I,2018,1890000000,50000,Xăng,Đà Nẵng,Đỏ,chotot,2026-01-09,https://www.chotot.com/126546610.htm
Mitsubishi,Pajero,2007,138000000,100000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129745741.htm
VinFast,Vf 5,2025,482000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179101.htm
Nissan,X Trail,2018,515000000,81000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129704585.htm
Ford,Ranger,2009,245000000,12345,Dầu,Đồng Nai,Đỏ,chotot,2026-01-09,https://www.chotot.com/130179067.htm
Other,Other,2020,679000000,50000,Điện,Hải Phòng,Đỏ,chotot,2026-01-09,https://www.chotot.com/129560188.htm
Ford,Ranger,2006,165000000,189000,Dầu,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129935703.htm
