brand,model,year,price,mileage,fuel,location,color,source,crawl_date,url
Ford,Everest,2020,829000000,81000,Điện,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-ford-everest-ha-noi/2020-aidxc23399898
Mazda,3,2024,615000000,8000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/co-hoi-so-huu-xe-luot-voi-gia-uu-dai-aidxc23399761
Mercedes-Benz,E300,2017,980000000,50000,Xăng,Hà Nội,Xanh,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-e300-ha-noi/mau-xanh-wrap-trang-sieu-dep-xe-da-up-len-body-g63-aidxc23390864
VinFast,Vf 8,2023,670000000,40000,Điện,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-vinfast-vf8-ha-noi/xe-cuc-dep-lien-he-hotline-em-minh-ho-tro-gia-tot-nhat-aidxc23387549
Hyundai,Santa Fe,2016,560000000,86000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-ha-noi/xe-gia-dinh-da-qua-su-dung-chat-luong-nhu-moi-aidxc23377319
Kia,K3,2022,574000000,39000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-k3-hcm/ho-tro-tra-gop-70-thanh-toan-truoc-170tr-nhan-xe-aidxc23399847
Hyundai,Grand I10,2014,159000000,98000,Xăng,Khác,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-ha-tinh/tu-nhan-xe-dep-aidxc23399406
Mercedes-Benz,Glc,2021,1580000000,3000,Xăng,Hà Nội,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-ha-noi/xe-con-moi-chu-di-it-nen-chat-xe-con-dep-bao-check-aidxc23386662
Toyota,Land Cruiser,2017,1350000000,100000,Xăng,Hải Dương,Trắng,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-hai-duong/noi-that-rong-rai-trang-bi-full-option-aidxc23364023
Toyota,Vios,2020,430000000,54000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-vios-ha-noi/xe-1-chu-tu-dau-day-du-lich-su-bao-duong-aidxc23397175
Mercedes-Benz,E300,2019,1280000000,60000,Xăng,Hà Nội,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-e300-ha-noi/xe-da-duoc-nang-cap-len-bo-mam-g63-sieu-ngau-aidxc23386659
Toyota,Camry,2017,570000000,150000,Xăng,Hà Nội,Cam,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-camry-ha-noi/xe-1-chu-aidxc23398956
Mercedes-Benz,C250,2016,639000000,80000,Xăng,TP.HCM,Cam,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-c-250-hcm/gia-giam-sau-xe-nguyen-ban-co-cam-ket-van-ban-aidxc23326450
Mitsubishi,Triton,2021,630000000,90000,Dầu,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mitsubishi-triton-ha-noi/xe-1-chu-noi-ngoai-that-nhu-moi-gia-cuc-tot-aidxc23374947
Audi,Q2,2018,839000000,41000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-audi-q2-hcm/suv-gam-cao-tre-trung-gon-gang-di-pho-aidxc23355296
Kia,Carnival,2022,1279000000,40000,Dầu,TP.HCM,Xám,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carnival-hcm/sang-trong-tien-nghi-aidxc23399881
Maserati,Ghibli,2020,2399000000,13000,Hybrid,TP.HCM,Xám,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-maserati-ghibli-hcm/sieu-pham-hybrid-voi-mau-sac-noi-bat-aidxc23399823
Mazda,2,2022,435000000,30000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mazda-2-ha-noi/cuc-moi-chay-chuan-30000km-full-lich-su-hang-aidxc23399522
Chevrolet,Aveo,2013,169000000,80000,Điện,Khác,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-chevrolet-aveo-quang-binh/dep-leng-keng-aidxc23351103
Mercedes-Benz,Glc,2023,2180000000,30000,Xăng,Hà Nội,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-ha-noi/xe-1-chu-mua-moi-full-lich-su-bao-duong-aidxc23386645
Peugeot,3008,2022,795000000,66000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-peugeot-3008-ha-noi/1-chu-tu-moi-so-cua-chua-ha-full-options-aidxc23351643
Toyota,Fortuner,2019,735000000,8000,Xăng,Hà Nội,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-noi/odo-8v-qua-moi-aidxc23306089
Hyundai,Grand I10,2014,122000000,110000,Xăng,Thanh Hóa,Bạc,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-thanh-hoa/ban-du-sieu-dep-aidxc23400028
Honda,Hr V,2023,635000000,20000,Xăng,Hà Nội,Trắng,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-honda-hr-v-ha-noi/odo-2-van-km-trang-bi-cam-360-cam-bien-lop-op-bo-aidxc23391923
Mitsubishi,Attrage,2023,315000000,45000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mitsubishi-attrage-ha-noi/1-chu-nhap-thai-aidxc23351664
Ford,Fiesta,2017,265000000,120000,Xăng,Hà Nội,Trắng,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-ford-fiesta-ha-noi/trang-bi-du-option-bao-duong-day-du-aidxc23329249
Kia,Carnival,2022,1195000000,60000,Dầu,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carnival-hcm/mpv-cao-cap-voi-dong-co-dau-manh-me-aidxc23399180
Mercedes-Benz,S500,2015,1199000000,99000,Xăng,TP.HCM,Bạc,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-s500-hcm/up-maybach-model-2015-bao-check-hang-aidxc23396254
Mercedes-Benz,C300,2018,739000000,60000,Xăng,TP.HCM,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-c300-hcm/full-option-sang-trong-the-thao-manh-me-aidxc23374608
Hyundai,Grand I10,2016,158000000,111000,Xăng,Nghệ An,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-quang-binh/tu-nhan-bien-trang-aidxc23400032
Toyota,Yaris,2015,350000000,100000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-yaris-ha-noi/chu-di-giu-gin-gia-tot-sang-ten-du-ho-so-aidxc23364051
VinFast,Vf 5,2025,457000000,20000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-vinfast-vf5-hcm/gia-re-can-ban-gap-aidxc23399846
Toyota,Fortuner,2012,340000000,130000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-noi/dang-kiem-moi-kham-mua-ve-su-dung-ngay-aidxc23396300
Mercedes-Benz,Amg,2014,520000000,100000,Xăng,Hà Nội,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-amg-g-63-ha-noi/hang-hiem-nhap-duc-cuc-chat-aidxc23376533
Toyota,Innova,2024,810000000,36000,Xăng,Hà Nội,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-innova-cross-ha-noi/ban-xe-20v-nhap-khau-indonesia-full-option-cuc-dep-aidxc23398896
Kia,Morning,2021,339000000,62000,Xăng,Hải Dương,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-morning-hai-duong/xe-dep-odo-6v2-aidxc23398695
Mercedes-Benz,Glc,2016,780000000,120000,Xăng,Hà Nội,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-ha-noi/xe-cu-1-chu-tu-moi-day-du-option-hien-dai-aidxc23398448
VinFast,Vf 5,2024,445000000,25000,Điện,Bình Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-vinfast-vf5-binh-duong/gia-ca-thuong-luong-aidxc23395071
Hyundai,Grand I10,2014,122000000,110000,Xăng,Nghệ An,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-quang-binh/ban-du-chinh-chu-aidxc23400030
Mercedes-Benz,E300,2020,1439000000,38000,Xăng,TP.HCM,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-e300-hcm/mercedes-amg-2020-luot-nhe-cuc-dep-aidxc23399431
Toyota,Veloz,2022,485000000,80000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-veloz-cross-ha-noi/mot-chu-tu-dau-ko-dich-vu-aidxc23399171
Suzuki,Super,2021,210000000,60000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-suzuki-super-carry-van-ha-noi/ban-tai-van-2-cho-san-xuat-2021-son-zin-may-zin-aidxc23392567
Hyundai,Santa Fe,2016,555000000,102000,Xăng,Hải Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-hai-duong/chiec-xe-7-cho-phu-hop-moi-gia-dinh-chu-giu-gin-aidxc23363869
Volvo,S90,2022,1579000000,47000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-volvo-s90-hcm/l-b6-2022-luot-nhe-full-bao-duong-aidxc23397379
VinFast,Vf 8,2024,860000000,19,Điện,Khác,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-vinfast-vf8-bac-giang/xe-cuc-moi-9999-19-km-han-bao-hanh-toi-2034-aidxc23387614
Hyundai,Grand I10,2014,136000000,90000,Xăng,Nghệ An,Bạc,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-nghe-an/xe-dep-dang-kiem-thang-62026-aidxc23399218
VinFast,Vf 8,2022,640000000,75000,Điện,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-vinfast-vf8-ha-noi/xe-cuc-dep-giam-70tr-voi-khach-hang-co-xe-xang-sang-dien-aidxc23398334
Mazda,Cx 5,2012,399000000,8000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mazda-cx-5-ha-noi/nhap-nhat-aidxc23308835
Hyundai,Elantra,2022,525000000,23000,Xăng,Bình Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-elantra-binh-duong/phap-ly-ca-nhan-aidxc23399640
Hyundai,Grand I10,2016,158000000,110000,Xăng,Nghệ An,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-ha-tinh/chinh-chu-bien-trang-aidxc23400034
Hyundai,Santa Fe,2021,899000000,66000,Dầu,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-ha-noi/gia-con-thuong-luong-aidxc23398734
Toyota,Innova,2019,479000000,80000,Xăng,Hải Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-innova-hai-duong/2019-20-mt-8v-aidxc23391762
Kia,Carnival,2022,1165000000,50000,Dầu,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carnival-hcm/mau-trang-noi-that-nau-aidxc23396086
Mitsubishi,Xpander,2019,430000000,70000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-ha-noi/mau-nau-so-tu-dong-co-bank-70-ho-so-day-du-aidxc23339577
Toyota,Innova,2019,479000000,80000,Xăng,Hải Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-innova-hai-duong/2019-20-mt-8v-aidxc23391762
Kia,Carnival,2022,1165000000,50000,Dầu,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carnival-hcm/mau-trang-noi-that-nau-aidxc23396086
Mitsubishi,Xpander,2019,430000000,70000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-ha-noi/mau-nau-so-tu-dong-co-bank-70-ho-so-day-du-aidxc23339577
Other,Other,2025,550000000,8000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-geely-coolray-hcm/xe-gia-dinh-1-chu-tu-dau-chat-xe-dep-aidxc23399156
Mercedes-Benz,Glc,2020,1059000000,59000,Xăng,TP.HCM,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-250-hcm/dang-xe-can-doi-va-vung-chai-aidxc23381622
Honda,City,2016,310000000,120000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-honda-city-ha-noi/xe-gia-dinh-giay-to-day-du-sang-ten-nhanh-aidxc23399884
Mercedes-Benz,Glc,2020,1079000000,999,Xăng,TP.HCM,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/model-2020-full-option-bank-70-aidxc23396235
Land Rover,Range,2012,499000000,67000,Điện,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-landrover-range-rover-evoque-ha-noi/trang-nau-mau-hot-gia-tot-aidxc23378199
Mazda,3,2019,465000000,70000,Xăng,Hà Nội,Cam,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/xe-dep-cam-ket-chat-luong-chuan-aidxc23399956
Hyundai,Grand I10,2025,119000000,89000,Xăng,Nghệ An,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-nghe-an/sieu-dep-tu-nhan-bien-trang-khong-khoan-aidxc23399329
Hyundai,Accent,2022,360000000,80000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-accent-ha-noi/ban-du-so-san-mau-do-noi-bat-aidxc23398947
Hyundai,Grand I10,2016,158000000,121000,Xăng,Nghệ An,Bạc,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-nghe-an/tu-nhan-aidxc23400022
Chevrolet,Colorado,2018,395000000,64000,Điện,Bình Dương,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-chevrolet-colorado-binh-duong/so-cua-chua-lan-aidxc23399641
Toyota,Hilux,2021,630000000,80000,Dầu,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-hilux-ha-noi/xe-dep-ban-24v-xem-xe-lien-he-em-0973710256-gia-tot-aidxc23399880
Honda,Civic,2019,520000000,65000,Xăng,Bình Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-honda-civic-binh-duong/g-2019-aidxc23399511
Hyundai,Grand I10,2014,138000000,100000,Xăng,Nghệ An,Bạc,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-nghe-an/xe-tu-nhan-da-co-ho-so-aidxc23399222
Kia,Sorento,2020,655000000,60000,Dầu,Hà Nội,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-sorento-ha-noi/odo-6v-km-aidxc23395117
Toyota,Innova,2020,545000000,69000,Xăng,Bình Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-innova-binh-duong/xe-gia-dinh-aidxc23395072
Hyundai,Grand I10,2017,175000000,51000,Xăng,Nghệ An,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-nghe-an/gia-dinh-sieu-dep-aidxc23390859
Toyota,Corolla Altis,2010,308000000,118000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-ha-noi/xe-dep-tai-phu-tho-thuong-luong-gia-tot-aidxc23385136
Toyota,Innova,2018,485000000,81000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-innova-ha-noi/xe-gia-dinh-di-giu-gin-gia-tot-lien-he-em-0973710256-aidxc23399894
Mazda,3,2024,627000000,15900,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mazda-3-hcm/gia-re-can-ban-gap-aidxc23399315
Nissan,X Trail,2018,515000000,81000,Xăng,Hà Nội,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-nissan-x-trail-ha-noi/xe-5-cho-cu-chat-luong-odo-thap-tai-aidxc23396490
VinFast,Vf 8,2023,780000000,33000,Điện,Bắc Ninh,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-vinfast-vf8-bac-ninh/xe-dep-full-adas-thong-minh-sieu-luot-tai-hang-gia-tot-giao-ngay-aidxc23390026
Toyota,Yaris,2018,440000000,76000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-yaris-ha-noi/nhap-thai-mau-do-don-tet-cuc-xinh-aidxc23387206
Kia,Carens,2015,220000000,120000,Xăng,Hải Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carens-hai-duong/2015-mt-20-12v-aidxc23364196
Honda,City,2016,315000000,90000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-honda-city-ha-noi/xe-gia-dinh-su-dung-ky-noi-that-sach-se-aidxc23383625
VinFast,Vf 8,2023,780000000,33000,Điện,Khác,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-vinfast-vf8-vinh-phuc/xe-dep-full-adas-thong-minh-sieu-luot-tai-hang-aidxc23390027
Mercedes-Benz,Glc,2018,839000000,1000,Xăng,TP.HCM,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-250-hcm/xe-suv-cao-cap-full-option-2018-aidxc23374052
Kia,Cerato,2020,409000000,72000,Xăng,Hưng Yên,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-cerato-hung-yen/bien-ha-noi-pho-aidxc23399374
