brand,model,year,price,mileage,fuel,location,color,source,crawl_date,url
Hyundai,Avante,2012,200000000,130000,Xăng,Khác,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-avante-phu-tho/sedan-5-cho-gia-re-may-so-ngon-than-vo-chac-chan-aidxc23017693
Honda,Cr V,2010,290000000,130000,Xăng,Khác,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-honda-cr-v-phu-tho/chat-xe-lanh-ben-it-hong-vat-than-vo-chac-nich-aidxc22842557
Chevrolet,Vivant,2009,85000000,150000,Điện,Khác,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-chevrolet-vivant-phu-tho/1-chu-tu-dau-chat-xe-lanh-ben-may-so-ngon-than-vo-chac-chan-aidxc22796733
Ford,Laser,2005,85000000,210000,Xăng,Khác,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-ford-laser-phu-tho/chat-xe-lanh-ben-it-hong-vat-than-vo-chac-nich-aidxc22765272
Toyota,Corolla Altis,2002,125000000,105000,Xăng,Khác,Trắng,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-phu-tho/may-so-ngon-xe-di-lanh-ben-trang-bi-noi-that-day-du-man-android-aid1xc22751923
Toyota,Corolla Altis,2004,135000000,230000,Xăng,Khác,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-phu-tho/may-so-ngon-dong-co-lanh-ben-it-hong-vat-aid1xc22746470
Kia,Soluto,2022,285000000,33000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-soluto-ha-noi/mau-trang-di-33-van-km-aidxc23398525
MG,5,2023,210000000,90000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mg-5-ha-noi/jupiter-thanh-ly-aidxc23396969
Volkswagen,Viloran,2025,2239000000,7399,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-volkswagen-viloran-hcm/luxury-sieu-luot-7399km-cuc-dep-aidxc23397425
Toyota,Innova,2018,420000000,135000,Xăng,Đà Nẵng,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-innova-da-nang/e-2018-mt-xe-gia-dinh-8-cho-gam-cao-ben-bi-rong-rai-aidxc23399253
Toyota,Hiace,2002,58000000,130000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-hiace-ha-noi/gia-dinh-ban-aidxc23400007
Toyota,Land Cruiser,2019,3888000000,83000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/co-thuong-luong-aidxc23400070
VinFast,Vf 5,2024,445000000,25000,Điện,Bình Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-vinfast-vf5-binh-duong/gia-ca-thuong-luong-aidxc23395071
Toyota,Land Cruiser,2020,4390000000,55000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-ha-noi/son-zin-100-gia-4390-trieu-aidxc23394236
Hyundai,Santa Fe,2017,615000000,120000,Dầu,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-ha-noi/xe-dep-chot-nhanh-aidxc23398742
Honda,Civic,2022,764000000,25300,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-honda-civic-hcm/form-the-thao-lai-suong-aidxc23399213
Toyota,Innova,2020,545000000,69000,Xăng,Bình Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-innova-binh-duong/xe-gia-dinh-aidxc23395072
Lexus,Lx,2016,4420000000,67000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-lexus-lx-570-hcm/nhap-my-cuc-hiem-doi-nay-moi-khong-doi-thu-moi-nhu-2020-fulloption-nha-toan-trum-men-aidxc23352444
Lexus,Lx,2016,4420000000,67000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-lexus-lx-570-hcm/nhap-my-cuc-hiem-doi-nay-moi-khong-doi-thu-moi-nhu-2020-fulloption-nha-toan-trum-men-aidxc23352444
Ford,Tourneo,2019,648000000,80000,Xăng,Hải Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-ford-tourneo-hai-duong/xe-cuc-dep-chu-di-giu-gin-aidxc23400049
Kia,Carnival,2022,1155000000,30000,Dầu,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carnival-hcm/gia-tot-nhat-thi-truong-ho-tro-giao-xe-toan-quoc-aidxc23396936
Hyundai,Santa Fe,2016,555000000,102000,Xăng,Hải Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-hai-duong/chiec-xe-7-cho-phu-hop-moi-gia-dinh-chu-giu-gin-aidxc23363869
Kia,Sedona,2021,865000000,80000,Dầu,TP.HCM,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-sedona-hcm/xe-7-cho-tiet-kiem-nhien-lieu-aidxc23398275
Hyundai,Grand,2008,275000000,12000,Dầu,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-grand-starex-ha-noi/ban-starextai-van-5-cho-doi-2008-so-tu-dong-may-dau-aidxc23395276
Toyota,Land Cruiser,2023,2960000000,36000,Xăng,Hà Nội,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/xe-full-lich-su-hang-bao-check-aidxc23389949
Hyundai,Elantra,2022,525000000,23000,Xăng,Bình Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-elantra-binh-duong/phap-ly-ca-nhan-aidxc23399640
Toyota,Corolla Altis,2010,308000000,118000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-ha-noi/xe-dep-tai-phu-tho-thuong-luong-gia-tot-aidxc23385136
Kia,Rondo,2016,399000000,110000,Dầu,Hải Dương,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-rondo-hai-duong/ho-tro-tra-gop-lai-suat-tot-aidxc23363918
Honda,Cr V,2019,739000000,50000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-honda-cr-v-hcm/model-2020-full-options-aidxc23397368
Toyota,Corolla Cross,2020,645000000,62000,Xăng,Bình Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-corolla-cross-binh-duong/xe-dep-gia-tot-aidxc23395067
Toyota,Previa,2010,580000000,90000,Điện,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-previa-hcm/hang-nhap-suu-tam-rat-hiem-sx-den-2020-khong-con-sx-nua-xe-nha-trum-men-con-rat-moi-aidxc23392946
Hyundai,I30,2009,210000000,120000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-i30-ha-noi/xe-rat-dep-nhieu-do-choi-aidxc23349277
Hyundai,Santa Fe,2018,665000000,60000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-hcm/2-cau-mau-bac-sieu-dep-aidxc23400011
Toyota,Innova,2019,479000000,80000,Xăng,Hải Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-innova-hai-duong/2019-20-mt-8v-aidxc23391762
Mercedes-Benz,S450,2019,2250000000,70000,Xăng,TP.HCM,Trắng,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-s450-hcm/mercedes-4matic-luxury-2019-giam-doc-su-dung-aidxc23400107
Mazda,6,2023,715000000,60000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mazda-6-hcm/sport-the-thao-ca-tinh-aidxc23398605
Kia,Carnival,2023,1250000000,48000,Dầu,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carnival-ha-noi/canival-22-signature-2023-may-dau-chay-48-van-sieu-dep-aidxc23398263
Mercedes-Benz,Glc,2017,789000000,70000,Xăng,Hà Nội,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-250-ha-noi/4matic-2017-chay-7-van-sieu-dep-aidxc23387211
VinFast,Lux,2022,515000000,60000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-vinfast-lux-a20-ha-noi/lux-a-20-tieu-chuan-2022-sieu-dep-aidxc23387116
Nissan,Kicks,2023,620000000,18000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-nissan-kicks-ha-noi/e-power-v-sx2023-dang-ky-2024-chay-18-van-aidxc23386641
Mercedes-Benz,Glc,2021,1560000000,30000,Xăng,Hà Nội,Đen,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-ha-noi/sx2021-mau-den-noi-that-kem-chay-hon-3-van-aidxc23376960
Rolls-Royce,Ghost,2010,3900000000,70000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-rolls-royce-ghost-ha-noi/66-v12-sieu-dep-aidxc23349586
Bentley,Mulsanne,2014,7900000000,53000,Xăng,Hà Nội,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-bentley-mulsanne-ha-noi/68-v8-san-xuat-2014-chay-hon-5-van-km-nhu-moi-aidxc23288224
BMW,730Li,2011,490000000,80000,Xăng,Hà Nội,Đen,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-bmw-730li-ha-noi/730-sx2011-den-noi-that-kem-chay-hon-8v-km-chay-cuc-suong-aidxc23202880
Toyota,Land Cruiser,2023,2960000000,48000,Xăng,Hà Nội,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/xe-rong-rai-tien-loi-aidxc23398694
Toyota,Alphard,2020,2799000000,67000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-alphard-hcm/xe-nha-trum-men-khong-chay-cuc-moi-1-doi-chu-may-35-chay-cuc-phe-fulloption-toan-bo-zin-theo-xe-aidxc23349599
Toyota,Venza,2009,395000000,113000,Xăng,Đồng Nai,Đồng,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-venza-dong-nai/xe-ca-nhan-it-di-1-nam-nam-nay-can-ban-xe-dep-noi-ngoai-that-cung-cap-nhu-xe-moi-aidxc23399391
Ford,Ranger,2023,600000000,67000,Dầu,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-ford-ranger-ha-noi/ban-xe-chinh-chu-chua-va-cham-ngap-nuoc-gia-hop-ly-aidxc23399167
Kia,Carnival,2022,1279000000,40000,Dầu,TP.HCM,Xám,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carnival-hcm/sang-trong-tien-nghi-aidxc23399881
Volkswagen,Teramont,2022,1679000000,16000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-volkswagen-teramont-hcm/nhap-my-16000-km-aidxc23392961
Kia,Carnival,2022,1195000000,60000,Dầu,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carnival-hcm/mpv-cao-cap-voi-dong-co-dau-manh-me-aidxc23399180
Kia,Carens,2015,220000000,120000,Xăng,Hải Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carens-hai-duong/2015-mt-20-12v-aidxc23364196
Kia,Morning,2021,339000000,62000,Xăng,Hải Dương,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-morning-hai-duong/xe-dep-odo-6v2-aidxc23398695
Kia,Carnival,2022,1095000000,45000,Dầu,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carnival-hcm/8-cho-mau-do-man-xe-di-it-cuc-dep-aidxc23400008
Mitsubishi,Xpander Cross,2020,470000000,80000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-cross-ha-noi/2020-aidxc23399251
BMW,430I,2022,2480000000,2300,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-bmw-430i-hcm/xe-nha-toan-trum-men-moi-9999-nhu-2025-moi-nhu-xe-trong-hang-su-dung-2300-aidxc23398790
Kia,Sonet,2022,518000000,67000,Xăng,Khác,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-sonet-binh-dinh/full-lich-su-hang-aidxc23389690
Kia,Carnival,2022,1215000000,50000,Dầu,TP.HCM,Xanh,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carnival-hcm/xe-mau-xanh-noi-that-nau-aidxc23397010
Honda,City,2018,360000000,61000,Xăng,Bình Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-honda-city-binh-duong/con-thuong-luong-gia-aidxc23395070
Hyundai,Santa Fe,2018,565000000,122000,Xăng,Khác,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-binh-dinh/full-lich-su-hang-aidxc23389231
Suzuki,Blind Van,2010,88000000,80000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-suzuki-blind-van-ha-noi/gia-tot-xem-xe-tai-aidxc23376649
Toyota,Vios,2024,445000000,5000,Xăng,Khác,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-vios-phu-yen/15-e-cvt-2024-aidxc23399451
Mercedes-Benz,E250,2014,428000000,140000,Xăng,Hải Dương,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-e250-hai-duong/xe-cuc-dep-day-du-ho-so-sang-ten-aidxc23400098
Mercedes-Benz,C250,2011,269000000,166000,Xăng,Hải Dương,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-c-250-hai-duong/xe-dep-gia-tot-lien-he-em-aidxc23400050
Chevrolet,Colorado,2018,395000000,64000,Điện,Bình Dương,Đỏ,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-chevrolet-colorado-binh-duong/so-cua-chua-lan-aidxc23399641
Porsche,Macan,2017,1420000000,50000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-porsche-macan-hcm/1-chu-xe-nha-toan-trum-men-it-su-dung-con-rat-moi-bao-hiem-2c-ngay-chu-dung-ten-aidxc23356102
Kia,Carnival,2022,1165000000,50000,Dầu,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-kia-carnival-hcm/mau-trang-noi-that-nau-aidxc23396086
Mitsubishi,Xpander,2024,579000000,39000,Xăng,Khác,Cam,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-hoa-binh/du-ho-so-sang-ten-tai-ha-noi-cam-ket-bao-hanh-aidxc23400094
Toyota,Fortuner,2010,289000000,160000,Xăng,Hải Dương,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-fortuner-hai-duong/xe-cuc-dep-ban-2-cau-lien-he-em-xem-xe-aidxc23398497
Porsche,Macan,2023,2950000000,24000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-porsche-macan-hcm/xe-nha-chay-moi-97-fulloption-mau-son-den-led-mam-20-po-4-ong-xa-ghe-14-loa-bose-sport-active-aidxc23387674
Toyota,Land Cruiser,2017,1350000000,100000,Xăng,Hải Dương,Trắng,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-hai-duong/noi-that-rong-rai-trang-bi-full-option-aidxc23364023
Other,Other,2008,255000000,131,Xăng,Bà Rịa - Vũng Tàu,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-acura-mdx-ba-ria-vung-tau/chinh-chu-len-doi-xe-moi-nen-du-xe-2008-tam-huyet-mot-thoi-0933018037-xe-o-vung-tau-aidxc23393911
Other,Other,2010,365000000,5000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-smart-fortwo-ha-noi/phien-ban-10-at-manh-me-84hp-aidxc23380559
Mitsubishi,Attrage,2023,385000000,45000,Xăng,Khác,Hồng,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mitsubishi-attrage-hoa-binh/sieu-luot-45000km-aidxc23398032
Mitsubishi,Attrage,2024,392000000,20000,Xăng,Hưng Yên,Hồng,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mitsubishi-attrage-hung-yen/san-ho-so-ban-giao-xe-dep-bao-duong-chinh-hang-aidxc23398337
Honda,Civic,2017,470000000,110000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-honda-civic-ha-noi/2017-tai-aidxc23399277
Toyota,Corolla Altis,2011,290000000,100000,Xăng,Khác,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-vinh-phuc/du-ho-so-sang-ten-gia-tot-tai-aidxc23380361
Porsche,Macan,2023,3279000000,36000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-porsche-macan-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23397327
Ford,Focus,2009,90000000,150000,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-ford-focus-ha-noi/ban-xe-oto-sedan-gia-dinh-5-cho-hieu-may-xang-18-so-san-tiet-kiem-nhien-lieu-aidxc23399297
Porsche,Macan,2022,3179000000,21000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-porsche-macan-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23397325
Mini,Cooper,2023,1738000000,5000,Xăng,TP.HCM,Đen,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mini-cooper-s-hcm/xe-luot-sang-trong-mau-den-noi-that-nau-aidxc23399741
BMW,520I,2022,1738000000,22000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-bmw-520i-hcm/xe-the-thao-sang-trong-chat-choi-dinh-cao-aidxc23396264
Lexus,Nx,2023,2799000000,37000,Xăng,TP.HCM,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-lexus-nx-350-hcm/bao-dau-bank-70-90-ib-zalo-tu-van-truc-tiep-247-aidxc23399840
Mercedes-Benz,C250,2019,860000000,64000,Xăng,Hà Nội,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-c-250-ha-noi/xe-sang-trong-full-option-gia-cuc-tot-aidxc23398700
Ford,Everest,2020,829000000,81000,Điện,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-ford-everest-ha-noi/2020-aidxc23399898
Mercedes-Benz,Glc,2021,1229000000,49000,Xăng,Hà Nội,Be,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-200-ha-noi/xe-sang-trong-lich-su-chat-luong-cao-aidxc23398581
Ford,Transit,2014,320000000,150000,Dầu,Khác,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-ford-transit-vinh-phuc/xem-xe-tai-gia-tot-sang-ten-ngay-aidxc23380818
Lexus,Lx,2025,10086000000,9600,Xăng,Hà Nội,Unknown,otocomvn,2026-01-09,https://oto.com.vn/mua-ban-xe-lexus-lx-600-ha-noi/ban-4-ghe-vip-san-xe-giao-ngay-aidxc23387290
