brand,model,year,price,mileage,fuel,location,color,source,crawl_date,url
Mercedes-Benz,C Class,2019,950000000,70000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129415792.htm
Hyundai,Stargazer,2022,448000000,41000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/128852333.htm
Toyota,Veloz,2022,499000000,45000,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/128456632.htm
Ford,Citylimosin,2018,360000000,210000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129406791.htm
Toyota,Vios,2016,245000000,110000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130118253.htm
Other,Other,2025,499000000,100,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130148575.htm
Ford,Ranger,2021,555000000,60000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129952060.htm
Other,Other,2010,616000000,9000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129817865.htm
Ford,Territory,2024,825000000,38000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130166431.htm
Ford,Focus,2018,365000000,68000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130166402.htm
Other,Other,2020,338000000,64000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129944229.htm
Other,Other,2020,390000000,100,Xăng,Khác,Đỏ,chotot,2026-01-09,https://www.chotot.com/130166371.htm
Mini,Xe,2010,95000000,60000,Điện,Khác,Đỏ,chotot,2026-01-09,https://www.chotot.com/130166361.htm
Mercedes-Benz,E200,2014,550000000,121689,Xăng,TP.HCM,Đen,chotot,2026-01-09,https://www.chotot.com/130125696.htm
Other,Other,2016,265000000,60000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129207681.htm
Nissan,Bán,2007,179000000,112000,Dầu,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130166333.htm
Mazda,3,2019,459000000,70000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130166316.htm
Other,Other,2015,335000000,10000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/130166313.htm
Ford,Transit,2024,655000000,80000,Dầu,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129405407.htm
Land Rover,Sport,2009,429000000,160000,Điện,TP.HCM,Đen,chotot,2026-01-09,https://www.chotot.com/130125212.htm
Other,Other,2018,730000000,80368,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129872559.htm
Kia,Cerato,2018,312000000,92000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130066310.htm
Mercedes-Benz,Glc250,2019,989000000,80000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129907605.htm
Kia,Seltos,2010,655000000,35000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129895518.htm
Toyota,Fortuner,2018,689000000,131238,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129864923.htm
Other,Other,2022,535000000,37000,Xăng,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/128224144.htm
Ford,Transit,2014,255000000,270000,Điện,Hà Nội,Đen,chotot,2026-01-09,https://www.chotot.com/129407398.htm
Other,Other,2022,1035000000,80000,Dầu,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129359123.htm
Kia,Carens,2025,639000000,0,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129409648.htm
Other,Other,2021,895000000,119103,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129850546.htm
Toyota,Veloz,2023,505000000,56000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130124845.htm
Peugeot,408,2025,1039000000,6000,Xăng,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129847300.htm
Ford,Everest,2019,835000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129363351.htm
Other,Other,2023,660000000,48300,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130096577.htm
Other,Other,2021,485000000,68000,Điện,Hà Nội,Đen,chotot,2026-01-09,https://www.chotot.com/130145470.htm
Toyota,Venza,2009,385000000,90000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/126896152.htm
Other,Other,2009,210000000,12000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129985882.htm
Other,Other,2012,223000000,90000,Điện,Hải Phòng,Đỏ,chotot,2026-01-09,https://www.chotot.com/130165826.htm
Other,Other,2022,1170000000,67000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129722177.htm
Mercedes-Benz,C200,2019,766000000,10000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129847283.htm
Other,Other,2027,646000000,0,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/120336188.htm
Hyundai,Solati,2025,300000000,0,Dầu,Cần Thơ,Trắng,chotot,2026-01-09,https://www.chotot.com/127039700.htm
Other,Other,2016,365000000,20000,Xăng,Cần Thơ,Trắng,chotot,2026-01-09,https://www.chotot.com/130165669.htm
Kia,Bán,2010,169000000,90863,Xăng,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/128990730.htm
Toyota,Yaris,2008,248000000,120000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/122141702.htm
Hyundai,Starex,2015,360000000,158000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130165648.htm
Kia,K3,2022,518000000,52000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/130152044.htm
Toyota,Corolla Cross,2022,715000000,48000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129939034.htm
Other,Other,2018,395000000,90000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/127223709.htm
Mitsubishi,Jolie,2005,85000000,180000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129408994.htm
Lexus,Rx,2024,4290000000,3900,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/128987704.htm
Audi,Q5,2017,999000000,10000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129473151.htm
Suzuki,Xe,2017,309000000,110000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130165515.htm
Other,Other,2027,928000000,470,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/120309772.htm
Kia,Sedona,2018,645000000,72000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130011913.htm
Honda,City,2014,315000000,88000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/119950403.htm
Kia,K3,2015,335000000,130000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/128493389.htm
Ford,Transit,2019,415000000,15000,Dầu,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129485129.htm
Mercedes-Benz,S Class,2021,2450000000,39000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129015561.htm
Other,Other,2024,790000000,39000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130150037.htm
Kia,Sorento,2017,475000000,47000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/128651293.htm
Suzuki,Xl,2021,459000000,43000,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130165284.htm
Mercedes-Benz,C180,2020,826000000,50000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/126123687.htm
Other,Other,2027,978000000,200000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/120560232.htm
Mitsubishi,Xpander,2019,420000000000,100000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130165194.htm
Mitsubishi,Xpander,2021,480000000,68000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/114692352.htm
Ford,Transit,2017,380000000,21000,Dầu,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129405261.htm
Ford,Ranger,2017,360000000,7,Dầu,Tiền Giang,Đỏ,chotot,2026-01-09,https://www.chotot.com/128907622.htm
Mercedes-Benz,Glc300,2019,1299000000,10000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129952188.htm
Other,Other,2027,742000000,2000000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/121156136.htm
VinFast,Vf 5,2010,339000000,39000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129809478.htm
Mercedes-Benz,Nghệ,2019,849000000,30000,Dầu,Nghệ An,Đen,chotot,2026-01-09,https://www.chotot.com/130164971.htm
Toyota,Camry,2016,545000000,130000,Xăng,Hà Nội,Đen,chotot,2026-01-09,https://www.chotot.com/129740122.htm
Honda,Hrv,2024,785000000,41400,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129879651.htm
Ford,Transit,2022,795000000,110000,Điện,Hà Nội,Đen,chotot,2026-01-09,https://www.chotot.com/129407799.htm
Toyota,Cần,2025,990000000,40000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/130164914.htm
VinFast,Cần,2021,530000000,90000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129872051.htm
Suzuki,Xl,2022,469000000,42000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130164839.htm
Audi,Q5,2021,1689000000,35000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/127781881.htm
Other,Other,2027,1289000000,200000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/121685489.htm
Other,Other,2010,239000000,79000,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/128478247.htm
Other,Other,2010,165000000,120000,Điện,An Giang,Đỏ,chotot,2026-01-09,https://www.chotot.com/130164748.htm
Mercedes-Benz,Gls,2016,1480000000,11000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/130047754.htm
Honda,Civic,2009,255000000,100000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/123956771.htm
VinFast,Limo,2025,662000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130164712.htm
Other,Other,2010,285000000,350000,Điện,Lâm Đồng,Đỏ,chotot,2026-01-09,https://www.chotot.com/130128411.htm
Toyota,Camry,2018,750000000,72600,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130164652.htm
Kia,Carnival,2007,135000000,168000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/128606881.htm
Other,Other,2016,598000000,88000,Dầu,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129318537.htm
Toyota,Wigo,2024,410000000,13600,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130164615.htm
Chevrolet,Spark,2014,78000000,92000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130164614.htm
VinFast,Vf 3,2025,268000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130164613.htm
Toyota,Camry,2019,809000000,82700,Điện,TP.HCM,Đen,chotot,2026-01-09,https://www.chotot.com/129658872.htm
Mercedes-Benz,C200,2016,625000000,90000,Xăng,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129718727.htm
Nissan,Grand Livina,2011,145000000,12,Điện,TP.HCM,Đen,chotot,2026-01-09,https://www.chotot.com/130129894.htm
Other,Other,2027,1389000000,626,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/123395888.htm
Other,Other,2010,399000000,79000,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129069174.htm
Mini,Cooper,2010,335000000,97000,Điện,Đà Nẵng,Đen,chotot,2026-01-09,https://www.chotot.com/129817859.htm
Hyundai,I10,2015,235000000,6,Điện,Khác,Đỏ,chotot,2026-01-09,https://www.chotot.com/129745194.htm
Toyota,Innova,2007,150000000,200000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130107266.htm
VinFast,Vf 8,2025,1384000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130164498.htm
Toyota,Vios,2022,410000000,3,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/124778465.htm
VinFast,Vf 8,2025,979000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130164427.htm
Mitsubishi,Xpander,2021,440000000,87,Điện,Khác,Đỏ,chotot,2026-01-09,https://www.chotot.com/129235267.htm
Toyota,5,2021,688000000,53076,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129658936.htm
Toyota,Fortuner,2019,767000000,94300,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130164373.htm
Mercedes-Benz,Glc200,2021,1279000000,490000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130104636.htm
Other,Other,2027,704000000,160000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/126361465.htm
Other,Other,2020,239000000,79000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/128695611.htm
Ford,Everest,2020,820000000,100000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130164309.htm
Mitsubishi,Attrage,2020,235000000,90,Điện,Khác,Đỏ,chotot,2026-01-09,https://www.chotot.com/129880719.htm
Toyota,Yaris,2010,268000000,110000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/121806052.htm
Other,Other,2010,260000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/127128042.htm
Suzuki,Cần,2010,320000000,4,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129853282.htm
Toyota,Vios,2020,418000000,93429,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/128753623.htm
Mercedes-Benz,Glc300,2023,2259000000,17000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129713622.htm
Other,Other,2027,704000000,160000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/120265877.htm
Mazda,Cx 8,2024,999999999,17000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129332407.htm
Mercedes-Benz,C Class,2019,738000000,45000,Điện,Đồng Nai,Đen,chotot,2026-01-09,https://www.chotot.com/130164123.htm
Lexus,Ls,2007,550000000,91000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130164031.htm
Lexus,Lx,2020,7600000000,90000,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130163971.htm
Toyota,Camry,2018,742000000,80368,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129858399.htm
Mercedes-Benz,Glc300,2017,968000000,10000,Xăng,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/130063847.htm
Toyota,Corolla Cross,2021,700000000,80000,Xăng,Đồng Nai,Đỏ,chotot,2026-01-09,https://www.chotot.com/130163914.htm
Mitsubishi,Giá,2010,528000000,100000,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129108348.htm
Kia,Cerato,2018,315000000,99000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130163885.htm
Mazda,2,2025,400000000,0,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/128127011.htm
Toyota,Corolla Altis,2010,268000000,90000,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130163861.htm
Kia,Carens,2014,299000000,75000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130163846.htm
Toyota,Wigo,2024,410000000,13500,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130163815.htm
Toyota,Innova,2018,470000000,0,Điện,Lâm Đồng,Trắng,chotot,2026-01-09,https://www.chotot.com/130157325.htm
Toyota,Innova,2022,639000000,52720,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129858058.htm
Toyota,Camry,2016,615000000,91000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129599517.htm
Hyundai,Getz,2009,79000000,200000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129897433.htm
Mercedes-Benz,C43,2023,2679000000,3,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130154536.htm
Land Rover,Landrover,2011,520000000,150000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/128581629.htm
Ford,Fiesta,2014,225000000,110000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130163680.htm
Mazda,Cx 5,2025,700000000,0,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/128126942.htm
Toyota,Camry,2018,750000000,72000,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130163633.htm
VinFast,Vf 6,2027,685000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130163604.htm
Chevrolet,Spark Van,2014,78000000,9000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130163523.htm
Kia,Rondo,2018,370000000,0,Điện,Lâm Đồng,Đỏ,chotot,2026-01-09,https://www.chotot.com/130157374.htm
Ford,Transit,2019,425000000,125000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129876388.htm
Toyota,Innova,2022,699000000,41803,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129905041.htm
Mitsubishi,Xpander,2019,445000000,84000,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129894726.htm
Hyundai,Elantra,2024,599999999,17000,Điện,Khác,Đỏ,chotot,2026-01-09,https://www.chotot.com/130163503.htm
VinFast,Fadil,2019,279000000,65000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130121470.htm
Mercedes-Benz,Glc,2023,2499000000,480,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130154597.htm
Lexus,Rx350,2010,335000000,80000,Xăng,Hà Nội,Đen,chotot,2026-01-09,https://www.chotot.com/129918860.htm
Ford,Ecosport,2018,350000000,68000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130163455.htm
Mazda,Cx 3,2025,524000000,0,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/128128373.htm
Honda,Cr V,2014,438000000,860000,Xăng,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130163383.htm
Mazda,Cx 5,2018,575000000,106000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130163377.htm
Hyundai,Santafe,2022,868000000,70000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129803994.htm
Mazda,3,2019,468000000,38000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130163367.htm
Mitsubishi,Attrage,2022,330000000,0,Xăng,Lâm Đồng,Trắng,chotot,2026-01-09,https://www.chotot.com/130157433.htm
Toyota,Innova,2021,589000000,54300,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129857930.htm
Mitsubishi,Pajero,2006,279000000,129000,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129393958.htm
Kia,Carnival,2022,1095000000,45000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130163232.htm
Mercedes-Benz,C300,2015,595000000,24,Điện,Hà Nội,Đen,chotot,2026-01-09,https://www.chotot.com/130163228.htm
Mercedes-Benz,E200,2023,2009000000,2299,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130154661.htm
Kia,Carnival,2022,1199000000,66000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130163212.htm
Other,Other,2022,700000000,40000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129900954.htm
Toyota,Land Cruiser,2011,1520000000,170000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129409314.htm
Lexus,Lx600,2024,9999999999,8000,Xăng,TP.HCM,Đen,chotot,2026-01-09,https://www.chotot.com/129712711.htm
Other,Other,2022,1155000000,30000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129195010.htm
VinFast,Vf 5,2025,405000000,65000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130163082.htm
Toyota,Veloz,2022,475000000,100,Điện,Cần Thơ,Trắng,chotot,2026-01-09,https://www.chotot.com/129723850.htm
Kia,Forte,2012,269000000,112000,Xăng,Đà Nẵng,Đỏ,chotot,2026-01-09,https://www.chotot.com/130162982.htm
Ford,Escape,2009,310000000,30000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/129794375.htm
Ford,Ranger,2023,655000000,87000,Điện,Đồng Nai,Đỏ,chotot,2026-01-09,https://www.chotot.com/130073882.htm
Chevrolet,Cruze,2018,280000000,57000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130162848.htm
Other,Other,2017,649000000,108350,Dầu,TP.HCM,Đen,chotot,2026-01-09,https://www.chotot.com/129871322.htm
Ford,Everest,2008,200000000,150000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130162844.htm
Kia,Sedona,2021,865000000,80000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129937161.htm
Other,Other,2022,465000000,60000,Điện,Hải Phòng,Đỏ,chotot,2026-01-09,https://www.chotot.com/129779102.htm
Kia,Sorento,2020,810000000,0,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130162692.htm
Other,Other,2010,69000000,100000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129993934.htm
Ford,Ranger,2021,535000000,4,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130029005.htm
Suzuki,Carry,2021,229000000,50,Điện,Đồng Nai,Đỏ,chotot,2026-01-09,https://www.chotot.com/130081627.htm
Hyundai,Tucson,2019,610000000,0,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130162656.htm
Nissan,X Trail,2019,470000000,226934,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/130162579.htm
Other,Other,2016,430000000,80000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/123636066.htm
Kia,Carnival,2023,1259000000,60000,Dầu,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130043936.htm
Kia,Morning,2011,99000000,120000,Xăng,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/129993995.htm
Kia,Sportage,2010,835000000,52000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129632055.htm
Other,Other,2025,639000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/103544814.htm
Ford,Territory,2025,762000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130162190.htm
Hyundai,Santafe,2010,585000000,80000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130042353.htm
VinFast,Vf 3,2025,265000000,45,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129994082.htm
Toyota,Fortuner,2025,1049000000,1891,Dầu,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129997364.htm
Other,Other,2010,1015000000,80000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129121930.htm
Lexus,Es,2021,1980000000,29000,Xăng,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/128987625.htm
Toyota,Bán,1995,65000000,185000,Xăng,Đà Nẵng,Đỏ,chotot,2026-01-09,https://www.chotot.com/129770623.htm
Ford,Transit,2018,370000000,205,Điện,Cần Thơ,Đỏ,chotot,2026-01-09,https://www.chotot.com/129980195.htm
Mitsubishi,Xpander,2024,516000000,20000,Xăng,Long An,Trắng,chotot,2026-01-09,https://www.chotot.com/128625884.htm
Other,Other,2012,339000000,140,Điện,Đà Nẵng,Trắng,chotot,2026-01-09,https://www.chotot.com/130037259.htm
VinFast,Lux Sa,2020,630000000,40000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130161733.htm
Audi,A6,2016,549000000,84000,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/126047592.htm
Mazda,Cx 5,2022,688000000,56000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130161662.htm
Toyota,Corolla Altis,2008,169000000,150000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/127476709.htm
VinFast,Fadil,2022,325000000,50000,Điện,Hà Nội,Trắng,chotot,2026-01-09,https://www.chotot.com/130126659.htm
Honda,Civic,2017,425000000,100000,Xăng,TP.HCM,Đen,chotot,2026-01-09,https://www.chotot.com/130161584.htm
Mitsubishi,Triton,2024,815000000,20000,Điện,Long An,Trắng,chotot,2026-01-09,https://www.chotot.com/129474307.htm
Kia,New,2010,509000000,0,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/122166045.htm
Mercedes-Benz,S450L,2018,1863000000,60000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130161464.htm
Toyota,Fortuner,2019,720000000,122000,Điện,Long An,Đỏ,chotot,2026-01-09,https://www.chotot.com/130161441.htm
Other,Other,2025,1270000000,17000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/122242873.htm
Kia,Bán,2010,215000000,152508,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/130161404.htm
Toyota,Innova,2024,995000000,18000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130161350.htm
Hyundai,Grand,2008,285000000,11000,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/129573495.htm
Other,Other,2026,558000000,0,Xăng,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/112190552.htm
Mercedes-Benz,S400,2015,1039000000,68000,Điện,TP.HCM,Đỏ,chotot,2026-01-09,https://www.chotot.com/128499753.htm
Mercedes-Benz,C Class,2011,280000000,110000,Điện,Hà Nội,Đen,chotot,2026-01-09,https://www.chotot.com/128578621.htm
Kia,Sorento,2020,720000000,70000,Dầu,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/129916573.htm
Hyundai,Accent,2022,410000000,93152,Điện,Hà Nội,Đỏ,chotot,2026-01-09,https://www.chotot.com/130161293.htm
Toyota,Camry,2022,1175000000,29000,Điện,TP.HCM,Trắng,chotot,2026-01-09,https://www.chotot.com/130161265.htm
