listing_id,listing_url,brand,model,year,price,mileage_v2,fuel,location,latitude,longitude,carcolor,carcolor_name,region_v2,region_name,crawled_at,source,raw_json
130013619,https://www.chotot.com/mua-ban-o-to/130013619.htm,VinFast,Fadil,2020,289000000,57689,Xăng,"20.5263478,106.356681",20.526348,106.35668,2,,4021,Thái Bình,2026-01-01 11:41:54,chotot,"{""account_id"": 744281, ""account_name"": ""Phamquangngoc"", ""account_oid"": ""64f8e69933ac8d4e3a837699d0f71ed5"", ""ad_features"": [], ""ad_id"": 173319649, ""ad_labels"": [], ""area"": 21, ""area_name"": ""Huyện Đông Hưng"", ""area_v2"": 402104, ""avatar"": ""https://cdn.chotot.com/uac2/744281"", ""average_rating"": 5, ""body"": ""VinFast Fadil, một chiếc xe hatchback màu trắng thanh lịch, sản xuất năm 2020, sẵn sàng phục vụ nhu cầu di chuyển hàng ngày của bạn. Xe có những thông tin chi tiết sau:\\n\\n*   🚗 Thương hiệu: VinFast, thương hiệu ô tô Việt Nam, nổi tiếng với thiết kế hiện đại và chất lượng vượt trội.\\n*   ⚪ Màu sắc: Trắng, mang đến vẻ ngoài trẻ trung, năng động và dễ dàng phối hợp với nhiều phong cách.\\n*   🚘 Model: Fadil, dòng xe hatchback cỡ nhỏ được đánh giá cao về khả năng vận hành linh hoạt trong đô thị.\\n*   🇻🇳 Xuất xứ: Việt Nam, khẳng định chất lượng và sự phù hợp với điều kiện giao thông tại Việt Nam.\\n*   💺 Số chỗ ngồi: 4 chỗ, đủ cho gia đình nhỏ hoặc nhóm bạn bè, vẫn đảm bảo sự thoải mái cho mọi hành khách.\\n*   ⛽ Nhiên liệu: Xăng, loại nhiên liệu phổ biến, dễ dàng tìm thấy ở bất kỳ trạm xăng nào.\\n*   ⚙️ Hộp số: Tự động, giúp việc lái xe trở nên dễ dàng và thoải mái hơn, đặc biệt trong điều kiện giao thông đông đúc.\\n*   📅 Năm sản xuất: 2020, xe vẫn còn khá mới và được trang bị nhiều tính năng hiện đại.\\n*   🛣️ Số ODO: 57689 km, cho thấy xe đã được sử dụng nhưng vẫn còn trong tình trạng hoạt động tốt.\\n*   🚗 Loại xe: Hatchback, kiểu dáng nhỏ gọn, dễ dàng di chuyển trong phố và tìm chỗ đỗ xe.\\n*   ⚙️ Phiên bản: 649393, một phiên bản đáng chú ý của dòng xe Fadil, với nhiều trang bị tiện nghi.\\n\\nChiếc VinFast Fadil này là một lựa chọn tuyệt vời cho những ai đang tìm kiếm một chiếc xe nhỏ gọn, tiết kiệm nhiên liệu và dễ dàng sử dụng trong thành phố. Xe được bảo dưỡng định kỳ."", ""business_days"": [], ""carbrand"": 80, ""carbrand_name"": ""VinFast"", ""carcolor"": 2, ""carmodel"": 1082, ""carmodel_name"": ""Fadil"", ""carorigin"": 1, ""carseats"": 4, ""cartype"": 4, ""category"": 2010, ""category_name"": ""Ô tô"", ""company_ad"": true, ""condition_ad"": 1, ""condition_ad_name"": ""Đã sử dụng"", ""contain_videos"": 2, ""date"": ""21 giờ trước"", ""fee_type"": [], ""fuel"": 1, ""full_name"": ""Phamquangngoc"", ""gearbox"": 1, ""image"": ""https://cdn.chotot.com/oJDcBf9X8-wxtwpm5v3eRmcXkuK56SO2rC83Rsbd3p4/preset:listing/plain/56aa92d90945098c803052b970d8c22f-2964816342695653663.jpg"", ""image_thumbnails"": [{""image"": ""https://cdn.chotot.com/lAWkmOFlCiupyWjx8I8lbgqCqvcQz0KzAIHCJXbLFSk/preset:view/plain/56aa92d90945098c803052b970d8c22f-2964816342695653663.jpg"", ""thumbnail"": ""https://cdn.chotot.com/oJDcBf9X8-wxtwpm5v3eRmcXkuK56SO2rC83Rsbd3p4/preset:listing/plain/56aa92d90945098c803052b970d8c22f-2964816342695653663.jpg""}, {""image"": ""https://cdn.chotot.com/xTc9ZWMgoBM9kpXgseuaujKJH529pwgvFMeljFVEWR8/preset:view/plain/7f062b320227eaed38d633e5f4729b3e-2964816343705299104.jpg"", ""thumbnail"": ""https://cdn.chotot.com/YFwcDY2osb6gBWRGBpIgRg_Ir0QaQ6SJ4iVSqlf2XII/preset:listing/plain/7f062b320227eaed38d633e5f4729b3e-2964816343705299104.jpg""}, {""image"": ""https://cdn.chotot.com/hghx59mq42LD69kkYfJUm-YGYPGxhIKeZSLtrA8LpcA/preset:view/plain/72693a442b0af68f4c6778d2a4f464ea-2964816340766087299.jpg"", ""thumbnail"": ""https://cdn.chotot.com/M0BNeMBE_YF2mVcOWU2ft3ci9xS4fzHrjrmTOUHwKLo/preset:listing/plain/72693a442b0af68f4c6778d2a4f464ea-2964816340766087299.jpg""}, {""image"": ""https://cdn.chotot.com/cp4uJV1KE763eABT0jzmbnxXXODHubqijBYixu5Tztw/preset:view/plain/2fca186003cd258161e47842f0a8ecf5-2964816343522104452.jpg"", ""thumbnail"": ""https://cdn.chotot.com/IawymfFhkBeLtGFDJd_nqF9AxVOfdN_Wrs_03RywwG8/preset:listing/plain/2fca186003cd258161e47842f0a8ecf5-2964816343522104452.jpg""}], ""images"": [""https://cdn.chotot.com/lAWkmOFlCiupyWjx8I8lbgqCqvcQz0KzAIHCJXbLFSk/preset:view/plain/56aa92d90945098c803052b970d8c22f-2964816342695653663.jpg"", ""https://cdn.chotot.com/xTc9ZWMgoBM9kpXgseuaujKJH529pwgvFMeljFVEWR8/preset:view/plain/7f062b320227eaed38d633e5f4729b3e-2964816343705299104.jpg"", ""https://cdn.chotot.com/hghx59mq42LD69kkYfJUm-YGYPGxhIKeZSLtrA8LpcA/preset:view/plain/72693a442b0af68f4c6778d2a4f464ea-2964816340766087299.jpg"", ""https://cdn.chotot.com/cp4uJV1KE763eABT0jzmbnxXXODHubqijBYixu5Tztw/preset:view/plain/2fca186003cd258161e47842f0a8ecf5-2964816343522104452.jpg"", ""https://cdn.chotot.com/VXj--XO-CLZKExTtWtBd6QukVFpK3NENJyAQkL3dLf4/preset:view/plain/e25894bf9781df2c75e1600b0eb7537f-2964816341354621535.jpg"", ""https://cdn.chotot.com/R6UjLNLfMHPVYjAd4YNyIDtCvWmeqyO1qHRRqPgOv0M/preset:view/plain/aae96f16dd35bd739ef82a48b1fd24f1-2964816343418929425.jpg"", ""https://cdn.chotot.com/i9j80nBiIRK7kp6e0EevsVXpCOduPOwijXqnCA8h3zw/preset:view/plain/48abfcd8e24af3fe9cf4c658c83ababc-2964816342813321617.jpg"", ""https://cdn.chotot.com/ldj7sUtgVGE2YlWkWB79RqkXypvQZRJPOCrSMDa0lJU/preset:view/plain/59f982459d83a428f67c49b463a808f2-2964816343165294723.jpg""], ""include_accessories"": 1, ""inspection_images"": [], ""is_sticky"": false, ""is_zalo_show"": false, ""label_campaigns"": [], ""latitude"": 20.526348, ""list_id"": 130013619, ""list_time"": 1767168320000, ""location"": ""20.5263478,106.356681"", ""longitude"": 106.35668, ""mfdate"": 2020, ""mileage"": 12, ""mileage_v2"": 57689, ""number_of_images"": 8, ""params"": [], ""price"": 289000000, ""price_string"": ""289.000.000 đ"", ""product_id"": 649393, ""protection_entitlement"": false, ""pty_characteristics"": [], ""region"": 4, ""region_name"": ""Thái Bình"", ""region_name_v3"": ""Hưng Yên"", ""region_v2"": 4021, ""seller_info"": {""avatar"": ""https://cdn.chotot.com/uac2/744281"", ""full_name"": ""Phamquangngoc"", ""live_ads"": 2, ""sold_ads"": 89}, ""sold_ads"": 89, ""special_display"": true, ""special_display_images"": [""https://cdn.chotot.com/xTc9ZWMgoBM9kpXgseuaujKJH529pwgvFMeljFVEWR8/preset:view/plain/7f062b320227eaed38d633e5f4729b3e-2964816343705299104.jpg"", ""https://cdn.chotot.com/hghx59mq42LD69kkYfJUm-YGYPGxhIKeZSLtrA8LpcA/preset:view/plain/72693a442b0af68f4c6778d2a4f464ea-2964816340766087299.jpg"", ""https://cdn.chotot.com/cp4uJV1KE763eABT0jzmbnxXXODHubqijBYixu5Tztw/preset:view/plain/2fca186003cd258161e47842f0a8ecf5-2964816343522104452.jpg"", ""https://cdn.chotot.com/VXj--XO-CLZKExTtWtBd6QukVFpK3NENJyAQkL3dLf4/preset:view/plain/e25894bf9781df2c75e1600b0eb7537f-2964816341354621535.jpg"", ""https://cdn.chotot.com/R6UjLNLfMHPVYjAd4YNyIDtCvWmeqyO1qHRRqPgOv0M/preset:view/plain/aae96f16dd35bd739ef82a48b1fd24f1-2964816343418929425.jpg""], ""specific_service_offered"": [], ""state"": ""accepted"", ""status"": ""active"", ""subject"": ""VinFast Fadil 2020 1.4 AT Plus - 57689 km"", ""thumbnail_image"": ""https://cdn.chotot.com/oJDcBf9X8-wxtwpm5v3eRmcXkuK56SO2rC83Rsbd3p4/preset:listing/plain/56aa92d90945098c803052b970d8c22f-2964816342695653663.jpg"", ""total_rating"": 3, ""type"": ""s"", ""valid_registration"": 1, ""veh_ecom_can_buy_now"": false, ""veh_ecom_product_id"": """", ""veh_ecom_shop_id"": """", ""veh_inspected"": 2, ""videos"": [], ""ward"": 4370, ""ward_name"": ""Xã Đông Động"", ""ward_name_v3"": ""Xã Tiên Hưng"", ""webp_image"": ""https://cdn.chotot.com/kmYPcKlutktgg7r3xUY05gP9xiIrKhUFclasYbKNehk/preset:listing/plain/56aa92d90945098c803052b970d8c22f-2964816342695653663.webp""}"
130006831,https://www.chotot.com/mua-ban-o-to/130006831.htm,Mitsubishi,Jolie,2002,58000000,12345,Xăng,"20.4415905,106.3561327",20.441591,106.35613,,,4021,Thái Bình,2026-01-01 11:41:54,chotot,"{""account_id"": 4575883, ""account_name"": ""Nguyễn hiền"", ""account_oid"": ""314cb6783152aa2768fab3cdc5863379"", ""ad_features"": [], ""ad_id"": 173311877, ""ad_labels"": [], ""area"": 21, ""area_name"": ""Thành phố Thái Bình"", ""area_v2"": 402101, ""avatar"": ""https://cdn.chotot.com/uac2/4575883"", ""average_rating"": 4.3, ""average_rating_for_seller"": 4.3, ""body"": ""Mitsubishi Jolie, phiên bản MB 2.0, sản xuất năm 2002, là một lựa chọn tuyệt vời cho những ai đang tìm kiếm một chiếc xe gia đình 8 chỗ ngồi rộng rãi và đáng tin cậy. Xe được thiết kế để mang lại sự thoải mái và tiện nghi cho cả người lái và hành khách trên mọi hành trình.\\n\\n👉 Ngoại thất xe mang phong cách thiết kế đặc trưng của dòng xe Mitsubishi, với kiểu dáng mạnh mẽ và thanh lịch.\\n👉 Nội thất xe được bố trí khoa học, tạo không gian rộng rãi cho cả 6 hành khách. Ghế ngồi bọc chất liệu êm ái, mang lại cảm giác thoải mái trong suốt chuyến đi.\\n👉 Động cơ 2.0 lít mạnh mẽ, vận hành êm ái và tiết kiệm nhiên liệu, phù hợp cho cả việc di chuyển trong thành phố và những chuyến đi xa.\\n👉 Hệ thống treo hoạt động ổn định, giúp xe vận hành êm ái trên mọi địa hình.\\n👉 Xe được trang bị đầy đủ các tính năng cơ bản, đáp ứng nhu cầu sử dụng hàng ngày của gia đình.\\n👉 Mitsubishi Jolie MB 2.0 là sự lựa chọn lý tưởng cho những ai đang tìm kiếm một chiếc xe gia đình đa dụng, bền bỉ và tiết kiệm. Xe phù hợp cho việc di chuyển hàng ngày, đưa đón con cái đi học, hoặc những chuyến đi dã ngoại cuối tuần cùng gia đình và bạn bè. Với không gian rộng rãi và khả năng vận hành ổn định, Mitsubishi Jolie MB 2.0 chắc chắn sẽ là người bạn đồng hành đáng tin cậy trên mọi nẻo đường.\\n👉 Xe sản xuất năm 2002, đã qua sử dụng nhưng vẫn đảm bảo chất lượng và khả năng vận hành tốt."", ""business_days"": [], ""carbrand"": 18, ""carbrand_name"": ""Mitsubishi"", ""carmodel"": 487, ""carmodel_name"": ""Jolie"", ""carorigin"": 5, ""carseats"": 6, ""cartype"": 3, ""category"": 2010, ""category_name"": ""Ô tô"", ""company_ad"": true, ""condition_ad"": 1, ""condition_ad_name"": ""Đã sử dụng"", ""contain_videos"": 2, ""date"": ""hôm qua"", ""fee_type"": [], ""fuel"": 1, ""full_name"": ""Nguyễn hiền"", ""gearbox"": 2, ""image"": ""https://cdn.chotot.com/vSC175tVbXR8Tx1p-1qG0Mlj25sKAWcgbwHhc0HGYAc/preset:listing/plain/5942ff269d254c4b1845728b0d8008c8-2964784730288641858.jpg"", ""image_thumbnails"": [{""image"": ""https://cdn.chotot.com/tqPWvCCp2HI5eVJDt8TQAoJ8UHRM0NHLHpghRvYoe9k/preset:view/plain/5942ff269d254c4b1845728b0d8008c8-2964784730288641858.jpg"", ""thumbnail"": ""https://cdn.chotot.com/vSC175tVbXR8Tx1p-1qG0Mlj25sKAWcgbwHhc0HGYAc/preset:listing/plain/5942ff269d254c4b1845728b0d8008c8-2964784730288641858.jpg""}, {""image"": ""https://cdn.chotot.com/TSbgfKjiXZmfvPU-tRWWIYxgV9-17xPWvje7qvFBPmU/preset:view/plain/253ff1007340798fca0bc376a7023d0b-2964784730500931718.jpg"", ""thumbnail"": ""https://cdn.chotot.com/qv8xnQc_S3z1VbYXRCFXKsZdKXQebgq8-9APQlrjKE0/preset:listing/plain/253ff1007340798fca0bc376a7023d0b-2964784730500931718.jpg""}, {""image"": ""https://cdn.chotot.com/CPuR8ju65PzEF7RFOd7blg09gm2kC93UpqHBvz2sbi0/preset:view/plain/81123070b50d9a9498dc8c5f19d3e830-2964784732221011844.jpg"", ""thumbnail"": ""https://cdn.chotot.com/G00nS5q8dqnSx-lyJkb27NfRXE83E3hLr84gy8aD67c/preset:listing/plain/81123070b50d9a9498dc8c5f19d3e830-2964784732221011844.jpg""}, {""image"": ""https://cdn.chotot.com/-r4bUS1bfXHdneAb2tnhmj4AaXjC4E6UCszEGD16_9c/preset:view/plain/d9f1bd0a110f41147f803373577610e0-2964784732245776342.jpg"", ""thumbnail"": ""https://cdn.chotot.com/8riLSFepimvfaGxL5B-yMR8nzxjemCgT5eLK3c8XAKM/preset:listing/plain/d9f1bd0a110f41147f803373577610e0-2964784732245776342.jpg""}], ""images"": [""https://cdn.chotot.com/tqPWvCCp2HI5eVJDt8TQAoJ8UHRM0NHLHpghRvYoe9k/preset:view/plain/5942ff269d254c4b1845728b0d8008c8-2964784730288641858.jpg"", ""https://cdn.chotot.com/TSbgfKjiXZmfvPU-tRWWIYxgV9-17xPWvje7qvFBPmU/preset:view/plain/253ff1007340798fca0bc376a7023d0b-2964784730500931718.jpg"", ""https://cdn.chotot.com/CPuR8ju65PzEF7RFOd7blg09gm2kC93UpqHBvz2sbi0/preset:view/plain/81123070b50d9a9498dc8c5f19d3e830-2964784732221011844.jpg"", ""https://cdn.chotot.com/-r4bUS1bfXHdneAb2tnhmj4AaXjC4E6UCszEGD16_9c/preset:view/plain/d9f1bd0a110f41147f803373577610e0-2964784732245776342.jpg"", ""https://cdn.chotot.com/OH2Fb7o554ndIFCO1gMmUvsfmc3rMWO-WTKQzgLYnys/preset:view/plain/91f506c8dda90625a509658ae6f4124e-2964784734098172305.jpg"", ""https://cdn.chotot.com/E0n86M1JcyqB8wjLXsuOiVnELiKn2i2nni3vn0pPE1g/preset:view/plain/741a5cca8594ad9324b651dd210b89a4-2964784734348859202.jpg"", ""https://cdn.chotot.com/-udcbEJA_4XtrnFzzaBGh0daiUF6m6gvN3ReTPQEhfQ/preset:view/plain/ac8f555e40d1bdddbb089c12a8ffb4fa-2964784735926954385.jpg"", ""https://cdn.chotot.com/hvWBVKSbiaMESdPfAMhrmajpXcKozzSH5OyFMfmSnSM/preset:view/plain/1e8259757a257c0bfae683ca5816c675-2964784736025924740.jpg"", ""https://cdn.chotot.com/7b1akKKgkSiPDrCb_XLi5i77Uff8hj-m5z-wUu8KNRc/preset:view/plain/6615e2d1997a5e3195113cf6ec93e589-2964784737485608068.jpg"", ""https://cdn.chotot.com/_kMg_m0lJB3sOIfUSsI934Q-3NUckfEhLdsx8WQY3b0/preset:view/plain/678440dcf903526f767760dcb5d253dc-2964784737737987906.jpg"", ""https://cdn.chotot.com/TG1DLZ8GB6y-XOno7phqAlOgcsnSkb-vMz6LanNzEvc/preset:view/plain/2e2a72e05f396370637836b1ff9b4da2-2964784738962790210.jpg"", ""https://cdn.chotot.com/5Y5q7z63koEJrV6Oluj70B0bhWxW8p2teBqitxA0NiE/preset:view/plain/23823574aa0df257d49961b5d3e7d7c0-2964784739433523601.jpg"", ""https://cdn.chotot.com/3c2LBXqeoJloZi15pX74bv8oFnu01KtiCubsZsoPBY0/preset:view/plain/4689da023a193bfc1641c0ae13b5acbc-2964784740708657553.jpg"", ""https://cdn.chotot.com/gppIx7fpqxkeoSfHiZSSFoPESxpQ7hbMj79w6_AM-TE/preset:view/plain/993e7654c767fb52a862740954339fdd-2964784740964227203.jpg""], ""inspection_images"": [], ""is_sticky"": false, ""is_zalo_show"": false, ""label_campaigns"": [], ""latitude"": 20.441591, ""list_id"": 130006831, ""list_time"": 1767149650000, ""location"": ""20.4415905,106.3561327"", ""longitude"": 106.35613, ""mfdate"": 2002, ""mileage"": 3, ""mileage_v2"": 12345, ""number_of_images"": 14, ""number_of_owners"": 2, ""params"": [], ""plate"": ""29"", ""plate_filter"": ""29"", ""price"": 58000000, ""price_string"": ""58.000.000 đ"", ""product_id"": 7371, ""protection_entitlement"": false, ""pty_characteristics"": [], ""region"": 4, ""region_name"": ""Thái Bình"", ""region_name_v3"": ""Hưng Yên"", ""region_v2"": 4021, ""seller_info"": {""avatar"": ""https://cdn.chotot.com/uac2/4575883"", ""full_name"": ""Nguyễn hiền"", ""live_ads"": 4, ""sold_ads"": 20}, ""sold_ads"": 20, ""special_display_images"": [], ""specific_service_offered"": [], ""state"": ""accepted"", ""status"": ""active"", ""subject"": ""2002 MB 2.0 - 12345 km"", ""thumbnail_image"": ""https://cdn.chotot.com/vSC175tVbXR8Tx1p-1qG0Mlj25sKAWcgbwHhc0HGYAc/preset:listing/plain/5942ff269d254c4b1845728b0d8008c8-2964784730288641858.jpg"", ""total_rating"": 3, ""total_rating_for_seller"": 3, ""type"": ""s"", ""veh_ecom_can_buy_now"": false, ""veh_ecom_product_id"": """", ""veh_ecom_shop_id"": """", ""veh_inspected"": 2, ""videos"": [], ""ward"": 4257, ""ward_name"": ""Phường Trần Lãm"", ""ward_name_v3"": ""Phường Trần Lãm"", ""webp_image"": ""https://cdn.chotot.com/x9MXAj94hiAvo11FL-QGBxz45BH8Q8SZa8c4j7hdY6g/preset:listing/plain/5942ff269d254c4b1845728b0d8008c8-2964784730288641858.webp""}"
130020509,https://www.chotot.com/mua-ban-o-to/130020509.htm,VinFast,VF5,2024,419000000,44328,Hybrid,"10.2581682,105.2721456",10.258168,105.27215,2,trắng,5024,An Giang,2026-01-01 11:41:57,chotot,"{""account_id"": 207834, ""account_name"": ""Châu văn Quyền"", ""account_oid"": ""ad71b3cec6718de6431f1257f35180e7"", ""ad_features"": [], ""ad_id"": 173327597, ""ad_labels"": [], ""area"": 24, ""area_name"": ""Huyện Thoại Sơn"", ""area_v2"": 502411, ""avatar"": ""https://cdn.chotot.com/uac2/207834"", ""body"": ""VF5 Plus 2024 pin mua, vô đồ chơi hơn 30 triệu, kính chỉnh điện & xếp điện auto, dán fim 3M, cặp đèn pha bi led 7 màu, lót sàn cao cấp, bảo vệ pin, ghế chỉnh điện 6 hướng, xe chưa bóc hết nilon, sơn zin 100%."", ""business_days"": [], ""carbrand"": 80, ""carbrand_name"": ""VinFast"", ""carcolor"": 2, ""carmodel"": 1133, ""carmodel_name"": ""VF5"", ""carseats"": 2, ""cartype"": 3, ""category"": 2010, ""category_name"": ""Ô tô"", ""company_ad"": true, ""condition_ad"": 1, ""condition_ad_name"": ""Đã sử dụng"", ""contain_videos"": 2, ""date"": ""10 giờ trước"", ""fee_type"": [], ""fuel"": 4, ""full_name"": ""Châu văn Quyền"", ""gearbox"": 1, ""image"": ""https://cdn.chotot.com/IIqygCjw2ywsgGvfQN-_4bPIKeC4-lFs-csg8cvKHOw/preset:listing/plain/f7147005b4aa54f7c80d48a75c59afa9-2964880014746593681.jpg"", ""image_thumbnails"": [{""image"": ""https://cdn.chotot.com/d__j8lMx-IxM475GoeWRhrXbN1y9FwBupyoTXdA345w/preset:view/plain/f7147005b4aa54f7c80d48a75c59afa9-2964880014746593681.jpg"", ""thumbnail"": ""https://cdn.chotot.com/IIqygCjw2ywsgGvfQN-_4bPIKeC4-lFs-csg8cvKHOw/preset:listing/plain/f7147005b4aa54f7c80d48a75c59afa9-2964880014746593681.jpg""}, {""image"": ""https://cdn.chotot.com/ek6IQZwAhj35vdeY4tslMMJ5e15UHh18y9EpSR7ykDU/preset:view/plain/434ee83bd6247ab4302b9c14466e2fba-2964880034755210820.jpg"", ""thumbnail"": ""https://cdn.chotot.com/bRzlW1q67lH72e9pOB4nb2d8RyG2k50lq8MkCDAi_T0/preset:listing/plain/434ee83bd6247ab4302b9c14466e2fba-2964880034755210820.jpg""}, {""image"": ""https://cdn.chotot.com/umW0__VVWgOkthXAfS7n1FpniI4BUkPrH-PyL1ZwW0o/preset:view/plain/e0ed1664f046ec5fe3eb5703f1d8f6be-2964880015350421635.jpg"", ""thumbnail"": ""https://cdn.chotot.com/5NxKN8E0jxs1LzvCJjzK4LcH0cgIb576aiSyChVKUw8/preset:listing/plain/e0ed1664f046ec5fe3eb5703f1d8f6be-2964880015350421635.jpg""}, {""image"": ""https://cdn.chotot.com/d-tYT-jP24J0LknPwPijAcL5gfSZhL7SGytWlctMcWc/preset:view/plain/7dc75fbc6b73c1e7a448185a096a78b1-2964880033996908704.jpg"", ""thumbnail"": ""https://cdn.chotot.com/nZbtB6gKC49lJqd_gqavcOxcZoktsaNEs2iutM33FBc/preset:listing/plain/7dc75fbc6b73c1e7a448185a096a78b1-2964880033996908704.jpg""}], ""images"": [""https://cdn.chotot.com/d__j8lMx-IxM475GoeWRhrXbN1y9FwBupyoTXdA345w/preset:view/plain/f7147005b4aa54f7c80d48a75c59afa9-2964880014746593681.jpg"", ""https://cdn.chotot.com/ek6IQZwAhj35vdeY4tslMMJ5e15UHh18y9EpSR7ykDU/preset:view/plain/434ee83bd6247ab4302b9c14466e2fba-2964880034755210820.jpg"", ""https://cdn.chotot.com/umW0__VVWgOkthXAfS7n1FpniI4BUkPrH-PyL1ZwW0o/preset:view/plain/e0ed1664f046ec5fe3eb5703f1d8f6be-2964880015350421635.jpg"", ""https://cdn.chotot.com/d-tYT-jP24J0LknPwPijAcL5gfSZhL7SGytWlctMcWc/preset:view/plain/7dc75fbc6b73c1e7a448185a096a78b1-2964880033996908704.jpg"", ""https://cdn.chotot.com/38iANMRaEl30T7dKfSJBIBMDN-syrsUx8cKZLWF-9pw/preset:view/plain/0285f393f4cd1fa7db0b9ff483e6b825-2964880034349511172.jpg"", ""https://cdn.chotot.com/39HJKjs0PDMBXU0MP4DjlL6rB4M9Hn6wHUF069lo7aU/preset:view/plain/48bb3c376551c07300353714c5b5cfdc-2964880031171619217.jpg"", ""https://cdn.chotot.com/SbUwX9hUwHb_u8gQRlUDxFRuYPThWUFB5nH-UroXiwI/preset:view/plain/812b3b782b482035cd59e38995d5d2b8-2964880033839044739.jpg"", ""https://cdn.chotot.com/QJCY9RuynXOAQK0FIE9U_UvtMduk7U-i36BihYLCT3o/preset:view/plain/86bbdd03f1a3b3172e1db286e9fb5ac1-2964880027351122193.jpg"", ""https://cdn.chotot.com/YxMIpjI3SsUR19tPwNDCm9bTLOVsWalZ6IXox6KgEOY/preset:view/plain/bb43762d8f15e88ed47395a030991f90-2964880027128244625.jpg"", ""https://cdn.chotot.com/w9_RhKlivR3BT3L9DKEOe-3qtq7Cy1D8oZK9Fa1ZcKs/preset:view/plain/8dcbc876f64844a864ad80ee2fec800e-2964880026943543427.jpg"", ""https://cdn.chotot.com/CTQG9l94kzfABvSHoxALKuCcupLZ9j1tbYHnQq_mfmc/preset:view/plain/e749997d1bf423a21f4268d3fd9445cb-2964880568752210193.jpg"", ""https://cdn.chotot.com/Mv7LBVWCixzmIIH7tRxiuY-VW7Qa2tZ4PLhxZpyUSO4/preset:view/plain/a2c7d192efd3c0b91b1bf96f166df32c-2964880568883321029.jpg"", ""https://cdn.chotot.com/MCiwAD1X4ryIP-tT3g3T9OtXFNKkoV901-SmnhevEdA/preset:view/plain/19163a79bf3a45b7e9dc372f89ffae67-2964880567969017412.jpg"", ""https://cdn.chotot.com/3v0YOV5JtsJswjTS2KV65wJpLNlzo6SwxJssQs9RqJA/preset:view/plain/e03f8c70f1d9965e5f38fd99ecac5283-2964880568821386247.jpg"", ""https://cdn.chotot.com/Nr3vdZuCP6gf60oRoIUkumnnbxKqAMGzdaXE9b48qbo/preset:view/plain/78f177ed7ba668830b6a45d49c55ce7d-2964880565191322001.jpg"", ""https://cdn.chotot.com/Y_IXzVXc7_1b120kzH8Idst5Z_n-n355ugiV-uNhB0o/preset:view/plain/1879a9f79a1dac0c8796396dda6ea462-2964880566147668099.jpg""], ""include_accessories"": 1, ""inspection_images"": [], ""is_sticky"": false, ""is_zalo_show"": false, ""label_campaigns"": [], ""latitude"": 10.258168, ""list_id"": 130020509, ""list_time"": 1767206339000, ""location"": ""10.2581682,105.2721456"", ""longitude"": 105.27215, ""mfdate"": 2024, ""mileage"": 9, ""mileage_v2"": 44328, ""number_of_images"": 16, ""number_of_owners"": 1, ""params"": [], ""price"": 419000000, ""price_string"": ""419.000.000 đ"", ""product_id"": 647785, ""protection_entitlement"": false, ""pty_characteristics"": [], ""region"": 5, ""region_name"": ""An Giang"", ""region_name_v3"": ""An Giang"", ""region_v2"": 5024, ""seller_info"": {""avatar"": ""https://cdn.chotot.com/uac2/207834"", ""full_name"": ""Châu văn Quyền"", ""live_ads"": 10, ""sold_ads"": 82}, ""sold_ads"": 82, ""special_display_images"": [], ""specific_service_offered"": [], ""state"": ""accepted"", ""status"": ""active"", ""subject"": ""VinFast VF5 Plus 2024 Trắng 44328 km"", ""thumbnail_image"": ""https://cdn.chotot.com/IIqygCjw2ywsgGvfQN-_4bPIKeC4-lFs-csg8cvKHOw/preset:listing/plain/f7147005b4aa54f7c80d48a75c59afa9-2964880014746593681.jpg"", ""type"": ""s"", ""valid_registration"": 1, ""veh_ecom_can_buy_now"": false, ""veh_ecom_product_id"": """", ""veh_ecom_shop_id"": """", ""veh_inspected"": 2, ""videos"": [], ""ward"": 10566, ""ward_name"": ""Thị trấn Núi Sập"", ""ward_name_v3"": ""Xã Thoại Sơn"", ""webp_image"": ""https://cdn.chotot.com/MceuZIUTd2gBnQLGu3zH3lPWEBiDQ5Du-aCUNhSxdIc/preset:listing/plain/f7147005b4aa54f7c80d48a75c59afa9-2964880014746593681.webp""}"
