title,price_raw,info_raw,url,source,crawl_date
Kia Sedona 2015 3.3L GATH - 96379 km,458000000,"{""account_id"": 28734713, ""account_name"": ""Võ Đăng Khoa"", ""account_oid"": null, ""ad_features"": [], ""ad_id"": 173511826, ""ad_labels"": [], ""area"": 115, ""area_name"": ""Huyện Bình Chánh"", ""area_v2"": 13115, ""avatar"": ""https://cdn.chotot.com/uac2/28734713"", ""body"": ""mình đỗi xe nên muốn bán xe này, chiếc xe mua mới hơn 1,5tỷ, bản full opsion, chạy êm và khoẻ.bao test hãng cho ace yên tâm ạ.xe chính chủ cavet."", ""business_days"": [], ""carbrand"": 1, ""carbrand_name"": ""Kia"", ""carcolor"": 9, ""carmodel"": 33, ""carmodel_name"": ""Sedona"", ""carorigin"": 1, ""carseats"": 3, ""cartype"": 8, ""category"": 2010, ""category_name"": null, ""company_ad"": true, ""condition_ad"": 1, ""condition_ad_name"": ""Đã sử dụng"", ""contain_videos"": 2, ""date"": ""1 phút trước"", ""fee_type"": [], ""fuel"": 1, ""full_name"": ""Võ Đăng Khoa"", ""gearbox"": 1, ""image"": ""https://cdn.chotot.com/2tH_01s3fU4XKwgZvs2pWD5smyh1fs0HalM32zLPdu8/preset:listing/plain/48734fbe94aa1f6a6ce589a135c34e1d-2966123471817926826.jpg"", ""image_thumbnails"": [{""image"": ""https://cdn.chotot.com/kDU5DBaMxcI07QvtydaokTl8hx4JHDSxXVJXquw7-a4/preset:view/plain/48734fbe94aa1f6a6ce589a135c34e1d-2966123471817926826.jpg"", ""thumbnail"": ""https://cdn.chotot.com/2tH_01s3fU4XKwgZvs2pWD5smyh1fs0HalM32zLPdu8/preset:listing/plain/48734fbe94aa1f6a6ce589a135c34e1d-2966123471817926826.jpg""}, {""image"": ""https://cdn.chotot.com/NmzNp0X4TKOC87faDAQbjHxTgCqag_XgNL6eu3NnU94/preset:view/plain/de1d05e2b0d82c6d862ea603e448a76d-2966123519980356919.jpg"", ""thumbnail"": ""https://cdn.chotot.com/hGVjrsUUp7ZyVvVbQoZEJM0cqukHGWKVa2qDO1tlJZk/preset:listing/plain/de1d05e2b0d82c6d862ea603e448a76d-2966123519980356919.jpg""}, {""image"": ""https://cdn.chotot.com/UhoIRqPUy3Q6_WWSxhyM_A1DGnk6Ul4YxaN9bBGpfzo/preset:view/plain/8b07bd08c61dd1585d8c951ec3cf39fc-2966123516170672030.jpg"", ""thumbnail"": ""https://cdn.chotot.com/lfcsI_TaAOfzH0Y5thUmdhJssfaCfsIctWldI5_Afwc/preset:listing/plain/8b07bd08c61dd1585d8c951ec3cf39fc-2966123516170672030.jpg""}, {""image"": ""https://cdn.chotot.com/qDa0HHvVziluqMRSZndGOf2IYVo8KILBF14rhG8Jy4k/preset:view/plain/8d3d2048b77ca275be58cbbfc3618197-2966123509600872618.jpg"", ""thumbnail"": ""https://cdn.chotot.com/9E2H0ERwRXkvUWbiTjDlVuaJyMBuccfjlrUSzBh5kOw/preset:listing/plain/8d3d2048b77ca275be58cbbfc3618197-2966123509600872618.jpg""}], ""images"": [""https://cdn.chotot.com/kDU5DBaMxcI07QvtydaokTl8hx4JHDSxXVJXquw7-a4/preset:view/plain/48734fbe94aa1f6a6ce589a135c34e1d-2966123471817926826.jpg"", ""https://cdn.chotot.com/NmzNp0X4TKOC87faDAQbjHxTgCqag_XgNL6eu3NnU94/preset:view/plain/de1d05e2b0d82c6d862ea603e448a76d-2966123519980356919.jpg"", ""https://cdn.chotot.com/UhoIRqPUy3Q6_WWSxhyM_A1DGnk6Ul4YxaN9bBGpfzo/preset:view/plain/8b07bd08c61dd1585d8c951ec3cf39fc-2966123516170672030.jpg"", ""https://cdn.chotot.com/qDa0HHvVziluqMRSZndGOf2IYVo8KILBF14rhG8Jy4k/preset:view/plain/8d3d2048b77ca275be58cbbfc3618197-2966123509600872618.jpg"", ""https://cdn.chotot.com/U8Dw0BlEiQ9LvhMYroDBFV59cUI87QOHLFC48F90Cs4/preset:view/plain/7f293f545d48930ce0274caa9b0376ee-2966123509964096823.jpg"", ""https://cdn.chotot.com/FjF6BP8c6UGsY0T9B98KjeeMtvzXt5lB6Q49ORoSTJs/preset:view/plain/49903b9a63007860a7edaf4fb7ea11d5-2966123506388162577.jpg"", ""https://cdn.chotot.com/XMC2Pjf2aIX9O4JUE7XnNFmnY3oYmbgVvG1QU8ByxSs/preset:view/plain/5660bda6da7b6673b36d5e891ae29431-2966123467767486366.jpg"", ""https://cdn.chotot.com/3hDteOObulLdHtV6ghKX_uek6giHNZgcxtXcpJJFVkU/preset:view/plain/bceae69b8ccfbec001a0eaaaf0c0f987-2966123468381992908.jpg"", ""https://cdn.chotot.com/z_GkfgmicU-8_vcMkDTa9pWj-IXbzwhFfuO8ZdJ9VKI/preset:view/plain/52c03036ff4ed16b598d491aa88bcfb7-2966123503453149086.jpg"", ""https://cdn.chotot.com/N6bK4oohz1H8ftgpKaiBGCOTsX606QmkFTjxnFZApCI/preset:view/plain/397e10b4c5bcf2112b513b6309d863e4-2966123500098831671.jpg"", ""https://cdn.chotot.com/JBqDxZQlJPZd6cz-R2EIWiAfR-NWVHmHZpZ5jJcu7p0/preset:view/plain/2668982dab1c66601eefdcc18accaef4-2966123496849860778.jpg"", ""https://cdn.chotot.com/UN5Rv8FiA7UNMVIszq9b_SOj9l2V_TVY1_MbYRdSXC4/preset:view/plain/90dee25529b9dfbd2a920b79b26192e1-2966123491271694353.jpg"", ""https://cdn.chotot.com/pHcZV-f4-CrXRCvulnhvD9AQQYCvY095gpKp41Syr_0/preset:view/plain/e885b1121f848104350153bd7d45945e-2966123487564928926.jpg"", ""https://cdn.chotot.com/rDDsUoTdWLQVhHobJen3jip_jMiKvthoi1Cn86EHAH0/preset:view/plain/454316c9753cff9f39b26ce35020a653-2966123484726555542.jpg"", ""https://cdn.chotot.com/1Dk7DUfmkYOk4SKJYE8ebQfoiMAMmYJBtuAWqsHckoI/preset:view/plain/6089bbd7cab66340839cf77e36ba24bf-2966123480399927313.jpg"", ""https://cdn.chotot.com/GDVxRX2QMvZCtRJfsH2E22vMoHw7_ZIqHgJsGxzSJ_8/preset:view/plain/e1314abd54b99a2f1528fd3d83adac18-2966123474301020330.jpg"", ""https://cdn.chotot.com/dYY3R9_b7b68Ix-LbXMmd8LR3UHHKvfFvG2hOTXyzWg/preset:view/plain/9b8c98b9b1c3805f6eb2ddb3ff25dd44-2966123474748130615.jpg""], ""include_accessories"": 1, ""inspection_images"": [], ""is_sticky"": false, ""is_zalo_show"": false, ""label_campaigns"": [], ""latitude"": 10.720011, ""list_id"": 130180536, ""list_time"": null, ""location"": ""10.7200104,106.6703963"", ""longitude"": 106.670395, ""mfdate"": 2015, ""mileage"": 20, ""mileage_v2"": 96379, ""number_of_images"": 17, ""number_of_owners"": 2, ""params"": [{""id"": ""mfdate"", ""label"": ""Năm sản xuất"", ""value"": ""2015""}, {""id"": ""mileage_v2"", ""label"": ""Số Km đã đi"", ""value"": ""96379 km""}, {""id"": ""fuel"", ""label"": ""Nhiên liệu"", ""value"": ""Xăng""}, {""id"": ""gearbox"", ""label"": ""Hộp số"", ""value"": ""Tự động""}, {""id"": ""number_of_owners"", ""label"": ""Số đời chủ"", ""value"": ""> 1 chủ""}], ""plate"": ""51f29393"", ""plate_filter"": ""51f29393"", ""price"": 458000000, ""price_string"": ""458.000.000 đ"", ""product_id"": 651122, ""protection_entitlement"": false, ""pty_characteristics"": [], ""region"": 13, ""region_name"": ""Tp Hồ Chí Minh"", ""region_name_v3"": ""TP Hồ Chí Minh"", ""region_v2"": 13000, ""seller_info"": {""avatar"": ""https://cdn.chotot.com/uac2/28734713"", ""full_name"": ""Võ Đăng Khoa"", ""live_ads"": 2, ""sold_ads"": 18}, ""sold_ads"": 18, ""special_display"": true, ""special_display_images"": [""https://cdn.chotot.com/NmzNp0X4TKOC87faDAQbjHxTgCqag_XgNL6eu3NnU94/preset:view/plain/de1d05e2b0d82c6d862ea603e448a76d-2966123519980356919.jpg"", ""https://cdn.chotot.com/UhoIRqPUy3Q6_WWSxhyM_A1DGnk6Ul4YxaN9bBGpfzo/preset:view/plain/8b07bd08c61dd1585d8c951ec3cf39fc-2966123516170672030.jpg"", ""https://cdn.chotot.com/qDa0HHvVziluqMRSZndGOf2IYVo8KILBF14rhG8Jy4k/preset:view/plain/8d3d2048b77ca275be58cbbfc3618197-2966123509600872618.jpg"", ""https://cdn.chotot.com/U8Dw0BlEiQ9LvhMYroDBFV59cUI87QOHLFC48F90Cs4/preset:view/plain/7f293f545d48930ce0274caa9b0376ee-2966123509964096823.jpg"", ""https://cdn.chotot.com/FjF6BP8c6UGsY0T9B98KjeeMtvzXt5lB6Q49ORoSTJs/preset:view/plain/49903b9a63007860a7edaf4fb7ea11d5-2966123506388162577.jpg""], ""specific_service_offered"": [], ""state"": ""accepted"", ""status"": ""active"", ""subject"": ""Kia Sedona 2015 3.3L GATH - 96379 km"", ""thumbnail_image"": ""https://cdn.chotot.com/2tH_01s3fU4XKwgZvs2pWD5smyh1fs0HalM32zLPdu8/preset:listing/plain/48734fbe94aa1f6a6ce589a135c34e1d-2966123471817926826.jpg"", ""type"": ""s"", ""valid_registration"": 1, ""veh_ecom_can_buy_now"": false, ""veh_ecom_product_id"": """", ""veh_ecom_shop_id"": """", ""veh_inspected"": 2, ""videos"": [], ""ward"": 9517, ""ward_name"": ""Xã Bình Hưng"", ""ward_name_v3"": ""Xã Bình Hưng"", ""webp_image"": ""https://cdn.chotot.com/-YlSovAVurTbMC2_aQ2cirdz_hWEKe7ZAr0xl05i4VU/preset:listing/plain/48734fbe94aa1f6a6ce589a135c34e1d-2966123471817926826.webp"", ""phone"": null, ""sticky_ad_type"": """", ""adIndex"": 6}",https://www.chotot.com/130180536.htm,chotot,2026-01-09
cần bán xe gia đình,325000000,"{""account_id"": 29048634, ""account_name"": ""Smit"", ""account_oid"": null, ""ad_features"": [], ""ad_id"": 172682248, ""ad_labels"": [], ""area"": 31, ""area_name"": ""Thành phố Rạch Giá"", ""area_v2"": 503101, ""avatar"": ""https://cdn.chotot.com/uac2/29048634"", ""body"": ""Do nhà đông người nên cần lên 7 chỗ\nAtrage đời 2021 mua mới trong hãng\nHàng nhập thái lan bản cao cấp nhất \nRất ít đi mới 48000 bảo dưỡng hãng\nVừa đăng kiểm mới \nXe rất đẹp ra kí giấy tờ ngay"", ""business_days"": [], ""carbrand"": 18, ""carbrand_name"": ""Mitsubishi"", ""carcolor"": 5, ""carmodel"": 471, ""carmodel_name"": ""Attrage"", ""carorigin"": 4, ""carseats"": 2, ""cartype"": 1, ""category"": 2010, ""category_name"": null, ""company_ad"": true, ""condition_ad"": 1, ""condition_ad_name"": ""Đã sử dụng"", ""contain_videos"": 2, ""date"": ""2 phút trước"", ""fee_type"": [], ""fuel"": 1, ""full_name"": ""Smit"", ""gearbox"": 1, ""image"": ""https://cdn.chotot.com/5EloREloTksOnWvI8fNu-GsYclORmtqj7ENqv9Hs0Zc/preset:listing/plain/24fb36608302b77720661481cb26fcdb-2960798577155064686.jpg"", ""image_thumbnails"": [{""image"": ""https://cdn.chotot.com/iTQ16OfDgEJ_K67UTCTj9928ZZ7S57eZtvwhkhti8Eo/preset:view/plain/24fb36608302b77720661481cb26fcdb-2960798577155064686.jpg"", ""thumbnail"": ""https://cdn.chotot.com/5EloREloTksOnWvI8fNu-GsYclORmtqj7ENqv9Hs0Zc/preset:listing/plain/24fb36608302b77720661481cb26fcdb-2960798577155064686.jpg""}, {""image"": ""https://cdn.chotot.com/dYMT-IVaeRkl3rom9ungxQX9QJz_KTq7jmEyV1DIYpI/preset:view/plain/a2e1df8a97258b77c726f44d1dadca40-2960798577243209112.jpg"", ""thumbnail"": ""https://cdn.chotot.com/_TrmaoCpU65pdos4vTM2YyM2MO_G3tMGaA9uWRDLbMw/preset:listing/plain/a2e1df8a97258b77c726f44d1dadca40-2960798577243209112.jpg""}, {""image"": ""https://cdn.chotot.com/n21afyvhSQ9ssUOqhOR7C5hh3-DCkZ8VxLjjyaaBypg/preset:view/plain/403a10dad64dd626ec5f6301fc299011-2960798577964401727.jpg"", ""thumbnail"": ""https://cdn.chotot.com/uG4sJfeFmEaRSYT-G9Qbr0a7XNUTCmuSpFHfDoo7Avs/preset:listing/plain/403a10dad64dd626ec5f6301fc299011-2960798577964401727.jpg""}, {""image"": ""https://cdn.chotot.com/NkzHjM3xLKzbtp9VefQ80T7Fxm8xlIu8D8IiyiJsfgM/preset:view/plain/86e452ce2e7345206e2153456d672b2d-2960798577167609036.jpg"", ""thumbnail"": ""https://cdn.chotot.com/B44cYqfEGPI36OtlIJSAzHS00SDC10nFfo8jtrd2KmA/preset:listing/plain/86e452ce2e7345206e2153456d672b2d-2960798577167609036.jpg""}], ""images"": [""https://cdn.chotot.com/iTQ16OfDgEJ_K67UTCTj9928ZZ7S57eZtvwhkhti8Eo/preset:view/plain/24fb36608302b77720661481cb26fcdb-2960798577155064686.jpg"", ""https://cdn.chotot.com/dYMT-IVaeRkl3rom9ungxQX9QJz_KTq7jmEyV1DIYpI/preset:view/plain/a2e1df8a97258b77c726f44d1dadca40-2960798577243209112.jpg"", ""https://cdn.chotot.com/n21afyvhSQ9ssUOqhOR7C5hh3-DCkZ8VxLjjyaaBypg/preset:view/plain/403a10dad64dd626ec5f6301fc299011-2960798577964401727.jpg"", ""https://cdn.chotot.com/NkzHjM3xLKzbtp9VefQ80T7Fxm8xlIu8D8IiyiJsfgM/preset:view/plain/86e452ce2e7345206e2153456d672b2d-2960798577167609036.jpg"", ""https://cdn.chotot.com/JqdOdMe2lmiXqQyvK-hRp1bcL9ixhXDg8l11fdTLiS0/preset:view/plain/a507ee663b84bf0c79941e9b50bdf429-2960798577738099916.jpg"", ""https://cdn.chotot.com/k9795ux8fSwijSrKYUMNjCUKjCe_kIWhqCoS6gTVQ5Y/preset:view/plain/a6f0705b4f137e1a5097155a4c7bc62e-2960798577192584255.jpg"", ""https://cdn.chotot.com/MepDxZQrF_N4hQxWKKnMQ-1DbR1jTNMT0OCtn5Aj1pQ/preset:view/plain/d5a932750ef49ce327bcb89c0801855e-2960798577118312515.jpg"", ""https://cdn.chotot.com/bsczHepFON1MR63xirx56tfUQ2_3nV3apBc8LuXTQfY/preset:view/plain/646e771a676ed7008a4bcbbdaebbe03d-2960798577124847081.jpg"", ""https://cdn.chotot.com/6cUojbWL-nvTXKzOiq_WOBql4gkmPju4GqoVDo_AMjo/preset:view/plain/b65592b1e97945e70957ae7a71a41969-2960798577152866360.jpg"", ""https://cdn.chotot.com/LhqLp3hDXIt1UO4gRr0A2_H8Kp2BnmUfbaMqtHyE858/preset:view/plain/4bb6314250bd6150690392ac7a634f76-2960798576958522373.jpg""], ""include_accessories"": 1, ""inspection_images"": [], ""is_sticky"": false, ""is_zalo_show"": false, ""label_campaigns"": [], ""latitude"": 9.994379, ""list_id"": 129461955, ""list_time"": null, ""location"": ""9.9943793,105.0943227"", ""longitude"": 105.09432, ""mfdate"": 2021, ""mileage"": 10, ""mileage_v2"": 48000, ""number_of_images"": 10, ""number_of_owners"": 1, ""params"": [{""id"": ""mfdate"", ""label"": ""Năm sản xuất"", ""value"": ""2021""}, {""id"": ""mileage_v2"", ""label"": ""Số Km đã đi"", ""value"": ""48000 km""}, {""id"": ""fuel"", ""label"": ""Nhiên liệu"", ""value"": ""Xăng""}, {""id"": ""gearbox"", ""label"": ""Hộp số"", ""value"": ""Tự động""}, {""id"": ""number_of_owners"", ""label"": ""Số đời chủ"", ""value"": ""1 chủ""}], ""price"": 325000000, ""price_string"": ""325.000.000 đ"", ""product_id"": 648917, ""protection_entitlement"": false, ""pty_characteristics"": [], ""region"": 5, ""region_name"": ""Kiên Giang"", ""region_name_v3"": ""An Giang"", ""region_v2"": 5031, ""seller_info"": {""avatar"": ""https://cdn.chotot.com/uac2/29048634"", ""full_name"": ""Smit"", ""live_ads"": 1}, ""special_display_images"": [], ""specific_service_offered"": [], ""state"": ""accepted"", ""status"": ""active"", ""subject"": ""cần bán xe gia đình"", ""thumbnail_image"": ""https://cdn.chotot.com/5EloREloTksOnWvI8fNu-GsYclORmtqj7ENqv9Hs0Zc/preset:listing/plain/24fb36608302b77720661481cb26fcdb-2960798577155064686.jpg"", ""type"": ""s"", ""valid_registration"": 1, ""veh_ecom_can_buy_now"": false, ""veh_ecom_product_id"": """", ""veh_ecom_shop_id"": """", ""veh_inspected"": 2, ""videos"": [], ""ward"": 10588, ""ward_name"": ""Phường Vĩnh Lạc"", ""ward_name_v3"": ""Phường Rạch Giá"", ""webp_image"": ""https://cdn.chotot.com/HEmdNlguOFG_PK9Le3kTA4iPXqqYD-g0qyrP4FMhlM0/preset:listing/plain/24fb36608302b77720661481cb26fcdb-2960798577155064686.webp"", ""phone"": null, ""sticky_ad_type"": """", ""adIndex"": 7}",https://www.chotot.com/129461955.htm,chotot,2026-01-09
Ford Laser 2005 tự động đẹp keng cực chất,120000000,"{""account_id"": 3297, ""account_name"": ""Huỳnh chí tâm"", ""account_oid"": null, ""ad_features"": [], ""ad_id"": 164905352, ""ad_labels"": [], ""area"": 117, ""area_name"": ""Huyện Hóc Môn"", ""area_v2"": 13117, ""avatar"": ""https://cdn.chotot.com/uac2/3297"", ""average_rating"": 4.7, ""average_rating_for_seller"": 4.4, ""body"": ""Mình cần bán xe Ford laser đời 2005 số tự động.Xe màu đen rất đẹp,máy rất êm luôn,máy lạnh phà phà.Dòng này chạy cực thích luôn.Có cửa sổ trời,gương gập điện...Chính chủ ký ủy quyền hoặc mua bán sang tên.Bao sang tên nếu cần ạ.mình bán nhanh 120tr.có bớt. Mình ở gần trường mầm non xuân thới thượng hóc môn."", ""business_days"": [], ""carbrand"": 3, ""carbrand_name"": ""Ford"", ""carcolor"": 1, ""carmodel"": 138, ""carmodel_name"": ""Laser"", ""carseats"": 2, ""cartype"": 1, ""category"": 2010, ""category_name"": null, ""company_ad"": true, ""condition_ad"": 1, ""condition_ad_name"": ""Đã sử dụng"", ""contain_videos"": 2, ""date"": ""3 phút trước"", ""detail_address"": """", ""fee_type"": [], ""fuel"": 1, ""full_name"": ""Huỳnh chí tâm"", ""gearbox"": 1, ""image"": ""https://cdn.chotot.com/qG4GWoFUuh5Vbql7IfLPBU8-rlDH88GhOBau9cnNDP0/preset:listing/plain/f8dbcabad6baf3b46d11599e15f6a8cd-2964496311661586125.jpg"", ""image_thumbnails"": [{""image"": ""https://cdn.chotot.com/qBzFQ3cM9X4SQSuLn_Dlimncb941GYMx_VNEdtcK6zs/preset:view/plain/f8dbcabad6baf3b46d11599e15f6a8cd-2964496311661586125.jpg"", ""thumbnail"": ""https://cdn.chotot.com/qG4GWoFUuh5Vbql7IfLPBU8-rlDH88GhOBau9cnNDP0/preset:listing/plain/f8dbcabad6baf3b46d11599e15f6a8cd-2964496311661586125.jpg""}, {""image"": ""https://cdn.chotot.com/ME-XxKr83SbOqMCdBRMairoSpX6cNaM3spR4q3oIFqA/preset:view/plain/820d7312263463fafc7fcd30981273ae-2964496311790655619.jpg"", ""thumbnail"": ""https://cdn.chotot.com/c9RFrpH1X09J0xi_QoLkKFoz-WIDBxqTN8FFGcXIrPM/preset:listing/plain/820d7312263463fafc7fcd30981273ae-2964496311790655619.jpg""}, {""image"": ""https://cdn.chotot.com/nj_JMwop7LPs1-XleDLhOTiNl833zVQSqT9R4lBHNv0/preset:view/plain/b686a92fcf3ff075876a328d1ed17c00-2964496312881240195.jpg"", ""thumbnail"": ""https://cdn.chotot.com/oYIGH5SXHTfDmzTNXMxDHIlo_TLu2J3BfGCgU6Ml658/preset:listing/plain/b686a92fcf3ff075876a328d1ed17c00-2964496312881240195.jpg""}, {""image"": ""https://cdn.chotot.com/lXe877uAqelL6hRilbZhKBug0ryxP6Q6JPjjyDvhSMI/preset:view/plain/70955957518d6c8710109eeaf2583a84-2964496312978312398.jpg"", ""thumbnail"": ""https://cdn.chotot.com/_rTgRzMK_KNe21Ql_x7kkDUQi3RWSI2KVAN_lUaMhuQ/preset:listing/plain/70955957518d6c8710109eeaf2583a84-2964496312978312398.jpg""}], ""images"": [""https://cdn.chotot.com/qBzFQ3cM9X4SQSuLn_Dlimncb941GYMx_VNEdtcK6zs/preset:view/plain/f8dbcabad6baf3b46d11599e15f6a8cd-2964496311661586125.jpg"", ""https://cdn.chotot.com/ME-XxKr83SbOqMCdBRMairoSpX6cNaM3spR4q3oIFqA/preset:view/plain/820d7312263463fafc7fcd30981273ae-2964496311790655619.jpg"", ""https://cdn.chotot.com/nj_JMwop7LPs1-XleDLhOTiNl833zVQSqT9R4lBHNv0/preset:view/plain/b686a92fcf3ff075876a328d1ed17c00-2964496312881240195.jpg"", ""https://cdn.chotot.com/lXe877uAqelL6hRilbZhKBug0ryxP6Q6JPjjyDvhSMI/preset:view/plain/70955957518d6c8710109eeaf2583a84-2964496312978312398.jpg"", ""https://cdn.chotot.com/IXDWpKj4Z1iFr35JKqVdZoeoFKriZvvomOFm7_esWd8/preset:view/plain/de8921b3187a6154928f3e814fc2d1a4-2964496314106042499.jpg"", ""https://cdn.chotot.com/sgqhqlgnIfNAKN_SQAsyJ6afl8ryfoWMWr3OU33bYkY/preset:view/plain/bee0861c443ba12e1ae519795f5eca91-2964496314144679629.jpg"", ""https://cdn.chotot.com/uKjsq2GQRVQKW19Pm8TSQIDwQVfD4ZGvr1srtskbtTg/preset:view/plain/331de9760b6206e70f3397bf99d5eab8-2964496315230181507.jpg"", ""https://cdn.chotot.com/z15ehnSOXtrar0IrjaZhdP68RzV8QydZOAgq8wUrLYg/preset:view/plain/6fa2a876d246f3ca7bd1173a3fcca9e2-2964496315587585741.jpg"", ""https://cdn.chotot.com/eXjLc_WJUsmAWAAb8kDWRKQkFqn6B9LU6OAf97nyGTM/preset:view/plain/bc3760efe59ea8d90217b6f4b78298bb-2964496316527175373.jpg"", ""https://cdn.chotot.com/I9v0_4lUaZkgflpgD3KDYGXs_UPXLkffFzm5JSSDnGw/preset:view/plain/b1496f2d0128d5f8846d55e978d4a03e-2964496316889085592.jpg"", ""https://cdn.chotot.com/UBy9tKAjMKIWIggYPqWrVVh0MTVV7Co9zb9JH8LioCw/preset:view/plain/9ff1b5013c8c07c0055293997507d11e-2964496317735200461.jpg""], ""include_accessories"": 1, ""inspection_images"": [], ""is_sticky"": false, ""is_zalo_show"": false, ""label_campaigns"": [], ""latitude"": 10.856579, ""list_id"": 122743093, ""list_time"": null, ""location"": ""10.8565784,106.5642998"", ""longitude"": 106.5643, ""mfdate"": 2005, ""mileage"": 26, ""mileage_v2"": 150000, ""number_of_images"": 11, ""params"": [{""id"": ""mfdate"", ""label"": ""Năm sản xuất"", ""value"": ""2005""}, {""id"": ""mileage_v2"", ""label"": ""Số Km đã đi"", ""value"": ""150000 km""}, {""id"": ""fuel"", ""label"": ""Nhiên liệu"", ""value"": ""Xăng""}, {""id"": ""gearbox"", ""label"": ""Hộp số"", ""value"": ""Tự động""}], ""price"": 120000000, ""price_string"": ""120.000.000 đ"", ""product_id"": 8073, ""protection_entitlement"": false, ""pty_characteristics"": [], ""region"": 13, ""region_name"": ""Tp Hồ Chí Minh"", ""region_name_v3"": ""TP Hồ Chí Minh"", ""region_v2"": 13000, ""seller_info"": {""avatar"": ""https://cdn.chotot.com/uac2/3297"", ""full_name"": ""Huỳnh chí tâm"", ""live_ads"": 5, ""sold_ads"": 234}, ""sold_ads"": 234, ""special_display_images"": [], ""specific_service_offered"": [], ""state"": ""accepted"", ""status"": ""active"", ""subject"": ""Ford Laser 2005 tự động đẹp keng cực chất"", ""thumbnail_image"": ""https://cdn.chotot.com/qG4GWoFUuh5Vbql7IfLPBU8-rlDH88GhOBau9cnNDP0/preset:listing/plain/f8dbcabad6baf3b46d11599e15f6a8cd-2964496311661586125.jpg"", ""total_rating"": 23, ""total_rating_for_seller"": 20, ""type"": ""s"", ""valid_registration"": 1, ""veh_ecom_can_buy_now"": false, ""veh_ecom_product_id"": """", ""veh_ecom_shop_id"": """", ""veh_inspected"": 2, ""videos"": [], ""ward"": 9507, ""ward_name"": ""Xã Xuân Thới Thượng"", ""ward_name_v3"": ""Xã Bà Điểm"", ""webp_image"": ""https://cdn.chotot.com/i8UoP_VBMLhXq7wZNVjEgZYa4nz7TF-L7pMCDxzalkY/preset:listing/plain/f8dbcabad6baf3b46d11599e15f6a8cd-2964496311661586125.webp"", ""phone"": null, ""sticky_ad_type"": """", ""adIndex"": 8}",https://www.chotot.com/122743093.htm,chotot,2026-01-09
